m/z,I,S/N
542.02934,3.8461,22.59
542.05046,3.061,17.88
542.05764,6.1717,36.52
542.06573,7.7618,46.05
542.06902,1.4768,8.39
542.07285,1.2257,6.89
542.07877,2.998,17.51
542.08101,1.1904,6.68
542.08687,8.8277,52.44
542.09401,7.6152,45.17
542.10212,7.8813,46.77
542.10535,1.2823,7.23
542.11515,4.0908,24.05
542.12325,8.3003,49.28
542.1304,4.8716,28.73
542.13851,5.4438,32.16
542.14165,1.4128,8.01
542.15153,3.888,22.84
542.15964,7.352,43.59
542.16678,2.6475,15.41
542.17489,4.4425,26.16
542.17809,1.2397,6.97
542.18796,1.7899,10.27
542.19602,4.3643,25.69
542.20316,1.2119,6.81
542.21127,3.2328,18.91
542.23242,1.2078,6.78
543.00526,4.1624,24.48
543.0183,1.9961,11.5
543.02051,1.4788,8.4
543.0264,1.5966,9.11
543.03923,2.7037,15.74
543.04164,28.5418,170.55
543.04502,3.1992,18.71
543.05289,1.5271,8.69
543.05468,3.0279,17.69
543.0569,2.4306,14.11
543.06099,1.5747,8.98
543.06278,15.0235,89.56
543.07243,1.2493,7.03
543.07562,2.8191,16.44
543.07803,40.4889,242.13
543.08139,3.2854,19.23
543.08928,2.8233,16.46
543.09108,2.9012,16.93
543.09329,1.9581,11.28
543.09737,1.635,9.34
543.09916,27.4897,164.25
543.10883,1.223,6.87
543.11201,1.8832,10.83
543.11441,31.1706,186.3
543.11778,3.2382,18.95
543.12566,2.8797,16.8
543.12748,4.0634,23.89
543.13374,1.1941,6.7
543.13554,23.2112,138.61
543.14523,1.6241,9.28
543.14677,1.2319,6.93
543.14839,1.5629,8.91
543.1508,25.3485,151.42
543.15415,2.5195,14.64
543.16204,1.9264,11.09
543.16388,5.0243,29.65
543.17193,14.0216,83.55
543.18164,1.3139,7.42
543.18719,19.6434,117.24
543.19056,1.4088,7.99
543.20025,2.631,15.31
543.20831,6.1728,36.53
543.22356,11.1364,66.27
543.23663,1.2613,7.1
543.24472,1.2508,7.04
543.25996,4.044,23.77
544.00861,1.3402,7.57
544.0369,3.8338,22.51
544.04499,7.4719,44.31
544.05798,1.23,6.91
544.06614,3.1376,18.34
544.06767,1.2305,6.92
544.07329,8.6722,51.5
544.08138,10.7358,63.87
544.08453,1.3343,7.54
544.08853,1.4918,8.48
544.0944,1.7955,10.3
544.1025,6.7875,40.21
544.10966,7.8881,46.81
544.11777,9.3598,55.62
544.12091,1.8785,10.8
544.13081,2.9412,17.17
544.1389,5.7932,34.25
544.14605,4.9169,29
544.15415,7.4383,44.11
544.1573,1.6073,9.17
544.16721,2.0839,12.03
544.17529,3.8832,22.81
544.18241,2.1312,12.31
544.19054,6.0587,35.85
544.20357,1.4408,8.18
544.21167,1.6704,9.55
544.22692,3.1722,18.55
544.99976,1.1826,6.63
545.01848,1.4125,8.01
545.02091,12.4237,73.98
545.02428,1.5391,8.77
545.0339,2.3832,13.82
545.03618,3.3338,19.52
545.03951,1.8577,10.68
545.04204,2.7103,15.78
545.05177,1.4427,8.19
545.05489,3.2592,19.07
545.0573,43.8442,262.23
545.06065,3.0085,17.57
545.06851,2.3871000000000002,13.85
545.07034,2.7888,16.25
545.07255,4.084,24.01
545.07665,2.3808,13.81
545.07841,13.9926,83.38
545.08227,1.3301,7.51
545.08473,1.3815,7.82
545.08809,1.4554,8.26
545.09127,2.2621000000000002,13.1
545.09368,48.2701,288.75
545.09705,3.0091,17.57
545.1049,3.6759,21.57
545.10674,3.3442,19.58
545.10895,2.8674,16.72
545.11303,2.1506,12.43
545.1148,17.4029,103.81
545.11957,1.3278,7.5
545.12115,1.5635,8.91
545.12451,1.942,11.18
545.12766,1.5186,8.64
545.13006,35.5726,212.67
545.13345,2.4392,14.16
545.1413,3.2022,18.73
545.14311,4.9373,29.13
545.14534,1.5567,8.87
545.15119,10.592,63.01
545.1609,2.3013,13.33
545.16644,33.4941,200.22
545.16981,2.0363,11.75
545.1777,1.4774,8.4
545.17951,4.2168,24.81
545.18757,4.7372,27.93
545.19729,1.4683,8.34
545.20283,25.0794,149.81
545.21587,1.3588,7.69
545.22398,1.5675,8.94
545.23922,12.4344,74.04
545.27561,2.7853,16.23
546.02426,3.4133,20
546.04687,1.1796,6.61
546.05255,5.7111,33.76
546.06065,12.1269,72.2
546.06506,1.1915,6.68
546.06781,2.0978,12.11
546.0712,1.2419,6.99
546.07594,1.4995,8.53
546.08176,3.4026,19.93
546.08327,1.216,6.83
546.08892,10.2195,60.77
546.09703,13.3826,79.73
546.10023,2.0905,12.07
546.10422,1.1954,6.71
546.10829,1.2413,6.98
546.11007,2.2981,13.31
546.11815,4.3041,25.33
546.12531,7.9991,47.47
546.13342,11.0013,65.46
546.13658,2.355,13.65
546.14644,2.1365,12.35
546.15454,2.9178,17.03
546.16169,4.5267,26.67
546.1698,9.9334,59.06
546.173,1.6985,9.72
546.18282,1.5869,9.05
546.19095,1.4501,8.23
546.19807,2.1017,12.14
546.20618,8.186,48.59
546.24258,4.1482,24.4
546.86484,2.5597,14.88
547.00016,1.9254,11.08
547.01307,1.4722,8.37
547.01543,3.6615,21.48
547.01879,1.6191,9.25
547.02846,1.3941,7.9
547.03101,1.3405,7.58
547.03415,2.0328,11.72
547.03655,25.5154,152.42
547.03991,1.4986,8.52
547.04953,1.9356,11.14
547.05181,6.3168,37.39
547.05515,1.9082,10.98
547.05588,1.1755,6.59
547.05769,2.9825,17.41
547.06152,1.7879,10.26
547.06399,1.3111,7.4
547.06729,1.5634,8.91
547.07054,3.1782,18.59
547.07293,57.1216,341.78
547.07631,2.227,12.89
547.0842,3.344,19.58
547.08598,2.7798,16.2
547.08821,6.8741,40.73
547.09157,1.5539,8.86
547.09226,2.2101,12.79
547.09407,9.1083,54.12
547.09792,1.2536,7.06
547.09884,1.2079,6.78
547.10037,1.693,9.69
547.10126,1.2012,6.74
547.10372,1.2204,6.86
547.10695,2.1741,12.57
547.10933,50.5214,302.24
547.1127,2.6418,15.37
547.12056,4.5705,26.93
547.12239,3.1746,18.57
547.12458,4.0511,23.82
547.12794,1.2319,6.93
547.12866,1.7496,10.03
547.13046,7.4262,44.04
547.13522,1.615,9.22
547.13677,1.2464,7.01
547.13766,1.2922,7.29
547.14016,2.0253,11.68
547.14331,1.5933,9.09
547.14572,42.907,256.62
547.14909,2.2753,13.18
547.15695,3.0185,17.63
547.15878,3.8661,22.71
547.16096,2.505,14.55
547.16683,3.8417,22.56
547.17317,1.3496,7.63
547.17404,1.5193,8.65
547.1821,40.1613,240.17
547.18548,1.2107,6.8
547.19333,1.3202,7.45
547.19516,2.089,12.06
547.20323,1.5286,8.7
547.21848,26.6101,158.98
547.25487,9.579,56.94
547.29125,2.0912,12.07
547.86443,1.5182,8.64
548.03178,1.9477,11.21
548.03991,6.0685,35.9
548.04707,2.0703,11.95
548.05513,2.0164,11.63
548.0682,6.5466,38.77
548.07629,15.2183,90.72
548.08346,2.7333,15.92
548.09154,2.3775,13.79
548.09743,1.8752,10.78
548.10457,10.1126,60.13
548.11269,13.9712,83.25
548.11585,2.3009,13.33
548.11981,1.373,7.77
548.12395,1.1918,6.69
548.12574,1.3492,7.63
548.12795,1.2367,6.95
548.13381,1.7002,9.73
548.14096,7.0323,41.68
548.14907,12.6989,75.63
548.15223,1.9823,11.42
548.16214,1.4016,7.94
548.17734,4.04,23.75
548.18544,12.4273,74
548.18859,1.2908,7.28
548.21374,1.5627,8.91
548.22183,7.9679,47.28
548.25822,2.7118,15.79
548.99467,1.7611,10.1
549.00776,1.8552,10.66
549.01582,5.5739,32.94
549.02876,2.1238,12.27
549.03107,8.28,49.15
549.03445,2.7862,16.24
549.04166,1.5709,8.96
549.04414,1.996,11.5
549.0498,2.2067,12.77
549.05221,40.5718,242.63
549.05552,1.6174,9.24
549.06348,1.8042,10.35
549.06516,1.8026,10.34
549.06747,10.9124,64.93
549.07084,1.9947,11.5
549.07157,2.0395,11.76
549.07336,2.0603,11.89
549.0772,1.7787,10.2
549.07809,1.5595,8.89
549.07871,1.3512,7.64
549.07965,1.98,11.41
549.08052,1.8775,10.79
549.08619,2.6226,15.26
549.08858,62.4455,373.68
549.09195,1.9492,11.22
549.09984,3.5186,20.63
549.10158,2.828,16.49
549.10385,8.2851,49.18
549.10722,1.9323,11.12
549.10793,2.5413,14.77
549.10973,3.6362,21.33
549.11358,1.3838,7.84
549.11449,2.1203,12.25
549.11603,1.4652,8.32
549.11693,2.1775,12.59
549.11944,1.8343,10.54
549.12258,1.5635,8.91
549.12498,50.467,301.91
549.12836,1.8928,10.89
549.13621,4.6212,27.23
549.13801,3.0135,17.6
549.14024,4.8125,28.38
549.14358,1.2375,6.96
549.14434,1.3643,7.72
549.1461,2.463,14.3
549.1524,1.8563,10.67
549.1533,2.3818,13.82
549.15573,1.4272,8.1
549.16136,48.0521,287.45
549.17262,2.483,14.42
549.17438,1.804,10.35
549.17662,3.3585,19.67
549.18248,1.2404,6.98
549.18883,1.4021,7.95
549.18967,1.9845,11.43
549.19214,1.6698,9.55
549.19775,37.0525,221.54
549.21297,1.4036,7.95
549.23413,19.8567,118.51
549.27051,4.8371,28.53
550.01918,1.3078,7.38
550.02633,2.3219,13.46
550.03447,2.2009,12.73
550.0378,1.2248000000000001,6.88
550.04746,3.2081,18.77
550.05557,10.325,61.41
550.06271,3.8213,22.44
550.06611,1.4966,8.51
550.06768,1.2978,7.32
550.06848,1.3116,7.4
550.07083,3.344,19.58
550.08384,8.871,52.69
550.09195,15.8567,94.55
550.09511,1.3377,7.56
550.09911,3.4323,20.11
550.10721,2.8576,16.67
550.12023,8.8286,52.44
550.12833,13.6121,81.1
550.13147,1.9304,11.11
550.13548,1.7846,10.24
550.14358,1.8872,10.85
550.15661,5.7633,34.08
550.16473,13.9448,83.09
550.16783,1.5488,8.82
550.17188,1.4079,7.98
550.17999,1.2294,6.91
550.19301,2.7128,15.8
550.2011,11.4881,68.38
550.22937,1.3221,7.47
550.23749,5.7098,33.75
550.27388,1.5481,8.82
551.01035,5.475,32.35
551.01371,2.0652,11.92
551.0234,2.1854,12.64
551.03148,12.7502,75.94
551.04114,1.4078,7.98
551.04435,1.9332,11.13
551.04673,15.3548,91.54
551.05009,2.7258,15.88
551.05737,1.3198,7.45
551.05893,1.311,7.4
551.05978,2.1852,12.64
551.06217,1.3698,7.75
551.06544,1.9231,11.07
551.06786,49.9148,298.61
551.07908,2.0681,11.94
551.08079,2.2153,12.82
551.08312,16.3967,97.78
551.08647,2.8229,16.46
551.08721,2.0125,11.6
551.09285,1.88,10.81
551.09376,2.612,15.19
551.09435,2.0211,11.65
551.0953,1.7375,9.95
551.09619,2.2064,12.76
551.10424,55.7322,333.46
551.1076,1.2151,6.82
551.11549,4.0393,23.75
551.11721,2.5589,14.88
551.11951,11.081,65.94
551.1229,1.7672,10.13
551.12362,1.3037,7.36
551.12542,1.2513,7.04
551.12923,1.3162,7.43
551.13016,1.737,9.95
551.13077,1.2958,7.31
551.13169,1.6858,9.65
551.13257,3.2983,19.31
551.14062,48.0481,287.42
551.15186,3.3929,19.87
551.15365,1.7699,10.15
551.15588,7.2566,43.02
551.15927,1.64,9.37
551.16809,1.4369,8.15
551.16895,3.5982,21.1
551.17143,1.9841,11.43
551.17244,1.7981,10.32
551.17702,42.6616,255.15
551.19009,1.6127,9.21
551.19228,3.6551,21.44
551.19565,1.469,8.35
551.20197,1.1926,6.69
551.20445,1.6575,9.48
551.20534,2.4129,14
551.2134,25.5472,152.61
551.22865,1.7437,9.99
551.24978,9.0222,53.6
551.28619,1.8935,10.89
552.01371,1.3085,7.38
552.03484,2.7953,16.29
552.04196,3.7453,21.98
552.05008,3.6783,21.58
552.05344,1.2325,6.93
552.0631,3.5813,21
552.0712,12.2631,73.02
552.07836,6.2057,36.73
552.08646,5.2603,31.06
552.0897,1.3999,7.93
552.09375,1.2564,7.07
552.0995,7.6725,45.51
552.10759,14.1953,84.59
552.11069,1.2773,7.2
552.11474,3.2948,19.29
552.11881,1.2182,6.84
552.12285,3.4614,20.28
552.13588,6.7642,40.07
552.14398,12.6001,75.04
552.14712,1.4319,8.12
552.15113,2.2661,13.12
552.15925,2.3371,13.55
552.16249,1.386,7.85
552.17227,4.2772,25.17
552.18036,12.6023,75.05
552.19566,1.5885,9.06
552.20867,2.1832,12.63
552.21676,7.4899,44.42
552.25313,2.2809,13.21
552.98961,1.7846,10.24
553.00261,1.6558,9.47
553.01069,1.2559,7.07
553.02358,2.08,12.01
553.02599,13.1208,78.16
553.02936,2.7107,15.79
553.03905,1.7263,9.89
553.04713,19.1799,114.46
553.05204,1.1956,6.71
553.05999,2.7704,16.14
553.06237,25.3774,151.59
553.06575,3.5759,20.97
553.07208,1.3995,7.93
553.07303,1.4053,7.96
553.07363,1.6377,9.36
553.0746,1.2435,7
553.07545,2.6239,15.27
553.07765,1.8193,10.44
553.08109,1.3143,7.42
553.08351,49.2399,294.56
553.0932,1.2489,7.03
553.09474,2.3784,13.79
553.09642,2.2072,12.77
553.09876,21.042,125.62
553.10214,2.7633,16.1
553.10285,1.4568,8.27
553.10848,1.9371,11.15
553.10941,2.0006,11.53
553.11002,1.9736,11.37
553.11092,1.4205,8.06
553.11179,3.09,18.06
553.1199,47.0237,281.28
553.1295,1.1779,6.6
553.13115,2.812,16.39
553.13514,14.63,87.2
553.13852,2.0439,11.79
553.13924,1.2269,6.9
553.14486,1.3075,7.38
553.14578,1.3281,7.5
553.14822,3.6025,21.13
553.15053,1.1678,6.54
553.15628,39.509,236.26
553.16599,1.3984,7.92
553.16751,1.7307,9.91
553.17153,9.9772,59.32
553.17492,2.2699,13.14
553.18126,1.5361,8.75
553.18373,1.379,7.81
553.1846,3.7324,21.91
553.19267,28.7027,171.51
553.20791,4.9032,29.71
553.22094,1.9672,11.7
553.22906,12.4475,75.99
553.24431,1.8543,11
553.26545,2.9224,17.56
554.02125,2.1153,12.6
554.02936,2.988,17.96
554.04239,1.2099,7.05
554.05048,4.474,27.07
554.05763,5.9765,36.29
554.06573,6.6437,40.39
554.07875,3.8006,22.94
554.08687,12.1913,74.42
554.09401,6.0784,36.92
554.10213,6.303,38.3
554.1053,1.3023,7.62
554.11515,6.1111,37.12
554.12325,12.1257,74.02
554.13041,4.0497,24.47
554.13851,4.5365,27.46
554.15154,4.5461,27.52
554.15963,9.7011,59.14
554.16274,1.1649,6.77
554.1668,1.9684,11.7
554.17489,3.1801,19.14
554.18792,3.3498,20.18
554.19601,7.5227,45.78
554.21127,1.598,9.43
554.22436,1.5577,9.18
554.2324,3.8206,23.07
554.90102,1.4324,8.41
555.00524,4.4844,27.14
555.01831,2.0374,12.13
555.02638,3.03,18.22
555.03925,3.0408,18.28
555.04164,23.7411,145.28
555.04501,2.9812,17.92
555.05468,2.6752,16.04
555.06101,1.4899,8.77
555.06278,24.0061,146.91
555.07563,2.2754,13.59
555.07803,31.3369,191.88
555.0814,3.3212,20
555.08776,1.1823,6.88
555.08929,2.4268,14.52
555.09109,2.8311,17
555.09327,2.1696,12.94
555.09915,39.3049,240.77
555.11037,1.4533,8.54
555.11202,1.5535,9.16
555.11442,24.3654,149.11
555.11778,2.4411,14.6
555.11851,1.3574,7.95
555.12505,1.1901,6.93
555.12566,2.3426,14
555.12658,1.6344,9.65
555.12748,3.7834,22.84
555.13555,31.5928,193.45
555.14522,1.3429,7.87
555.14679,1.9895,11.83
555.14841,1.3858,8.13
555.15079,17.7597,108.58
555.15417,2.4362,14.57
555.15491,1.273,7.44
555.16203,1.5032,8.85
555.16299,1.5171,8.93
555.16387,5.7748,35.06
555.16607,1.4784,8.7
555.17193,23.9361,146.48
555.18158,1.2084,7.04
555.18718,12.4808,76.2
555.19054,1.3234,7.75
555.19938,1.2253,7.14
555.20025,3.6022,21.73
555.20831,12.3101,75.15
555.22358,6.2781,38.14
555.23666,1.4103,8.28
555.24471,3.6866,22.24
555.25994,1.3889,8.15
556.00863,1.5612,9.2
556.0369,3.8447,23.21
556.0426,1.3413,7.86
556.045,5.8845,35.73
556.05803,1.7173,10.16
556.06612,5.4883,33.3
556.07328,7.1868,43.72
556.08139,8.622,52.52
556.08466,1.4921,8.78
556.09442,3.669,22.14
556.10252,10.0384,61.21
556.10966,6.8973,41.94
556.11776,6.7666,41.14
556.12093,2.1011,12.52
556.1308,4.2341,25.6
556.13889,7.5346,45.85
556.14605,4.1014,24.79
556.15416,5.4856,33.28
556.15736,1.8067,10.71
556.16719,3.2043,19.29
556.17528,6.4488,39.19
556.18242,1.6328,9.64
556.19053,3.993,24.12
556.20359,1.7791,10.54
556.21166,3.5173,21.21
556.22692,1.8144,10.76
557.01851,1.482,8.72
557.02091,11.7904,71.96
557.02428,2.2137,13.21
557.03394,2.336,13.96
557.0362,1.9838,11.8
557.04203,5.0764,30.77
557.05488,3.1124,18.72
557.05729,36.0331,220.69
557.06067,3.0553,18.37
557.06853,2.3566,14.08
557.07031,2.9423,17.68
557.07255,2.7055,16.22
557.07663,1.6398,9.69
557.07841,23.681,144.91
557.08472,1.2414,7.24
557.08811,1.4275,8.38
557.08964,1.449,8.52
557.09126,2.7723,16.63
557.09367,38.2571,234.34
557.09702,2.478,14.83
557.10432,1.276,7.45
557.10492,4.2857,25.92
557.10672,3.11,18.71
557.10893,2.0363,12.12
557.11303,1.7165,10.16
557.1148,28.081,171.91
557.11861,1.199,6.98
557.12447,1.8074,10.71
557.12769,1.3501,7.91
557.13006,28.4539,174.19
557.13342,2.8462,17.09
557.14131,2.9026,17.43
557.14225,1.5034,8.85
557.14312,4.8847,29.59
557.14533,1.2352,7.2
557.15119,19.5492,119.56
557.1609,1.8922,11.24
557.16238,1.2356,7.21
557.16405,1.394,8.18
557.16645,21.3024,130.32
557.16983,2.3568,14.09
557.17768,1.3271,7.77
557.17952,4.4344,26.83
557.18757,10.7703,65.7
557.20282,15.7592,96.31
557.21591,2.0953,12.48
557.22396,4.2197,25.51
557.23922,7.5924,46.21
558.01619,1.5695,9.26
558.02426,2.6588,15.94
558.0454,1.3915,8.16
558.05254,5.9721,36.27
558.06065,9.2129,56.15
558.07366,1.632,9.64
558.08177,5.3434,32.41
558.08893,9.019,54.96
558.09703,10.1374,61.82
558.10016,1.9272,11.45
558.11005,2.839,17.04
558.11816,6.7331,40.93
558.12532,6.4106,38.96
558.13342,7.9043,48.12
558.13655,2.2432,13.39
558.14645,2.6595,15.94
558.15454,5.3386,32.38
558.16171,4.0316,24.36
558.1698,6.9389,42.2
558.17296,2.009,11.95
558.18283,2.1606,12.88
558.19096,2.9032,17.44
558.19809,1.8658,11.07
558.20618,5.293,32.1
558.24257,2.2925,13.69
559.00016,2.3421,14
559.01313,1.3578,7.96
559.01542,1.4824,8.72
559.03101,1.2497,7.29
559.03415,2.4234,14.49
559.03656,24.4472,149.61
559.03993,2.4223,14.49
559.04957,2.4101,14.41
559.0518,3.9359,23.77
559.05514,1.3649,8
559.05768,6.7231,40.87
559.06148,1.6188,9.56
559.06402,1.4183,8.33
559.06494,1.5064,8.87
559.06739,1.3919,8.17
559.07052,2.7205,16.32
559.07293,50.7223,310.81
559.07631,2.7835,16.7
559.07883,1.2815,7.49
559.08417,3.141,18.9
559.086,2.9149,17.51
559.08819,4.0783,24.65
559.09229,2.262,13.5
559.09407,17.6963,108.2
559.09793,1.3483,7.9
559.10042,1.2231,7.13
559.10377,1.333,7.8
559.10691,2.2161,13.22
559.10932,43.198,264.65
559.11268,3.1081,18.7
559.12055,3.8861,23.47
559.12151,1.3215,7.73
559.12239,3.7949,22.91
559.12459,2.1377,12.74
559.12869,1.2937,7.56
559.13045,14.625,89.35
559.14014,1.8609,11.04
559.14329,1.5358,9.05
559.1457,32.5555,199.36
559.14907,2.8717,17.24
559.14982,1.2414,7.24
559.15694,2.7137,16.27
559.15879,4.4575,26.97
559.16683,9.6478,58.82
559.17655,1.3564,7.95
559.17971,1.3163,7.7
559.18209,26.8937,164.62
559.18543,1.7312,10.25
559.19515,2.9882,17.96
559.20323,4.3992000000000004,26.62
559.21847,19.309,118.09
559.25486,6.5321,39.7
559.29121,1.4185,8.33
560.03179,2.076,12.36
560.0399,6.0862,36.97
560.04707,1.4832,8.73
560.05514,1.6404,9.69
560.06104,1.8772,11.14
560.0682,7.7558,47.21
560.07629,13.4194,81.96
560.07946,1.424,8.36
560.08077,1.4241,8.36
560.08349,1.6077,9.49
560.08933,1.6195,9.56
560.09742,4.1058,24.82
560.10458,9.8695,60.18
560.11267,11.8396,72.26
560.11582,2.231,13.31
560.12392,1.2315,7.18
560.12569,1.8937,11.24
560.13382,3.8398,23.18
560.14096,6.7912,41.29
560.14906,9.5702,58.34
560.15221,1.9509,11.6
560.1621,2.4569,14.7
560.17019,2.5613,15.34
560.17733,3.6564,22.06
560.18545,8.435,51.38
560.18862,1.2191,7.11
560.19848,1.5287,9.01
560.20657,1.2647,7.39
560.22183,5.7641,34.99
560.25822,2.5902,15.52
560.88051,1.899,11.28
560.9947,1.2993,7.6
561.01582,6.8653,41.75
561.02877,2.1073,12.56
561.03108,4.5289,27.41
561.03442,1.4208,8.34
561.04416,1.4791,8.7
561.04979,2.3433,14
561.0522,38.8949,238.25
561.05557,2.7282,16.36
561.06344,2.2376,13.35
561.06518,2.6252,15.73
561.06746,7.257,44.15
561.07081,2.515,15.06
561.07153,2.0958,12.48
561.07333,6.3181,38.39
561.07717,1.4553,8.55
561.07808,1.4033,8.24
561.07968,1.6986,10.05
561.08052,1.4989,8.82
561.08289,1.4242,8.36
561.08618,2.4425,14.61
561.08859,58.1562,356.42
561.09195,2.2728,13.57
561.09982,4.2923,25.96
561.10161,2.9926,17.99
561.10384,4.7453,28.74
561.10793,2.4169,14.45
561.10971,9.3212,56.81
561.11358,1.802,10.68
561.11451,1.3133,7.68
561.11604,1.5814,9.33
561.11935,1.2238,7.13
561.12257,1.8331,10.87
561.12496,44.1825,270.69
561.1283,2.5345,15.18
561.1362,4.1005,24.78
561.138,3.4002,20.49
561.14022,3.3763,20.34
561.14364,1.4414,8.47
561.14432,1.2941,7.57
561.1461,6.5103,39.57
561.15089,1.2787,7.47
561.15331,1.5608,9.2
561.15581,2.4395,14.59
561.15893,1.8904,11.22
561.16136,39.4909,241.91
561.16475,1.7965,10.65
561.17258,2.4252,14.51
561.17441,3.1841,19.16
561.17665,1.6324,9.64
561.18248,3.5267,21.26
561.18879,1.1801,6.87
561.18967,1.2956,7.58
561.19217,1.5053,8.86
561.19773,32.8942,201.44
561.21076,1.4655,8.62
561.21887,1.2606,7.36
561.23413,18.2776,111.76
561.27052,5.2457,31.81
562.01919,1.815,10.76
562.02634,1.6074,9.49
562.03442,1.772,10.5
562.04744,4.183,25.29
562.05554,10.3239,62.96
562.06272,2.6143,15.67
562.07083,1.7391,10.3
562.08383,9.4686,57.72
562.09193,16.0154,97.88
562.09513,1.2606,7.36
562.0991,2.1035,12.53
562.10316,1.2252,7.14
562.10718,1.8935,11.24
562.11309,1.8927,11.24
562.12022,8.3468,50.84
562.12833,12.4573,76.05
562.13145,1.7768,10.53
562.13551,1.2088,7.04
562.13959,1.3951,8.19
562.14141,1.6792,9.93
562.14947,1.8101,10.73
562.15659,5.3394,32.38
562.16471,11.9773,73.11
562.16786,1.7607,10.43
562.18582,1.3039,7.63
562.19299,3.0323,18.23
562.20109,9.7233,59.28
562.2294,1.4384,8.45
562.23748,6.0755,36.9
562.27385,1.7671,10.47
563.00792,1.3987,8.21
563.01033,4.232,25.59
563.01372,1.6451,9.72
563.02341,2.0396,12.14
563.03145,15.8659,96.97
563.04438,2.5671,15.38
563.04672,10.0961,61.57
563.05008,2.247,13.41
563.05736,1.4041,8.24
563.05893,1.2566,7.34
563.0598,1.5357,9.05
563.06543,2.4969,14.94
563.06784,53.2108,326.08
563.07119,2.501,14.97
563.07908,3.6657,22.12
563.08079,3.1484,18.94
563.0831,10.729,65.45
563.0865,1.6763,9.91
563.0872,2.604,15.6
563.08898,3.539,21.34
563.09285,1.4734,8.67
563.09376,1.3838,8.12
563.09532,1.5576,9.18
563.09621,1.7976,10.65
563.09853,1.3125,7.68
563.1018,2.655,15.91
563.10423,57.9671,355.26
563.10758,2.0289,12.07
563.11392,1.2015,7
563.11546,4.0979,24.77
563.11727,2.4626,14.73
563.1195,7.5139,45.73
563.12287,2.0424,12.16
563.12357,2.2145,13.21
563.12537,3.9902,24.11
563.12922,1.2648,7.39
563.13015,1.4505,8.53
563.13169,1.3501,7.91
563.13257,1.298,7.59
563.13497,2.1708,12.94
563.13822,1.4072,8.26
563.14062,45.5094,278.83
563.144,1.3111,7.67
563.15185,4.184,25.3
563.15365,2.8952,17.39
563.15588,4.2977,25.99
563.15997,1.2953,7.57
563.16173,2.0294,12.08
563.16559,1.3553,7.94
563.16653,1.3218,7.74
563.16808,1.8002,10.67
563.16894,2.2667,13.53
563.17143,1.6135,9.53
563.17701,42.9617,263.2
563.18038,1.2977,7.59
563.18826,1.4604,8.59
563.19005,1.6275,9.61
563.19228,1.7162,10.16
563.19814,1.4981,8.82
563.20445,1.4143,8.3
563.20532,1.4715,8.65
563.2134,29.8309,182.64
563.24978,12.0395,73.49
563.28616,3.1781,19.12
564.03483,3.4417,20.74
564.04199,3.416,20.58
564.05008,2.658,15.93
564.06309,5.2923,32.1
564.07121,13.8157,84.39
564.07836,3.9402,23.8
564.08647,3.1173,18.75
564.09948,9.1933,56.03
564.1076,15.3493,93.8
564.11074,1.8812,11.17
564.11475,3.0519,18.35
564.12285,1.7174,10.16
564.13587,7.1009,43.19
564.14397,13.0367,79.61
564.14711,1.784,10.57
564.15112,1.6165,9.54
564.15923,1.427,8.38
564.17225,4.5755,27.7
564.18036,12.8696,78.58
564.20862,2.1824,13.02
564.21674,9.1719,55.9
564.25314,4.2224,25.53
564.98959,1.6344,9.65
565.01071,1.9938,11.86
565.0236,1.726,10.22
565.02599,9.473,57.74
565.02936,2.1704,12.94
565.03657,1.5447,9.1
565.03908,2.1988,13.12
565.04471,1.2505,7.3
565.04712,25.8166,158.01
565.06004,2.948,17.71
565.06237,17.4088,106.43
565.06576,2.4948,14.93
565.07213,1.6408,9.69
565.07299,1.7738,10.51
565.07364,1.8838,11.18
565.07459,1.6827,9.95
565.07546,2.2208,13.25
565.0777,1.3439,7.87
565.0811,1.4518,8.53
565.0835,56.8362,348.32
565.08676,1.1929,6.94
565.09473,2.6483,15.87
565.0964,2.552,15.28
565.09876,14.3808,87.85
565.10214,2.1572,12.86
565.10287,1.9838,11.8
565.10463,1.543,9.09
565.1085,1.5626,9.21
565.10944,1.6119,9.52
565.10998,1.9061,11.32
565.11097,2.1236,12.65
565.11183,2.4365,14.57
565.11407,1.5852,9.35
565.11989,46.9458,287.64
565.12327,1.447,8.5
565.13113,4.4186,26.74
565.13287,3.1006,18.65
565.13515,9.8733,60.2
565.13852,2.1524,12.83
565.13924,1.6469,9.73
565.14103,1.4275,8.38
565.14485,1.3871,8.14
565.14581,1.2797,7.48
565.14731,1.9752,11.74
565.14823,2.8888,17.35
565.1507,1.2396,7.23
565.15628,43.4135,265.97
565.16751,2.3874,14.27
565.16928,1.93,11.47
565.17153,5.9422,36.08
565.1749,1.7711,10.49
565.17565,1.2186,7.1
565.18372,1.5866,9.36
565.1846,2.764,16.58
565.19266,37.1122,227.31
565.2079,2.6178,15.69
565.22098,1.2927,7.56
565.22904,19.6636,120.26
565.26543,5.4984,33.36
566.02126,2.2865,13.65
566.02936,2.8644,17.2
566.04234,1.7054,10.09
566.05048,6.2373,37.89
566.05762,5.6101,34.05
566.06573,4.7864,28.99
566.06898,1.561,9.2
566.07877,5.8366,35.43
566.08686,14.3661,87.76
566.09403,4.78,28.95
566.10212,4.4985,27.23
566.11513,7.5469,45.93
566.12325,12.8307,78.34
566.12638,1.3818,8.1
566.13042,2.6552,15.92
