

Dataset: BottomWater.csv

Pre-alignment:

Start ppm error: 2.50000000

Error StdDev distribution along mass:

MassMedian,LowError,HighError,ErrorMean,ErrorStdDev,Count
454.14597500,-0.113204544373607,0.103002630958004,-0.00336805,0.03396265,574
458.12747500,-0.097609631049913,0.0773888927740388,-0.00949375,0.03082993,613
462.10862000,-0.111193506671947,0.101120800392412,-0.00418768,0.03454627,593
465.63534000,-0.110863560834004,0.100769242869737,-0.00754009,0.03350650,521
469.17100500,-0.12348560447135,0.0923571282330578,-0.01446125,0.03007121,612
473.14853000,-0.0946709665810266,0.0750280198778173,-0.00992686,0.03327811,634
477.11827500,-0.0842588661789558,0.0839468214718859,-0.00200205,0.03283867,591
480.63330500,-0.107290558087789,0.0976333073267007,-0.00049245,0.03349099,553
483.66048500,-0.0927834995093153,0.0990826572997894,0.00480936,0.03386595,576
486.66653000,-0.105826636686479,0.0963400785270618,-0.00137554,0.03315186,599
489.67696500,-0.127831537581102,0.109278464319578,-0.00429842,0.04008753,623
493.11932000,-0.111842433752506,0.131865001947584,0.00638466,0.03798592,562
496.11494500,-0.104122112824505,0.0947824813275368,-0.00526767,0.03324605,535
498.64641000,-0.0968209316213304,0.107390516646128,0.00324088,0.03418673,562
501.60195000,-0.109549179369488,0.129373702991531,0.01309316,0.03591337,600
504.13982000,-0.118319006180841,0.119868226107327,0.00258051,0.03737340,583
507.14278000,-0.101592633816255,0.0924388787692344,-0.00303333,0.03214619,582
510.13579500,-0.126445010757889,0.138390006122807,0.00588742,0.04184308,573
512.67934000,-0.107295966298094,0.126421586043852,0.00436806,0.03832214,605
515.64826000,-0.100079027053448,0.0911117089354364,-0.00248610,0.03401076,600
518.19063500,-0.125625358528029,0.106114900477353,-0.01008882,0.03628703,578
521.16002500,-0.124910167428181,0.105508055140242,-0.01009957,0.03813486,558
524.10868000,-0.145703788751573,0.1178072130247,-0.01487056,0.04032282,586
526.64331000,-0.110706438019062,0.0828071713005991,-0.01519577,0.03359854,595
529.60368500,-0.122993459804126,0.103871526075302,-0.00843756,0.03588203,602
532.13280000,-0.111992675149596,0.113523047611466,0.00201502,0.03699011,598
534.70537500,-0.103144417263158,0.121687530441205,0.01297630,0.03969805,585
537.69246000,-0.151351990923097,0.179661707690533,0.00720816,0.05132925,581
540.64472500,-0.110448978625611,0.111903039020626,0.00002684,0.03697598,586
543.59834500,-0.119829174878931,0.101217903486443,-0.00715413,0.03768017,606
546.13183000,-0.119351779925859,0.100769437086667,-0.00872857,0.03597137,584
548.68152000,-0.118884929084058,0.100519605727069,-0.00761070,0.03787754,559
551.65559500,-0.177761319952179,0.15114354689448,-0.01452633,0.05105334,569
554.20614500,-0.119998718301583,0.129659801740504,0.00457045,0.04251452,584
557.18757500,-0.143440179158906,0.143211294763576,0.00251794,0.04360173,607
560.17062500,-0.0983960464903835,0.116077883441308,0.01042278,0.03637416,578
563.17408500,-0.0980247804719828,0.115633365446122,0.00836620,0.03728508,562
566.15714500,-0.144021874136255,0.171047099625144,0.01021802,0.05020312,567
569.14876500,-0.111212017056068,0.138196555823853,0.01293624,0.04123043,565
572.14112000,-0.154091689507382,0.163296407597073,0.00470941,0.04505268,546
575.16453500,-0.138992849640213,0.138933420616893,0.00570068,0.04184985,593
578.65689000,-0.138563689290247,0.138391564508333,0.00223212,0.04406573,559
581.73216500,-0.137312609546601,0.137085473091618,-0.00184717,0.04084949,580
585.23211500,-0.119486171481127,0.153274280694521,0.01488143,0.04022930,608
589.18660500,-0.124223719018879,0.116227996947934,-0.00633824,0.03932860,626
593.19411500,-0.123101858789777,0.115255022933848,-0.00510639,0.03972159,617
597.19442000,-0.128024453554502,0.103651951178053,-0.01024283,0.04105539,594
601.17115500,-0.12173853890671,0.113888767481283,-0.00539581,0.03952766,607
605.17660500,-0.120867421530657,0.113177478621095,-0.00304749,0.04004104,616
609.22046500,-0.13143415713747,0.131227716806232,-0.00021295,0.04472747,588
613.24724000,-0.165195611674967,0.124999247178194,-0.02310034,0.04397046,602
617.70797500,-0.157819699081274,0.0946918194487645,-0.02848650,0.04319544,633
622.67427000,-0.162865394582312,0.123312991126211,-0.02298320,0.04654035,635
627.20437000,-0.165531453919694,0.148121727992128,-0.01203562,0.04553142,574
631.70694500,-0.126609760046753,0.126506968718499,0.00095689,0.03967930,608
636.68420000,-0.156533822162669,0.157848363401203,0.00195364,0.04813842,571
641.72333500,-0.111744490812465,0.167021810675771,0.02588418,0.04610375,601
647.22119500,-0.131200162630036,0.177452209420254,0.02450578,0.04484665,600
653.21222000,-0.135127350784086,0.143046713606854,0.00269656,0.04337948,588
659.68492000,-0.133777614897726,0.141674379622346,0.00229208,0.04535358,626
666.66532500,-0.159341540274568,0.167154694614299,0.00006969,0.04696027,578
673.68442000,-0.171084741525076,0.126452374892654,-0.02385956,0.04845406,599
681.21497000,-0.191203202847755,0.1614036896059,-0.01303754,0.05201416,605
689.24870000,-0.214254809086346,0.164197418636161,-0.02698334,0.05963500,619
697.75139000,-0.143449404764403,0.200492871089529,0.02938035,0.05866719,630
707.72327500,-0.198175026227721,0.254891946365498,0.02735894,0.06935891,619
718.17945500,-0.17618488661649,0.128015780151766,-0.02429877,0.05062012,628
728.22726500,-0.157136953288608,0.17188329294967,0.00552497,0.05265058,630
739.25189000,-0.195719707509665,0.182450099044656,-0.00535823,0.05991434,640
751.23828000,-0.263555817705909,0.19078384101938,-0.02830973,0.06496561,596
764.24615000,-0.175661264773202,0.210048986637075,0.01576028,0.06098594,637
777.74229000,-0.187942301038752,0.194682859222481,0.00227555,0.05877214,620
789.74711500,-0.187564463324106,0.244900248676459,0.03062582,0.06794613,606
800.27527000,-0.191164696161284,0.17065571933769,-0.01150840,0.06003339,619
810.29241000,-0.177411741172185,0.196255640260684,0.01121704,0.06025912,584
820.26015500,-0.206668912950009,0.182673951202517,-0.00906704,0.06219971,609
829.24358500,-0.217097873111875,0.168886946721031,-0.02578189,0.06417331,629
837.29668000,-0.30975098889103,0.215372134930273,-0.04330278,0.08554951,637
844.81626500,-0.619087077297661,0.352457217074584,-0.15039190,0.13297854,612
852.26018000,-0.351944965544885,0.398245416324341,0.02531285,0.11801526,596
859.75679000,-0.30116275813945,0.625335403153998,0.15362743,0.14797867,640
866.83715500,-0.248058106610711,0.259143675591005,0.00856706,0.08401485,586
873.87650000,-0.229092071565109,0.229157507731927,0.00008104,0.07138753,588
881.32673000,-0.247542943186938,0.231070295175116,-0.00714841,0.07966477,608
888.81395500,-0.207003648922203,0.241537105677328,0.01468777,0.07214109,641
895.86576500,-0.195253384410148,0.206613516093732,0.01096335,0.06548447,605
902.82864500,-0.221448612037625,0.221339929180258,-0.00302930,0.06669428,589
909.78631000,-0.309728689518959,0.238396513500005,-0.03618626,0.08205056,579
917.26893000,-0.224492930294075,0.169584231089319,-0.02891634,0.06412289,592
925.26225000,-0.245775984240322,0.243208536113199,-0.00616681,0.07594805,582
933.30981000,-0.22857153807772,0.266234276580742,0.01320054,0.07719998,589
941.84247000,-0.234168008085843,0.276772636910692,0.00814184,0.07712150,570
952.79063500,-0.26051058492449,0.265692437344307,0.00379739,0.08151374,595
965.78025500,-0.269207599575094,0.309658795459529,0.00468468,0.08894523,594
979.77648500,-0.280769311618395,0.331375851871354,0.01513615,0.09183151,607
995.29085000,-0.37135276200638,0.312194259520256,-0.04312713,0.10569796,614
1014.33625500,-0.295936102794833,0.335203751530407,0.02254242,0.09891200,590
1079.36874500,-0.390876942476743,0.34340291541451,-0.02874327,0.12114435,633
Calibration: 


Calibration failed; using uncalibrated masses



Dataset: U1383C_Deep.csv

Pre-alignment:

Start ppm error: 2.50000000

Error StdDev distribution along mass:

MassMedian,LowError,HighError,ErrorMean,ErrorStdDev,Count
269.54965000,-0.128368811149377,0.126843005643838,-0.00085942,0.04260747,657
334.10537500,-0.117635560617525,0.117185631375613,0.00190278,0.03309595,705
352.62723500,-0.112979525289489,0.112934997610188,-0.00315087,0.03409257,691
366.64012500,-0.0542000727770893,0.0561697187146012,0.00069712,0.02202837,631
378.16563500,-0.0611634489171195,0.10148268316846,0.01554616,0.02935503,646
387.19187500,-0.0685130677982342,0.0821780990312514,0.00624487,0.02712704,638
395.13634500,-0.126945301508227,0.0761671809049362,-0.01965498,0.03195382,582
402.10869500,-0.0627326259138718,0.0376395755483231,-0.01178307,0.02167141,597
408.66897500,-0.0650812888395463,0.078189582755112,0.00924062,0.02701521,608
415.57694500,-0.0961342581957504,0.0959789205551153,0.00211549,0.02772197,623
421.10718500,-0.0793317468936868,0.0681781798957773,-0.00922913,0.02625384,580
426.62000500,-0.0892871496524324,0.148409126950873,0.02281438,0.04033273,637
431.64855500,-0.0961041998962618,0.131716742646994,0.02128834,0.03567716,620
436.62134500,-0.11069819619129,0.122966727518324,0.01200484,0.03489386,544
440.61627500,-0.165931816002022,0.155252902654505,-0.01226836,0.04693654,561
444.15105500,-0.114193493198557,0.0701234244397897,-0.01331060,0.03173321,608
448.60239500,-0.0897402975107471,0.089548205271579,0.00372111,0.03308709,590
452.60292500,-0.119694684657818,0.11356010018116,-0.00409521,0.03737636,557
456.13453000,-0.135533028650188,0.081319817190113,-0.02774190,0.03878486,627
460.10079000,-0.210317746442843,0.0913410944976889,-0.05990331,0.04922725,611
463.62502000,-0.215402980310227,0.129020945419776,-0.03908481,0.05037037,593
467.14039500,-0.155971143459781,0.146254993618446,-0.00028420,0.04320943,572
470.63644000,-0.134075518424562,0.166616109721486,0.01891771,0.04041745,603
474.12641500,-0.0742931485919351,0.179583359984574,0.05470738,0.04455261,632
477.62116500,-0.0968863042572894,0.191512697294238,0.04713827,0.04243921,595
480.69482500,-0.137981328381246,0.149089689644819,0.00388575,0.04436991,569
483.68797500,-0.13439176302236,0.113470808037574,-0.01310966,0.03775608,570
486.61159500,-0.126380883730152,0.0758285302380911,-0.02349718,0.03615151,587
489.58457500,-0.152732726723767,0.0916396360342601,-0.02440080,0.03903740,605
492.13739000,-0.132409417689986,0.111744089435398,-0.01343406,0.03921385,570
494.69885000,-0.134358215130632,0.14517274548502,0.00294203,0.04814558,575
497.65792000,-0.103418070092077,0.0940326793331966,-0.00567841,0.03410939,588
500.15501500,-0.096440180828091,0.106968956655719,0.00438470,0.03313343,569
502.66143500,-0.109406954988017,0.129243603512188,0.01562149,0.03865696,592
505.60082000,-0.151081518977109,0.122002477215019,-0.01250860,0.04262945,586
508.11700000,-0.117393502316481,0.118764913921501,-0.00048122,0.03785369,578
510.64683500,-0.1079725006427,0.127308354322259,0.00428668,0.03751144,566
513.58908000,-0.0939923716882816,0.104250224242182,0.00270525,0.03235041,590
516.09267000,-0.126236902927655,0.10674281953568,-0.00205915,0.03735627,596
518.18296500,-0.0931523698485501,0.103369291623133,0.00511644,0.03251023,556
520.69537500,-0.127556384525141,0.137627842655084,0.00372939,0.04295645,569
523.62022500,-0.140128936940758,0.13119816342702,-0.00201041,0.04439631,550
526.11704500,-0.0961104396868366,0.109074299231695,0.00162557,0.03481482,572
528.18401500,-0.0976069095907727,0.0888552221125209,-0.00058941,0.03153231,569
530.68751500,-0.0971145418118211,0.0883969008158957,0.00146185,0.03325841,574
533.62523500,-0.121896625345268,0.10316912665499,-0.00149855,0.03833203,598
536.14262500,-0.123856570721757,0.133706725037774,0.00585699,0.04244897,582
538.65507500,-0.157034588720197,0.139939486988139,-0.00458072,0.04597795,559
541.58267000,-0.0953694465006901,0.0868440500289848,-0.00305031,0.03319203,582
544.07500000,-0.119964987668529,0.101432249690927,-0.00607929,0.03730384,572
546.13995000,-0.119191858907227,0.100677634226707,-0.01011645,0.03578041,567
548.64998000,-0.118717893759939,0.100420491523643,-0.00525513,0.03675784,553
551.60760500,-0.178091336024562,0.151415678763126,-0.01431287,0.04982584,553
554.12616500,-0.117711502815193,0.0994516995226562,-0.01447400,0.03674608,555
556.64627000,-0.137217122777911,0.110859332025288,-0.01065859,0.03806770,594
559.60100500,-0.116533492440682,0.0985366749666769,-0.00482308,0.03735739,577
562.13814500,-0.115857823901849,0.0979311747636414,-0.00571560,0.03472170,560
565.13979000,-0.161797832367858,0.153411456497444,-0.00565335,0.05015710,569
568.13370500,-0.117259135162576,0.126681743124876,0.00687493,0.04406815,586
570.68691500,-0.140120045886778,0.140018352990878,0.00200258,0.04284088,577
573.67479500,-0.130113617518718,0.14891679202045,0.00991352,0.04294113,569
576.71767000,-0.141063210142949,0.167623226761871,0.01515650,0.04460076,569
579.74638500,-0.138247005776559,0.138032601976603,0.00002606,0.04608546,547
583.16684500,-0.137370349893611,0.137205671180962,0.00300669,0.04315198,579
586.62685500,-0.0964837938196667,0.139779530644641,0.02455205,0.03980060,597
590.12206000,-0.110373230758955,0.0932870744475797,-0.00769974,0.03365616,604
593.67751000,-0.134336402509207,0.134291293389364,-0.00190400,0.03865290,605
597.22162000,-0.122571496665143,0.114631640762482,-0.00711013,0.03926854,590
601.15424000,-0.133044757048962,0.132882655698763,-0.00069607,0.04017974,603
605.12251500,-0.1101691523297,0.118969916630216,0.00763035,0.03882303,585
609.13759000,-0.131326230209773,0.131329772011591,-0.00122960,0.04017802,595
612.70362500,-0.146864434008246,0.114016427119183,-0.01884444,0.04085954,587
616.24123500,-0.124230933531962,0.100435721935737,-0.01252470,0.03872519,619
620.68727000,-0.121133931984875,0.0726803591909251,-0.02143306,0.03210790,580
625.16281000,-0.117432670665404,0.10987595961077,-0.00622704,0.03894099,589
629.16654000,-0.127578725989245,0.127325752572854,-0.00217465,0.04168270,561
633.18128500,-0.12630482313384,0.126000162624006,-0.00382690,0.03857405,604
637.68067500,-0.149219836009409,0.164865244521299,0.01158214,0.04774899,580
642.66521500,-0.109297968222445,0.140434518676833,0.01752275,0.04467625,608
647.69218000,-0.126037211045264,0.149628037386831,0.00478161,0.04685397,605
653.17308500,-0.160848188908531,0.145492617944532,-0.00496665,0.04925827,574
658.67140500,-0.133932429182351,0.14214184500096,0.00474129,0.04357700,610
664.66212000,-0.165418273751301,0.195468566582544,0.01537166,0.05216807,582
671.15854500,-0.177192842970452,0.129965070581898,-0.02247715,0.04663921,597
677.71073000,-0.187101673145288,0.135775747749999,-0.02585426,0.05190023,591
685.17791000,-0.124134226230655,0.167610871250362,0.02192608,0.04802282,613
692.64616000,-0.185695929504299,0.309246595339606,0.05622939,0.06881320,567
699.70856000,-0.147223462175657,0.168833662391727,0.00582626,0.04946393,584
708.23438000,-0.25552051520169,0.175878569171215,-0.02937099,0.06727406,592
718.19122500,-0.160731609344123,0.118718436343411,-0.01888619,0.04986053,626
728.19544000,-0.144654958268563,0.130627872608292,-0.00606814,0.04879829,637
738.24239000,-0.115650550772026,0.156438777836906,0.02171696,0.04857827,603
748.74346500,-0.180449070567524,0.19400777716698,0.00926075,0.05726960,582
760.74440000,-0.158413839824366,0.158569275988711,0.00447597,0.05507689,622
774.26240000,-0.186143978957665,0.173312789350937,-0.00617881,0.05769713,638
787.26168500,-0.199213049596141,0.18068159876637,-0.00530846,0.06036168,614
799.26728500,-0.238139435203205,0.162857054035281,-0.04206987,0.06875015,624
811.26899500,-0.237848748046074,0.232459426266699,0.00815583,0.07635060,616
822.76578500,-0.225994835027881,0.213500590600359,-0.00518155,0.06813898,603
833.75794000,-0.192175192871778,0.191618006533127,-0.00150750,0.06223730,618
843.27899500,-0.195192771117965,0.310773456320411,0.05423537,0.07236290,599
852.26610000,-0.322172791789872,0.267870376690942,-0.02154851,0.08006552,575
862.22817500,-0.278043416690872,0.241007446585464,-0.02215534,0.08543488,622
871.72656500,-0.20008148549737,0.313849236408112,0.05438451,0.07856470,589
881.23650500,-0.299779102445483,0.288479452874506,-0.01137533,0.08272884,583
891.28956500,-0.283613607710224,0.233990186993707,-0.02362911,0.08608613,645
900.80625500,-0.306861567084287,0.20188948417804,-0.06161849,0.07640458,587
910.74653500,-0.301060896254192,0.295813971717026,-0.00511069,0.08625890,577
922.31070500,-0.271270790054775,0.249221816638321,-0.01501365,0.08207891,615
935.36022000,-0.284611439101899,0.359832132520667,0.02507229,0.09723342,597
951.82330000,-0.315257372662419,0.356885500277247,0.01304202,0.09831410,609
975.33213500,-0.269938884203001,0.284201030673066,-0.00136946,0.09348537,616
1040.38188500,-0.358449018016977,0.357824879443598,-0.01092596,0.11511609,642
Calibration: 


Calibration failed; using uncalibrated masses



Dataset: U1383C_Middle.csv

Pre-alignment:

Start ppm error: 2.50000000

Error StdDev distribution along mass:

MassMedian,LowError,HighError,ErrorMean,ErrorStdDev,Count
288.00218000,-0.126400435976558,0.127597882690821,0.00385041,0.04177394,719
337.60867500,-0.117704711769749,0.117530904851699,0.00582159,0.03715504,711
355.66731500,-0.0749951328991125,0.0902884245473824,0.00639718,0.03061709,677
369.67892000,-0.069764440487676,0.043765010422795,-0.00753050,0.02272607,638
381.15099500,-0.100545884076429,0.1671319701854,0.03605380,0.03796812,656
390.61716500,-0.106412639633574,0.146080816901476,0.02364482,0.03861923,634
398.11363500,-0.0870370217665771,0.113869076090431,0.01000612,0.03115972,598
405.13631500,-0.0578925038710812,0.0960639061268594,0.02051918,0.02594588,625
412.16233500,-0.124732274904513,0.113502289763856,-0.00923487,0.03446460,635
419.13475500,-0.119068399991384,0.0711971122672654,-0.02122841,0.02988714,637
425.59768000,-0.0944428962498232,0.0941278233193787,-0.00092328,0.03428033,633
430.65814500,-0.0806097685722635,0.105827198311614,0.01565357,0.03230419,632
435.65919500,-0.126277306335017,0.14906757359366,0.01860498,0.03630822,552
440.15376500,-0.0685325400545213,0.113831925161736,0.02294278,0.03289003,570
444.17697000,-0.093191749233769,0.127570306781995,0.01324353,0.03357574,616
448.65616000,-0.0895309168089717,0.0891924240402745,-0.00444822,0.03172895,595
453.11514000,-0.143186435285105,0.121070070922839,-0.00788431,0.03659387,554
457.08950500,-0.127471192678729,0.0952648865335397,-0.01828060,0.03364056,581
461.06258000,-0.126422233850616,0.0945541486597495,-0.01247643,0.03523280,598
464.64991500,-0.110905803621697,0.100642578426453,-0.00697795,0.03074986,572
468.18753000,-0.110218739709788,0.100238713485529,-0.00185687,0.03569432,551
472.10236500,-0.0850961827067602,0.0848743949133026,0.00165629,0.03095249,622
475.63839500,-0.0844172169145321,0.0843299659484887,0.00482983,0.03000798,588
479.15703000,-0.100556297263856,0.111583020280308,0.00668314,0.03297327,571
482.63162000,-0.121919442361274,0.139163831847397,0.00387309,0.03902131,567
485.63524500,-0.0827866479215768,0.0826518661226894,-0.00091551,0.03329993,613
488.63658000,-0.112903084082143,0.133176708251813,0.00572301,0.04191306,599
491.63926500,-0.142472121835151,0.182813494598567,0.02212809,0.04857815,584
494.62913000,-0.157894606944814,0.209056516583669,0.03412181,0.04970810,551
497.59250000,-0.141013760408933,0.181151515135537,0.02317063,0.04745615,550
500.09977500,-0.14001489842698,0.179803235598973,0.02412302,0.04630856,579
502.18166000,-0.0923462392457454,0.182416339996979,0.04239508,0.04083622,578
504.73971500,-0.148588284604318,0.0889496490420044,-0.02851459,0.03990890,585
507.70467000,-0.148010344825247,0.0886044379237368,-0.02828733,0.03952468,581
510.66953500,-0.146527770758099,0.0877160999714995,-0.02433181,0.03637930,584
513.65050500,-0.11977854404981,0.0716676894971574,-0.02620389,0.03319130,601
516.59752500,-0.145295729295441,0.0871774375772646,-0.02498770,0.03734219,600
519.54185000,-0.144730790619139,0.0868384743714833,-0.02228307,0.03717780,588
522.09955500,-0.146155379332432,0.11808127372686,-0.01829946,0.03907595,564
524.65110000,-0.124007731840203,0.10478880664374,-0.00731730,0.03664793,559
527.59740500,-0.138649060324363,0.129775309345664,-0.00381141,0.04078610,589
530.10102000,-0.102467707143106,0.0970832841894358,-0.00095591,0.03437383,572
532.63640000,-0.0916839355570315,0.102450678436494,0.00689475,0.03419671,590
535.63682000,-0.103054614308428,0.121620392772282,0.01134125,0.03847695,595
538.62391500,-0.148773530666316,0.148532120603465,-0.00370534,0.04570359,572
541.57837500,-0.128854426324156,0.0932135371283288,-0.01918241,0.03910169,593
544.09614000,-0.114070919856286,0.0842859548030696,-0.01434614,0.03354969,583
546.63681500,-0.118859113148581,0.100473246066068,-0.00830288,0.03651671,611
549.62346500,-0.118488973495612,0.100047434477341,-0.00894150,0.03716503,566
552.16255500,-0.159788039730002,0.169405746294569,0.00477889,0.05065306,564
554.70778000,-0.113882525344988,0.14146567834034,0.01457349,0.03919393,598
557.68232500,-0.099005340674379,0.116839151985047,0.01161367,0.03854820,578
560.64145000,-0.0983000610927863,0.115920624350289,0.00871624,0.03573160,578
563.62292500,-0.159691173137764,0.124276953692409,-0.00914979,0.04453169,568
566.18111000,-0.161729795659951,0.153367415990714,-0.00776940,0.04848790,564
569.16615000,-0.16595562139504,0.114664751812787,-0.02590111,0.04447410,576
572.14877000,-0.157364313947487,0.122203169355073,-0.01763509,0.04059151,570
575.15729500,-0.138998804355472,0.138754937050179,-0.00371114,0.04230810,589
578.62738000,-0.138569769063718,0.138402157478564,-0.00127692,0.04355421,555
581.67097000,-0.120301449663482,0.154321034201745,0.01568867,0.04408558,593
585.14040500,-0.0967838643205551,0.140201867806988,0.02321123,0.03972759,590
588.64378500,-0.136012779139647,0.136024490961054,0.00531411,0.04398726,625
592.20930500,-0.11224474551261,0.121119578132948,0.00160378,0.03837048,617
596.17702000,-0.109401148017356,0.0924308018877833,-0.01167652,0.03587875,596
599.66019500,-0.108810177859335,0.0919029566094157,-0.01064215,0.03566316,598
603.17960000,-0.13245720489685,0.132184003539457,-0.00274561,0.03857053,605
607.17313500,-0.131869570939025,0.131658479737245,-0.00327625,0.04277123,619
611.16482000,-0.110885212446261,0.118888838375659,0.00608104,0.03691363,565
614.71513500,-0.130179814657342,0.129990014120456,-0.00293832,0.04139643,600
618.70683000,-0.134593149651037,0.094696365572069,-0.02311854,0.03937554,637
623.16297500,-0.123161361189893,0.0995736597921794,-0.01070037,0.03864820,600
627.19386500,-0.167063370012622,0.151011293307698,-0.00513344,0.04520706,579
631.18839500,-0.111234147144434,0.142736720071091,0.01127886,0.04089715,572
635.65084500,-0.110415059371894,0.141774705789946,0.01438383,0.04054223,592
640.61922000,-0.137707164954965,0.146052303021068,0.00732420,0.04439151,587
645.18250000,-0.12111596243478,0.160390028066173,0.02111591,0.04352898,602
650.21310500,-0.138069732696839,0.170058949179917,0.01229579,0.04940279,604
656.15091000,-0.17568040678751,0.12964675095318,-0.02348781,0.04923462,590
662.12471500,-0.189447175607711,0.113512943834088,-0.04615777,0.04828796,635
668.16985000,-0.142673822617091,0.157610351130054,0.01198948,0.05200401,569
674.17230000,-0.104338158102065,0.133914007677479,0.01592116,0.04049208,574
680.67237000,-0.177852965970762,0.153744160434526,-0.00870668,0.05312721,597
687.67216500,-0.220361339278866,0.155349364447732,-0.03653492,0.05680805,626
694.70187500,-0.237516199478051,0.165442199006496,-0.02408865,0.05688004,588
701.72617000,-0.157113698800445,0.185660234941811,0.01497158,0.05774448,607
709.70942000,-0.169049314816071,0.169493839763811,0.00391756,0.05595390,611
718.24496500,-0.133893206339665,0.168931999616082,0.01541134,0.04951605,626
726.78047500,-0.164655500438199,0.164486847791948,0.00455731,0.05150935,632
736.73901500,-0.153047298832981,0.146611953370098,-0.00198153,0.04837516,637
746.17198500,-0.18102056939599,0.194117084013313,0.00754759,0.06026383,590
755.69672500,-0.281852324909076,0.168975265714685,-0.05511604,0.07164439,638
767.19906500,-0.225202302121525,0.271114997578795,0.02840397,0.07688765,629
778.70714000,-0.179465298410278,0.230408243846534,0.02848917,0.06913534,632
788.74812500,-0.208297747637731,0.246046330951533,0.02243514,0.06904163,612
798.26235000,-0.244266559135624,0.206763753695801,-0.01583519,0.07345100,611
808.28018500,-0.210861677381231,0.18585143508489,-0.01478873,0.06320407,609
817.33444000,-0.19769920491367,0.196998570002818,-0.00208099,0.06523098,568
825.81698000,-0.261420865835708,0.195410462795605,-0.03224430,0.06948026,602
834.76766500,-0.209953622759851,0.221744838958832,0.00470830,0.07130914,609
842.33254000,-0.18618123398349,0.26410188540911,0.03618266,0.07046490,587
849.77371500,-0.287659536365243,0.229199228804474,-0.02345660,0.07914297,588
856.82321500,-0.334667012338252,0.201634704365575,-0.07058871,0.07744946,576
864.78920500,-0.28868620818805,0.26565374977884,-0.00581573,0.09767792,630
872.76718000,-0.253523513083896,0.408409066038802,0.06869655,0.09708011,609
880.25451500,-0.430690787246785,0.385548814214811,-0.01139290,0.12348858,588
887.76617500,-0.254766906104527,0.243898486993307,-0.00754323,0.07871399,623
895.27171500,-0.224413031197299,0.241537337763168,0.01290315,0.07280157,611
902.75468500,-0.182756465848689,0.2159381093059,0.01644813,0.06203450,595
909.78308500,-0.258215469976835,0.224900324949689,-0.01836046,0.07542187,578
917.29467000,-0.235496146809068,0.15874226539818,-0.04202701,0.06500162,594
925.75743500,-0.255861882686539,0.239768053366251,-0.00070945,0.07557109,593
934.75709000,-0.250037873647082,0.245664235277901,-0.00250105,0.08004022,602
943.80799000,-0.238851561491127,0.228047560003324,-0.01568240,0.07288230,588
954.34378500,-0.225843433275465,0.320806204268261,0.04278611,0.08638996,607
967.36824000,-0.23793981914115,0.258681443575881,0.00357758,0.07834531,613
981.84346500,-0.341188208285461,0.270159686172,-0.04112649,0.09650490,614
997.37309500,-0.251986583796888,0.258673451069474,-0.00619868,0.08572769,638
1017.38483000,-0.298950252401858,0.367654571360607,0.03335531,0.09995978,609
1088.36161000,-0.321469356763795,0.296753724773107,-0.01315955,0.10507876,666
Calibration: 


Calibration failed; using uncalibrated masses



Dataset: U1383C_Shallow.csv

Pre-alignment:

Start ppm error: 2.50000000

Error StdDev distribution along mass:

MassMedian,LowError,HighError,ErrorMean,ErrorStdDev,Count
287.13449000,-0.132279614883747,0.13013717289858,-0.00548469,0.04128429,725
326.62215500,-0.0802892361514624,0.0960437875094087,0.00409729,0.03061047,718
345.60941000,-0.0437757108231912,0.0724576701391519,0.01010964,0.02338066,669
359.11923000,-0.0555037104054221,0.0576086423327221,0.00155442,0.02229412,617
370.10121500,-0.0977454553597674,0.0583728000458928,-0.01689092,0.02699455,615
379.59411000,-0.123509565160009,0.134708034676135,0.00314271,0.03854702,594
388.08560000,-0.0889965214261648,0.11664737379005,0.01648781,0.03228606,633
395.12792000,-0.146949655717033,0.109834532562055,-0.02045371,0.03576315,544
402.08969500,-0.0992908595508064,0.0990114800404265,0.00181019,0.02768064,628
408.67301000,-0.0979012844982475,0.0978890605668995,0.00997473,0.02872558,560
415.65208500,-0.095838788476064,0.0959554027718085,0.00654675,0.02669368,620
422.12261000,-0.121598210301243,0.110534577952844,-0.00676574,0.03456625,589
428.14079500,-0.128049942944506,0.151155344380301,0.01680186,0.03712162,620
434.12184000,-0.0697275660836312,0.115817355511279,0.02464929,0.03320879,595
439.13708500,-0.238496979793274,0.216131503004865,-0.00090062,0.06372045,513
444.11351500,-0.138076576285809,0.0826151522020566,-0.02787747,0.03439170,634
449.60825500,-0.111967018295504,0.0669525475350449,-0.02218916,0.03162423,578
454.64727500,-0.0912661901460385,0.124850825010988,0.00934894,0.03450598,575
459.65406500,-0.0871869094042882,0.0872353472162771,0.00610315,0.02876517,602
464.66804000,-0.111175274348243,0.101098427000685,-0.00164125,0.03485767,540
469.65260000,-0.109294517910281,0.0993900538487039,-0.00536440,0.03321572,607
474.66135000,-0.0845438809682043,0.0841803873669083,-0.00364597,0.02909563,631
479.67576500,-0.135640079497087,0.11463546207003,-0.00496627,0.03980210,565
484.17593500,-0.155036657687121,0.0928102809515399,-0.02527265,0.03760270,580
488.61590000,-0.153975692707203,0.092385415624322,-0.03170472,0.04161383,611
493.08543500,-0.132074866472497,0.111617730439589,-0.01067920,0.03824360,569
497.11672500,-0.133822379278285,0.144449172304442,0.00309771,0.04501095,578
