m/z,I,S/N,Res.
445.12372,1.307,8.23,1549063
445.12524,2.3743,15.22,1810221
445.12708,6.2663,40.71,1723150
445.12926,1.1748,7.36,1471914
445.13515,11.2154,73.13,1809241
445.14486,1.6354,10.38,1681416
445.1504,26.5494,173.56,1863465
445.15378,2.1296,13.61,1644302
445.16348,2.1026,13.44,1779366
445.17153,3.8502,24.88,1809344
445.18678,15.4484,100.85,1807003
445.22317,3.5195,22.72,1805398
445.56748,1.3127,8.26,867457
446.03649,3.5314,22.8,1738654
446.0446,5.3785,34.89,1734557
446.05764,1.228,7.71,1128722
446.06571,1.8365,11.69,2064186
446.07288,6.9906,45.45,1750695
446.08099,7.305,47.51,1713961
446.09404,1.8881,12.03,1789169
446.10212,3.0153,19.42,1764330
446.10927,5.5461,35.99,1733798
446.11737,7.2541,47.18,1803614
446.13042,2.2258,14.24,1385918
446.13849,2.6279,16.88,1710853
446.14565,2.2182,14.19,1873456
446.15375,6.7851,44.11,1781187
446.18204,1.2906,8.12,1629581
446.19014,3.8566,24.93,1640511
447.0205,10.9891,71.64,1805606
447.03355,1.5331,9.71,1175987
447.03576,2.5269,16.22,1650849
447.04886,1.2198,7.66,1422133
447.05449,2.1691,13.87,2130037
447.05689,34.3101,224.39,1770416
447.06025,1.8861,12.02,1978949
447.06812,2.7026,17.37,1866993
447.06995,1.8353,11.69,2052125
447.07215,2.869,18.46,1737863
447.07624,1.4228,8.98,1887639
447.07803,5.6462,36.65,1726066
447.08775,1.2818,8.06,1878515
447.09087,1.9812,12.64,2002866
447.09328,37.7963,247.23,1778480
447.09665,2.9244,18.82,1809776
447.10451,3.2348,20.85,1847761
447.10634,4.181,27.05,1793079
447.10854,2.2771,14.58,1631141
447.11441,5.0491,32.74,1765727
447.12074,1.5009,9.5,1615891
447.12413,1.7146,10.9,1809370
447.12725,1.6663,10.58,1953775
447.12966,37.1797,243.19,1814815
447.13303,2.02,12.9,1872189
447.14088,2.0154,12.87,1835979
447.14271,3.5316,22.8,1802200
447.14492,1.2977,8.17,1873708
447.15079,1.9859,12.67,1627806
447.16605,30.663,200.5,1834332
447.20243,12.6499,82.52,1787110
447.23883,1.7794,11.32,1651863
448.01575,1.2389,7.78,1528275
448.02386,2.1469,13.73,1809635
448.05215,4.4386,28.74,1759050
448.06024,7.4367,48.37,1727942
448.06738,1.2562,7.89,1626177
448.08853,6.1582,40,1810405
448.09663,8.1357,52.95,1784467
448.12491,4.594,29.76,1847130
448.13302,8.5195,55.47,1776629
448.14604,1.2366,7.76,1504474
448.16131,2.2499,14.4,1562455
448.1694,7.5401,49.05,1803771
448.2058,3.5896,23.18,1647207
448.9998,1.5542,9.85,1625724
449.01503,2.1502,13.75,1682265
449.03375,1.5428,9.77,1734346
449.03616,22.4545,146.74,1769063
449.05141,4.4357,28.72,1864787
449.07014,2.2647,14.5,1884358
449.07254,41.2898,270.11,1746104
449.07592,2.3939,15.35,1303982
449.08378,2.5444,16.33,1733307
449.0856,2.509,16.1,1548315
449.08779,4.4131,28.57,1689439
449.09187,1.4359,9.07,1677719
449.09368,1.216,7.63,1841417
449.09848,1.4815,9.37,1596312
449.10341,1.5456,9.79,1860143
449.10652,1.6033,10.17,1982200
449.10893,40.8306,267.1,1752173
449.1123,2.4168,15.5,1800675
449.12017,3.1079,20.02,1750922
449.12199,2.3266,14.9,1505538
449.12419,2.5214,16.18,1871775
449.13006,1.4565,9.21,1878852
449.13638,1.7724,11.27,1752450
449.13726,1.4244,8.99,1537459
449.14531,45.2961,296.35,1768758
449.14869,1.2216,7.67,1818515
449.15656,1.2765,8.03,1707961
449.16056,1.4847,9.39,1319100
449.17275,1.3066,8.22,1571264
449.1817,26.9918,176.46,1805651
449.21809,6.8445,44.5,1821140
450.03143,1.5637,9.91,1564543
450.03951,4.1258,26.69,1816793
450.04669,1.2498,7.85,1773458
450.0678,6.313,41.02,1729650
450.0759,9.7436,63.48,1743111
450.08307,1.837,11.7,1467440
450.09117,1.2398,7.79,1447435
450.10418,6.1234,39.77,1667740
450.11229,9.9498,64.84,1655709
450.14058,3.5813,23.12,1907777
450.14868,10.7624,70.16,1750216
450.17696,1.5588,9.88,1527353
450.18506,7.1449,46.46,1729761
450.22147,1.5786,10.01,1749677
451.01543,5.3057,34.42,1677447
451.0307,5.0089,32.47,1698535
451.03406,1.9131,12.2,1592200
451.04132,1.7261,10.97,922717
451.04375,1.3282,8.37,2002865
451.0494,1.6851,10.7,1862302
451.05181,35.3779,231.39,1756572
451.0552,1.2375,7.77,1344179
451.06305,1.3742,8.67,1059114
451.06708,7.3826,48.02,1705008
451.07044,1.7848,11.36,1955780
451.07117,1.4013,8.84,1709434
451.07681,1.2984,8.17,1722371
451.07774,1.7096,10.86,2061820
451.07926,1.4537,9.19,1790921
451.08015,1.6919,10.75,1612691
451.08579,1.8393,11.71,1450192
451.0882,48.1466,315.02,1787673
451.09155,1.6827,10.69,1605507
451.09944,3.1291,20.16,1573787
451.10121,1.1771,7.38,1287099
451.10347,5.4342,35.26,1757925
451.10684,1.6645,10.57,1658636
451.11565,1.5178,9.61,1432072
451.11652,2.0809,13.3,1417407
451.12459,52.159,341.3,1787676
451.12795,1.2535,7.88,1600460
451.13583,1.8141,11.55,1667296
451.13984,3.7333,24.12,1589947
451.14321,1.3156,8.28,1500678
451.15203,1.7917,11.4,1667922
451.15295,1.4531,9.18,1768787
451.16097,45.2399,295.98,1774296
451.17623,1.9756,12.61,1658624
451.1884,1.2979,8.17,1756565
451.19737,17.2256,112.49,1773785
451.23373,2.6014,16.7,1771554
452.01878,1.5587,9.87,1342718
452.03405,1.579,10.01,1773129
452.04145,2.4716,15.85,1675260
452.04707,2.8517,18.34,1582848
452.05517,7.6506,49.78,1761933
452.06231,2.3667,15.17,1531209
452.07043,1.9316,12.32,1956623
452.08345,6.0667,39.4,1795482
452.09156,10.7473,70.06,1765596
452.09871,1.902,12.12,1476075
452.10679,1.7716,11.27,1563571
452.11985,5.7464,37.3,1688205
452.12795,12.0232,78.42,1796116
452.15624,2.8029,18.02,1680481
452.16433,11.3475,73.99,1781421
452.20071,4.7058,30.49,1722547
453.00995,3.9115,25.29,1708771
453.01332,1.4694,9.29,1655198
453.023,1.4839,9.38,1928188
453.03109,13.44,87.7,1811849
453.04396,1.9631,12.52,1595394
453.04635,10.9,71.06,1706812
453.0497,2.3523,15.07,1504276
453.05699,1.9919,12.71,1546001
453.05941,1.8835,12,1823450
453.06747,44.1505,288.85,1770318
453.07869,1.669,10.6,1812415
453.08033,1.2263,7.7,1261646
453.08273,11.063,72.13,1729798
453.08611,2.3155,14.83,1931018
453.0868,1.2456,7.82,1283654
453.09337,2.0201,12.9,1644996
453.09579,2.9057,18.7,1839747
453.10385,49.8785,326.36,1725367
453.11509,2.0222,12.91,1849497
453.11911,7.6681,49.89,1677555
453.12247,1.816,11.56,1789427
453.12318,1.5056,9.53,1779075
453.12885,1.3524,8.52,1770070
453.13131,1.7313,11.01,1447206
453.13216,3.297,21.26,1688409
453.14024,51.6358,337.87,1779507
453.15549,5.5923,36.29,1774006
453.15886,1.349,8.5,1388097
453.1677,1.2867,8.09,1569167
453.16858,1.7684,11.25,1525105
453.17663,28.3737,185.51,1762882
453.19188,2.9191,18.79,1771925
453.21301,5.9421,38.41,1714304
453.22831,1.5629,9.73,1528573
454.03444,3.1195,19.92,1853934
454.03848,2.2648,14.33,1546587
454.04161,2.8596,18.22,1731261
454.04969,2.3212,14.7,1699580
454.06273,3.5872,22.99,1823988
454.07083,9.0713,58.9,1698664
454.07797,3.5519,22.76,1625724
454.08608,3.2167,20.56,1692938
454.09911,5.4851,35.42,1796732
454.10721,11.9448,77.72,1749254
454.11436,1.8881,11.86,1714750
454.12246,2.1434,13.53,1677444
454.13549,3.7076,23.78,1878706
454.14359,12.1251,78.9,1766672
454.15886,1.6613,10.38,1702013
454.17191,1.816,11.39,1500171
454.17998,7.4426,48.24,1766047
454.21636,1.637,10.22,1855168
454.87192,4.2094,27.06,1840710
454.98924,1.7528,10.97,1505338
455.01036,1.2032,7.38,1663176
455.02321,1.6983,10.62,1743635
455.02561,10.1553,66,1701857
455.029,2.4636,15.63,1516591
455.03624,1.3732,8.49,1632811
455.03866,1.9911,12.53,1669950
455.04674,21.8974,142.9,1748281
455.05959,1.9191,12.06,1703033
455.06198,17.4269,113.62,1711467
455.06536,2.7777,17.69,1812116
455.07172,1.2389,7.61,2021803
455.07263,2.1255,13.41,1650906
455.07322,1.4267,8.84,1695348
455.07504,2.3708,15.02,1825091
455.08312,43.288,282.99,1710090
455.09438,1.5033,9.34,1556759
455.09837,14.6977,95.75,1753554
455.10174,2.8781,18.34,1737231
455.10811,1.3532,8.36,1734840
455.10906,1.7844,11.18,1490724
455.1096,1.8239,11.44,1669883
455.11056,1.4173,8.78,1586512
455.11144,4.2954,27.63,1840019
455.1195,45.9942,300.71,1767392
455.12922,1.2407,7.62,1677201
455.13075,1.5271,9.5,1576323
455.13477,11.5996,75.46,1716227
455.13814,1.8355,11.52,1880037
455.14695,1.3468,8.32,1392326
455.14782,4.1465,26.65,1676502
455.15589,32.4042,211.71,1752033
455.17115,7.117,46.1,1801155
455.18422,1.4672,9.1,1697987
455.19228,9.3786,60.92,1756549
455.20753,3.4265,21.94,1656182
455.22865,1.6612,10.37,1808973
455.87148,1.3478,8.32,1956744
456.02086,2.0628,13,1738088
456.02898,1.9428,12.22,1803744
456.05008,3.9591,25.42,1893407
456.05724,4.5707,29.43,1615586
456.06535,3.8695,24.84,1756347
456.07836,2.9427,18.77,1861652
456.08647,9.0774,58.94,1752225
456.09362,4.428,28.49,1596462
456.10173,3.6442,23.36,1710683
456.11478,3.9649,25.46,1718490
456.12286,9.3842,60.95,1665196
456.13002,2.2748,14.39,1628961
456.13812,2.8502,18.16,1594812
456.15116,2.2757,14.4,1833630
456.15926,6.681,43.25,1826742
456.16635,1.4045,8.69,1292294
456.1745,2.1853,13.81,1834760
456.19563,3.0104,19.21,1426667
456.48266,1.248,7.67,1619585
456.86701,1.2313,7.56,1608472
457.00487,4.3216,27.8,1626544
457.00824,1.2529,7.7,1719315
457.01795,1.7941,11.24,1494395
457.026,3.3765,21.61,1615461
457.03884,2.1492,13.57,1649499
457.04126,19.203,125.26,1708860
457.04463,2.6154,16.62,1548237
457.0519,1.4278,8.85,1389772
457.0525,2.1832,13.79,1510108
457.05431,2.2398,14.16,1837488
457.05649,1.4643,9.09,1789987
457.06238,23.7733,155.19,1755857
457.07523,1.5902,9.91,1525221
457.07764,23.3924,152.69,1742941
457.08101,3.2087,20.51,1797872
457.0883,1.3154,8.11,1714538
457.08888,2.2535,14.25,1815007
457.09071,3.5889,23,1777543
457.09877,31.8817,208.29,1740320
457.10847,1.7039,10.65,1301496
457.11162,1.7811,11.16,1492656
457.11403,18.3038,119.37,1688524
457.1174,3.3035,21.13,1665701
457.12378,1.2444,7.64,1357214
457.12526,2.0614,13,1534358
457.12619,1.4444,8.95,1642743
457.12708,5.5048,35.55,1685505
457.13516,26.0438,170.06,1773467
457.1449,1.3839,8.56,1590051
457.15041,16.7713,109.33,1716539
457.15378,1.5803,9.84,1985023
457.16347,3.1952,20.42,1794308
457.17154,10.8371,70.47,1661398
457.1868,9.4546,61.41,1714126
457.20793,2.1336,13.47,1690754
457.2232,3.0932,19.75,1635833
458.03651,3.2764,20.95,1663400
458.04461,3.353,21.45,1621898
458.05764,1.2926,7.96,1698783
458.06574,4.859,31.32,1708734
458.07289,5.6879,36.75,1739468
458.08101,5.4649,35.28,1642153
458.08417,1.1865,7.27,1050210
458.09404,2.4606,15.61,1585851
458.10213,6.7891,43.96,1690979
458.10927,3.7446,24.02,1723716
458.1174,4.5675,29.41,1723162
458.13042,2.5157,15.97,1697618
458.13851,5.5488,35.83,1729175
458.14568,2.0237,12.75,1685842
458.15377,4.3787,28.17,1674476
458.17491,2.4176,15.33,1633056
458.19014,2.511,15.94,1733550
459.01812,1.3333,8.23,1869782
459.02051,9.7046,63.05,1718526
459.03359,1.9477,12.25,1415304
459.0358,1.5879,9.89,1491136
459.04166,4.823,31.08,1820294
459.05449,1.9688,12.39,1329198
459.0569,27.908,182.26,1741033
459.06028,2.8985,18.48,1620925
459.06812,2.3066,14.6,1649275
459.06996,2.8168,17.94,1659379
459.0722,1.7727,11.1,1761824
459.07804,16.1895,105.52,1716541
459.08775,1.7576,11.01,1178984
459.09089,2.1671,13.69,1857446
459.09329,27.8978,182.2,1701003
459.09667,3.2982,21.1,1623273
459.10454,2.3006,14.56,1813024
459.10635,5.2537,33.9,1674825
459.10851,1.9085,11.99,1557528
459.11442,14.9147,97.17,1703973
459.12413,1.9016,11.95,1331910
459.12968,25.3422,165.46,1728225
459.13305,2.9033,18.51,1596397
459.1394,1.195,7.32,1545166
459.14091,1.5091,9.38,1808327
459.14274,4.4231,28.46,1688705
459.14498,1.3303,8.21,1230632
459.1508,8.0108,51.96,1677503
459.16056,1.2302,7.55,1717013
459.16607,20.5588,134.13,1703195
459.17908,1.4572,9.04,1606850
459.18717,2.2098,13.97,1350313
459.20245,8.7606,56.87,1783963
459.23885,1.8476,11.6,1982768
460.02387,2.3119,14.64,1803273
460.05216,5.6792,36.69,1638539
460.06026,6.3438,41.04,1579858
460.0733,1.1916,7.3,1377482
460.08138,3.2446,20.74,1703377
460.08853,5.8967,38.11,1658441
460.09665,6.5691,42.52,1660276
460.10969,1.6991,10.62,1576111
460.1178,3.2119,20.53,1727266
460.12494,4.0741,26.18,1715107
460.13303,6.2302,40.3,1695309
460.14607,1.2276,7.54,1212955
460.15416,2.004,12.62,1676003
460.16131,1.7102,10.7,1382889
460.16943,5.2016,33.56,1651446
460.2058,2.2621000000000002,14.31,1645376
460.99977,2.0811,13.12,1715576
461.01505,1.2315,7.56,1605001
461.03377,1.4902,9.25,1875070
461.03617,21.3125,139.07,1720452
461.03955,1.3043,8.04,1470701
461.0474,1.1992,7.35,1380246
461.04919,1.7244,10.79,1263533
461.05144,3.1692,20.25,1756212
461.05731,3.576,22.91,1717273
461.07016,2.1818,13.78,1611865
461.07256,37.4138,244.52,1701338
461.07591,2.7665,17.61,1552101
461.0838,2.9267,18.66,1673212
461.08561,3.1648,20.22,1631027
461.08781,2.6257,16.69,1542904
461.09189,1.7583,11.01,1685937
461.09368,7.2355,46.88,1562698
461.10342,1.7983,11.27,1341551
461.10655,1.9666,12.37,1759943
461.10895,34.5981,226.08,1662961
461.11232,3.3499,21.43,1304972
461.12017,2.8231,17.98,1686202
461.122,3.65,23.4,1784111
461.12421,1.574,9.8,1707381
461.13007,4.6115,29.7,1745585
461.13637,1.2333,7.57,1480193
461.13981,1.6987,10.62,1649920
461.14532,33.1675,216.71,1692166
461.14872,1.5269,9.49,1605049
461.15658,1.5778,9.83,1821350
461.15837,2.4598,15.6,1760910
461.16645,2.0169,12.7,1626494
461.18171,23.3095,152.15,1738817
461.2181,7.2771,47.15,1734566
462.03144,2.2251,14.07,1512092
462.03953,4.919,31.71,1683235
462.0467,1.6512,10.31,1487629
462.0678,7.1062,46.03,1661399
462.0759,8.8502,57.46,1795108
462.09703,1.4605,9.06,1965718
462.10419,5.9874,38.71,1625084
462.1123,8.0412,52.16,1682767
462.11556,1.1894,7.28,923445
462.13343,1.3666,8.44,1627650
462.14058,3.7173,23.84,1651022
462.14868,8.5434,55.45,1738710
462.17695,1.6477,10.29,1727557
462.18506,5.9675,38.58,1697444
462.22146,2.0993,13.24,1623357
463.01543,7.5275,48.79,1712498
463.03069,3.7721,24.2,1686939
463.03405,1.606,10.01,1282261
463.04135,1.2314,7.56,1697742
463.0494,2.317,14.67,1829883
463.05181,39.4239,257.68,1752096
463.05519,1.5682,9.77,1652369
463.06306,1.8231,11.43,1651885
463.06486,2.0116,12.67,1349965
463.06707,5.1664,33.33,1711448
463.07046,1.2862,7.92,2007743
463.07117,1.5797,9.84,1856149
463.07298,1.6222,10.12,1720402
463.08578,2.4382,15.46,1746490
463.0882,45.3939,296.78,1744118
463.09157,2.3098,14.62,1648373
463.09944,2.853,18.18,1753123
463.10127,2.6136,16.61,1600426
463.10347,3.828,24.57,1590992
463.10933,2.198,13.89,1645395
463.11905,1.4875,9.24,1671981
463.12217,1.3814,8.54,1556014
463.12458,44.9472,293.85,1738916
463.12796,2.209,13.96,1612498
463.13581,2.4315,15.42,1798735
463.13767,2.44,15.47,1693279
463.13983,2.1032,13.27,1679661
463.15205,1.4156,8.77,1886621
463.16097,42.1626,275.62,1724307
463.17621,1.3928,8.62,1705566
463.19736,21.6872,141.52,1706785
463.23375,4.2663,27.44,1718629
464.01879,1.7336,10.85,1493792
464.04707,3.6723,23.55,1678344
464.05516,8.4275,54.69,1646045
464.06231,1.9843,12.49,1610173
464.08346,7.171,46.46,1717682
464.09156,10.3776,67.46,1716603
464.09871,1.8888,11.87,1507698
464.10679,1.2348,7.58,1299689
464.11984,5.7978,37.47,1657789
464.12795,10.8595,70.61,1735396
464.15623,3.0588,19.53,1833417
464.16432,10.6241,69.07,1734324
464.20072,5.5927,36.12,1764566
464.23711,1.7978,11.27,1558937
465.00994,2.421,15.35,1746427
465.01333,1.3839,8.56,1813350
465.02304,1.4901,9.25,1456396
465.02865,1.3344,8.23,1488538
465.03109,17.9074,116.77,1747816
465.04398,1.1803,7.23,1105760
465.04634,6.8496,44.35,1631317
465.04971,1.752,10.97,1858980
465.05698,1.8977,11.92,1358489
465.0594,1.4516,9,1684162
465.06506,2.1331,13.47,1511367
465.06747,50.3056,328.95,1733953
465.07079,1.6656,10.4,1373354
465.07871,2.4738,15.7,1605117
465.08043,1.4179,8.78,1313649
465.08273,8.0458,52.19,1637831
465.08609,2.0235,12.75,1970367
465.08683,1.7516,10.97,1632508
465.09339,2.1734,13.73,1656919
465.09578,1.6801,10.5,1662336
465.10148,1.8026,11.3,1808250
465.10385,50.7694,331.98,1727724
465.10723,1.9201,12.07,1730871
465.11508,3.3083,21.16,1576370
465.1169,1.7817,11.16,1496216
465.11912,5.2495,33.87,1705856
465.1232,1.3249,8.17,1778885
465.12884,1.3548,8.37,1551896
465.12978,1.2368,7.6,1708107
465.13129,1.3778,8.52,1706482
465.13219,1.9346,12.17,1773031
465.14024,52.6954,344.6,1687823
465.15146,2.0022,12.61,1450658
465.15549,3.2789,20.97,1490238
465.16768,1.3609,8.41,1486398
465.17663,36.782,240.38,1636537
465.19191,1.5999,9.97,1577614
465.21301,10.8241,70.38,1676607
465.24936,1.3059,8.05,1794632
466.03445,3.4718,22.23,1778848
466.04161,2.075,13.08,1553548
466.04972,1.5566,9.69,1741148
466.06272,5.0773,32.75,1660391
466.07083,10.4831,68.15,1727490
466.07797,2.9434,18.77,1611413
466.08609,2.1665,13.68,1723894
466.09911,6.5571,42.44,1735494
466.1072,11.2404,73.11,1699868
466.11435,1.2702,7.81,1840437
466.12247,1.6323,10.19,1435818
466.13549,4.9287,31.77,1627395
466.14359,13.4712,87.72,1690634
466.17187,1.8104,11.35,1659532
466.17998,9.9766,64.83,1732777
466.21636,2.8226,17.98,1681894
467.01036,2.1215,13.39,1601870
467.0232,1.3904,8.6,1542810
467.02561,6.7461,43.68,1676779
467.02898,2.01,12.66,1815482
467.03623,1.7712,11.09,1671787
467.03867,1.9845,12.49,1669022
467.04436,1.2714,7.82,1758915
467.04673,28.2575,184.55,1752749
467.05963,1.309,8.07,1685493
467.06198,11.5885,75.39,1685565
467.06536,2.0138,12.68,1639396
467.07171,1.4762,9.16,1711819
467.07262,1.9672,12.38,1621822
467.07419,1.3529,8.36,1474372
467.07504,2.0592,12.98,1635812
467.0807,1.2545,7.71,1622743
467.08311,49.389,322.94,1703520
467.09436,2.2568,14.28,1335475
467.09838,9.9422,64.61,1662782
467.10174,2.4144,15.31,1867005
467.10903,2.062,13,1624650
467.11052,1.5003,9.32,1655335
467.11145,3.2253,20.62,1602874
467.11951,50.4282,329.75,1708008
467.13074,2.4697,15.67,1748705
467.13476000000003,7.5125,48.69,1594748
467.13814,1.6072,10.02,1815349
467.14695,1.4977,9.3,1375166
467.14781,2.7036,17.2,1734851
467.15589,46.0369,300.99,1705772
467.17114,4.3034,27.68,1553424
467.18332,1.4937,9.28,1003677
467.18421,1.3492,8.33,1271380
467.19227,19.4239,126.7,1706142
467.20754,1.784,11.18,1791773
467.22868,3.5243,22.58,1635104
467.51412,1.2032,7.38,2281853
467.51552,1.2402,7.62,754093
468.02087,1.2712,7.82,1857385
468.02896,1.6409,10.24,1765266
468.042,1.4227,8.81,1824622
468.05008,5.6949,36.79,1714563
468.05724,3.81,24.45,1586432
468.06534,3.0661,19.58,1552576
468.07837,5.0243,32.4,1620422
468.08647,9.9708,64.79,1685459
468.09363,3.1506,20.13,1699158
468.10173,2.403,15.23,1600396
468.11475,5.3112,34.28,1581785
468.12286,10.8615,70.63,1713690
468.13002,1.4589,9.05,2021664
468.13814,1.4594,9.05,1525117
468.15115,3.1609,20.2,1588390
468.15924,10.4989,68.25,1710192
468.17451,1.6213,10.11,1603876
468.19186,2.0928,13.2,1383821
468.1941,1.1959,7.33,1219263
468.19565,5.0783,32.75,1406641
468.88755,3.0421,19.42,1626340
469.00486,3.3336,21.33,1658375
469.00821,1.6745,10.46,1557759
469.01792,1.7885,11.21,1815314
469.026,5.5431,35.8,1746219
469.03885,2.0091,12.65,1508530
469.04126,13.7763,89.72,1658071
469.04463,2.3396,14.82,1715607
469.0519,1.3655,8.44,1639127
469.05251,1.2349,7.58,1536252
469.05433,2.071,13.06,1742494
469.0565,1.2924,7.96,1791065
469.06238,29.7025,194.02,1672633
469.07765,14.6154,95.21,1667042
469.08102,2.4904,15.8,1713539
469.08828,1.9988,12.59,1511399
469.08886,1.7762,11.13,1896567
469.0907,2.2758,14.4,1572876
469.09877,40.2801,263.29,1688979
469.11402,11.8641,77.19,1666534
469.11739,2.273,14.38,1583575
469.12709,4.7492,30.6,1682979
469.13516,36.583,239.08,1673140
469.15041,9.0469,58.74,1626081
469.15377,2.0676,13.04,1583627
469.16011,1.2962,7.98,1735557
469.16348,2.8456,18.13,1621761
469.17154,21.654,141.31,1677622
469.1868,4.8932,31.54,1647921
469.20793,5.7182,36.94,1635851
469.22319,1.7433,10.91,1748636
469.88713,1.2258,7.52,1482812
470.0365,2.6023,16.54,1642314
470.0446,3.0993,19.79,1562229
470.05763,1.5516,9.66,1486299
470.06574,6.0437,39.08,1739095
470.07288,4.2631,27.41,1672386
470.081,4.2491,27.32,1621694
470.09403,3.7066,23.77,1585773
470.10212,7.8926,51.18,1643242
470.10927,2.9782,19,1634989
470.11738,3.3484,21.42,1681276
470.13042,3.5609,22.82,1654226
470.13851,7.9708,51.7,1667187
470.15375,2.1634,13.66,1708435
470.1668,1.5726,9.79,1509537
470.17491,5.2499,33.88,1696532
470.19014,1.3713,8.48,1678851
470.2113,1.6609,10.37,1823337
470.99721,1.4402,8.93,1039292
471.02052,8.1993,53.19,1587212
471.0239,1.8501,11.61,1446762
471.03359,1.8255,11.45,1607249
471.04165,8.725,56.64,1664407
471.05448,2.0423,12.87,1659351
471.05691,19.038,124.18,1600131
471.06027,2.7069,17.22,1604216
471.06754,1.4177,8.78,1718778
471.06815,1.3976,8.65,1911438
471.06994,2.2865,14.47,1503760
471.07803,26.0461,170.07,1692833
471.09086,1.3758,8.51,1206792
471.09328,17.8707,116.53,1660501
471.09666,2.8252,18,1797663
471.10395,1.3937,8.62,1372146
471.10452,1.5857,9.88,1944481
471.10634,3.8794,24.9,1677805
471.11264,1.2389,7.61,1544924
471.11442,27.6689,180.7,1688979
471.12729,1.3437,8.3,1312184
471.12967,15.0574,98.11,1649205
471.13304,2.4642,15.63,1483757
471.14274,4.9961,32.21,1714519
471.15081,18.6437,121.59,1674148
471.16606,11.7125,76.2,1666594
471.17913,2.2458,14.2,1497913
471.18719,6.3139,40.85,1662813
471.20245,5.7305,37.02,1635964
471.23879,1.4792,9.18,1589430
472.02386,1.8966,11.92,1603530
472.04498,1.7414,10.9,1536371
472.05215,4.2847,27.56,1485396
472.06026,4.8246,31.09,1600032
472.07327,2.1406,13.51,1322990
472.08139,5.4272,35.04,1672015
472.08854,4.4408,28.58,1639093
472.09665,4.673,30.1,1637109
472.10968,2.7506,17.51,1702480
472.11778,5.0963,32.87,1780497
472.12493,2.9552,18.85,1584091
472.13303,3.7115,23.8,1679845
472.14606,2.0374,12.84,1591352
472.15416,4.5399,29.23,1639737
472.16134,1.4277,8.85,1747657
472.16943,3.238,20.7,1728746
472.19054,1.2395,7.61,1671626
472.2058,1.8372,11.53,1414253
472.99978,2.1162,13.35,1718177
473.03375,1.7463,10.93,1768090
473.03617,17.9934,117.33,1630028
473.03955,2.068,13.04,1642371
473.04921,1.953,12.29,1543308
473.05142,1.8358,11.52,1664567
473.05729,9.6065,62.41,1706249
473.07016,1.5984,9.96,1838235
473.07255,27.5283,179.78,1684277
473.07592,4.1448,26.64,1139176
473.08379,2.4488,15.53,1722253
473.08561,2.8805,18.36,1535577
473.08781,1.5838,9.87,1796497
473.09368,15.9687,104.07,1637099
473.10339,1.9375,12.18,1359840
473.10652,1.8675,11.73,1578345
473.10893,24.0584,157.05,1621228
473.1123,3.0825,19.68,1512438
473.12017,1.9777,12.45,1753604
473.122,4.2197,27.13,1650474
473.12417,1.2467,7.66,1769866
473.13007,12.1551,79.1,1614963
473.13979,1.7402,10.89,1542019
473.14533,20.5789,134.27,1623439
473.14871,1.8247,11.45,1481840
473.15837,2.9801,19.01,1662024
473.16645,6.435,41.64,1634524
473.18171,15.044,98.02,1656984
473.20287,1.5311,9.52,1158889
473.21811,5.7123,36.91,1689336
473.25448,1.4951,9.29,1436003
473.28263,5.0528,32.59,1576219
474.03141,2.1633,13.66,1489118
474.03951,3.7869,24.3,1759429
474.06065,1.667,10.41,1733169
474.06781,6.1375,39.69,1698744
474.0759,6.9068,44.73,1624369
474.08894,1.1849,7.26,1905392
474.09702,3.7419,24,1699933
474.10419,4.8018,30.94,1586522
474.11229,6.377,41.26,1671037
474.11542,1.6027,9.99,886934
474.12533,1.8697,11.74,1826002
474.13342,2.7182,17.3,1707512
474.14056,3.0689,19.59,1509989
474.14868,5.5633,35.93,1702814
474.17695,1.5612,9.72,1504687
474.18505,4.4266,28.48,1617751
474.22143,1.6472,10.28,1416497
474.28597,1.7796,11.15,1485249
475.01543,7.2661,47.08,1664556
475.02844,1.3103,8.08,1034807
475.03069,1.9501,12.27,1350979
475.04941,2.2502,14.23,1488774
475.05182,30.6186,200.02,1659187
475.05517,2.3428,14.84,1164247
475.06304,2.0044,12.62,1644287
475.06487,2.2855,14.46,1485153
475.06706,3.0691,19.59,1568073
475.07116,1.6272,10.15,1369697
475.07294,6.2346,40.33,1563600
475.08265,1.1895,7.29,1047822
475.08579,2.2023,13.92,1728978
475.08819,34.8329,227.62,1686349
475.09156,2.9218,18.63,1457797
475.09944,2.7389,17.43,1669611
475.10125,3.322,21.25,1748580
475.10344,2.3633,14.97,1584142
475.10754,1.4413,8.93,1634078
475.10933,7.0028,45.36,1632515
475.11905,1.9418,12.21,1471742
475.12459,30.9387,202.11,1661956
475.12795,3.1558,20.16,1447072
475.13583,2.2719,14.37,1788053
475.13764,3.6312,23.28,1563909
475.14572,4.3387,27.91,1566631
475.16097,30.0678,196.41,1669778
475.16436,1.3759,8.51,1299867
475.17404,1.5034,9.34,1840269
475.18212,1.3461,8.31,1145270
475.19736,16.2509,105.92,1638608
475.23374,4.4503,28.64,1616561
476.01879,1.784,11.18,1686685
476.04706,4.5739,29.45,1632438
476.05517,7.3458,47.6,1742269
476.06231,1.3042,8.04,1308619
476.0763,1.2788,7.87,1856487
476.08345,6.1073,39.49,1589953
476.09155,9.2088,59.8,1639255
476.09469,1.3344,8.23,806405
476.11269,1.4724,9.14,1834170
