m/z,I,S/N,Res.
508.10726,1.0531,9.48,1554087
508.10966,8.3287,78.79,1632869
508.11303,0.8005,7.07,1518110
508.11534,0.8956,7.98,1672382
508.11776,7.084,66.93,1544137
508.11856,0.5498,4.69,351435
508.12091,4.5629,42.91,1301847
508.12899,2.6879,25.05,1627759
508.1308,0.7713,6.8,1456631
508.14366,0.5429,4.62,1362747
508.14604,13.9788,132.61,1627150
508.1493,0.7622,6.71,1087992
508.15174,0.5751,4.93,1360952
508.15415,13.9926,132.75,1595401
508.15728,7.6938,72.74,1472524
508.16538,2.7816,25.95,1590941
508.16719,0.7893,6.97,1592236
508.18243,10.263,97.22,1597316
508.19053,15.3854,146.01,1631929
508.19367,3.1799,29.74,1453005
508.20177,1.0807,9.74,1449814
508.20358,0.5022,4.23,1329903
508.21882,3.9597,37.17,1627622
508.22692,8.5191,80.6,1632461
508.25521,0.8574,7.62,1636721
508.26332,2.4392,22.68,1561239
509.04681,0.545,4.64,1280330
509.05488,0.5492,4.68,1329953
509.05728,3.4586,32.4,1625550
509.06066,0.9329,8.34,1236440
509.06456,0.5239,4.44,1424168
509.07258,0.5416,4.61,1072626
509.07347,0.5754,4.93,1775915
509.07589,0.8282,7.34,1394150
509.0832,2.2864,21.23,1580970
509.08563,0.524,4.44,1755167
509.08815,0.6384,5.53,1449449
509.09127,2.048,18.96,1526583
509.09367,19.5919,186.09,1658953
509.09705,3.0051,28.07,1526818
509.09859,0.6867,5.99,1374529
509.101,0.5965,5.13,1637594
509.10492,5.6396,53.17,1600241
509.10668,0.9967,8.94,1326565
509.1123,1.5825,14.52,1530134
509.11302,1.8696,17.26,1621887
509.11621,0.6453,5.59,1236488
509.11867,1.0122,9.09,1612241
509.11959,3.3345,31.21,1482974
509.12012,0.5684,4.86,377801
509.12112,1.0204,9.17,1488005
509.12197,1.7827,16.43,1674141
509.12358,0.5486,4.67,1448527
509.12429,0.9676,8.66,1028707
509.12766,1.9046,17.59,1721827
509.13006,53.9323,513.23,1628553
509.13342,3.2739,30.64,1491312
509.13977,0.6498,5.64,1475515
509.1413,13.2755,125.91,1591650
509.14308,1.3962,12.75,1423000
509.14532,0.6746,5.87,1659467
509.14716,0.6672,5.8,1021359
509.14868,1.4327,13.1,1698163
509.14941,3.3223,31.1,1575067
509.15118,0.7775,6.85,1765852
509.15252,1.2513,11.37,1742065
509.15428000000003,0.5938,5.1,2115274
509.15502,1.8605,17.17,1477012
509.15597,2.063,19.1,1308851
509.15647,0.8751,7.78,456463
509.15751,1.5566,14.28,1634746
509.15837,2.8462,26.56,1707959
509.16066,1.6392,15.06,952504
509.16403,0.5405,4.6,1956203
509.16645,75.1974,715.8,1624848
509.16978,1.411,12.89,1303376
509.17613,0.6453,5.6,1443292
509.17768,7.9954,75.61,1496880
509.17949,1.0106,9.07,1517421
509.18172,0.7915,6.99,1744901
509.18353,0.6445,5.59,904162
509.18505,0.6295,5.44,1583039
509.18578,2.3442,21.78,1560336
509.18892,0.7123,6.23,1845935
509.19142,1.3134,11.96,1659701
509.1924,0.7035,6.15,1990434
509.19389,2.0024,18.52,1550651
509.19477,2.6046,24.26,1599425
509.19886,0.5037,4.25,1920517
509.1997,0.65,5.64,271349
509.20284,50.9492,484.81,1614389
509.20659,0.9893,8.87,209595
509.21254,0.8144,7.21,642438
509.21405,1.7536,16.15,1698745
509.22215,1.1576,10.48,1508184
509.22779,0.8105,7.17,1428705
509.23028,1.104,9.96,1630682
509.23115,1.2547,11.4,1543768
509.23922,17.4078,165.28,1543658
509.27559,3.1315,29.28,1592109
510.06065,0.878,7.81,1625023
510.08653,0.8318,7.37,1330467
510.08892,4.1196,38.69,1558504
510.09459,0.5312,4.51,1533730
510.09703,4.5204,42.51,1613659
510.10019,1.2884,11.72,987683
510.10752,0.5904,5.07,1652040
510.10827,1.2364,11.23,1720301
510.11399,0.5351,4.54,922517
510.11878,0.5674,4.85,1476921
510.12294,1.2914,11.75,1379032
510.12532,12.9007,122.34,1601408
510.12855,0.611,5.27,1345486
510.13096,0.6522,5.66,1393904
510.13341,12.4857,118.39,1566703
510.13655,4.5261,42.56,1415202
510.14392,0.6007,5.17,1394828
510.14466,3.0536,28.54,1607574
510.14639,0.6111,5.27,1205058
510.15192,0.6104,5.26,1161901
510.15363,0.5911,5.08,1856556
510.15932,0.5348,4.54,1176576
510.16169,13.515,128.2,1538996
510.16489,0.6046,5.21,1272188
510.1698,19.0516,180.94,1636705
510.17294,3.9356,36.94,1431293
510.17701,0.7038,6.15,1177531
510.18104,1.8559,17.13,1551686
510.18285,0.5334,4.53,1382931
510.18674,0.5252,4.45,880843
510.18821,0.6244,5.4,1219415
510.18997,0.5978,5.14,1466873
510.19481,0.5087,4.29,1257964
510.19808,6.8401,64.61,1599863
510.20619,13.6264,129.26,1606193
510.20927,0.9886,8.87,1410293
510.2174,0.5358,4.55,1437075
510.23448,1.7651,16.26,1569534
510.24257,4.982,46.91,1547386
510.27894,1.0186,9.15,1656731
511.02296,0.4988,4.2,1201868
511.03653,0.7468,6.56,1422890
511.04944,0.4955,4.17,1608172
511.0552,0.4979,4.19,1677772
511.06245,1.1119,10.04,1613808
511.07057,0.5317,4.51,1817284
511.07293,8.0884,76.5,1580742
511.07629,0.7956,7.03,980062
511.08023,0.6902,6.02,1699101
511.08418,1.2276,11.14,1561939
511.08823,0.6102,5.26,1231608
511.08917,0.5281,4.48,1147239
511.09156,1.8278,16.86,1154560
511.09228,1.263,11.48,934715
511.09794,0.8524,7.57,1696432
511.09885,2.8779,26.86,1662027
511.10126,1.311,11.94,1610772
511.1028,0.8508,7.55,1338687
511.10379,0.5805,4.98,1264861
511.10693,0.8835,7.86,1453351
511.10932,35.727,339.79,1628713
511.11266,1.6489,15.16,1296003
511.11664,0.9538,8.53,1611567
511.12056,8.1261,76.86,1531097
511.12222,0.8655,7.69,1042543
511.12458,1.0147,9.11,1949015
511.12794,2.7731,25.86,1543934
511.12867,2.7657,25.79,1641254
511.13042,0.8357,7.41,1540947
511.1343,1.2604,11.45,1609174
511.13524,2.4052,22.36,1640729
511.13676,1.5393,14.11,1706366
511.13765,3.6514,34.23,1658924
511.13919,0.6629,5.76,1834057
511.13995,0.9818,8.8,1303120
511.14267,0.8658,7.7,409306
511.14328,1.1096,10.02,329894
511.14571,68.1171,648.35,1610333
511.14899,1.2221,11.09,1114966
511.15297,0.5479,4.67,1733166
511.1554,1.1553,10.45,1253057
511.15695,9.448,89.45,1553672
511.15868,1.0818,9.75,1056669
511.16097,1.5901,14.6,1621700
511.16281,0.5123,4.33,1435112
511.16434,1.9277,17.81,1718879
511.16504,3.0388,28.4,1626120
511.16819,0.7841,6.92,1778245
511.1707,1.8409,16.98,1530268
511.17161,0.7492,6.58,1415977
511.17223,0.5007,4.22,1675700
511.17316,2.1527,19.95,1663854
511.17403,4.7641,44.83,1586928
511.17628,0.9778,8.76,1115842
511.17837,0.7771,6.85,3194220
511.17899,0.6895,6.02,788020
511.17954,0.8428,7.48,250063
511.1821,60.8656,579.27,1588175
511.1918,0.7993,7.06,1220121
511.19334,3.0327,28.34,1536575
511.19735,1.75,16.12,1524632
511.20072,0.7471,6.57,1481838
511.20144,1.9926,18.43,1540987
511.20707,1.3162,11.99,1392554
511.20955,1.6302,14.98,1651507
511.21041,2.9727,27.77,1627101
511.21449,0.5415,4.61,3262840
511.21588,0.6036,5.2,243174
511.21848,28.6984,272.84,1589348
511.23373,1.2303,11.17,1661376
511.23784,0.5332,4.53,1495899
511.24592,0.8231,7.29,1403298
511.24682,0.816,7.22,1509176
511.25487,6.5985,62.31,1557571
511.29122,0.6958,6.08,1453812
512.06578,0.5268,4.47,1566891
512.06819,0.9594,8.59,1549540
512.0763,1.6561,15.22,1599722
512.0868,0.9687,8.68,1309713
512.10221,0.9353,8.36,1475513
512.10458,6.6136,62.45,1632600
512.11267,8.2044,77.61,1595923
512.11583,1.5939,14.63,1452650
512.11984,0.5527,4.71,1258727
512.12322,1.256,11.41,1485193
512.12391,1.7065,15.7,1563253
512.13119,0.9718,8.71,1117231
512.1329,0.7806,6.88,1564471
512.13445,0.548,4.67,1740500
512.13766,0.525,4.45,1161964
512.1386,0.772,6.8,1634023
512.14097,13.1201,124.43,1598107
512.14413,1.0155,9.12,1418861
512.14907,16.6828,158.37,1614440
512.15219,3.0691,28.68,1356502
512.15623,0.7137,6.25,1709944
512.15956,0.5577,4.76,1616638
512.1603,2.0856,19.32,1578405
512.16433,0.5877,5.05,1576357
512.16749,1.272,11.57,1218194
512.16928,0.8746,7.78,1563848
512.17408,0.6102,5.26,1125535
512.17734,9.0651,85.81,1577485
512.18546,16.0094,151.96,1571124
512.18858,1.4893,13.63,1349123
512.19669,0.7539,6.63,1675638
512.20066,0.5234,4.43,1163262
512.20385,0.9076,8.09,1199899
512.20568,0.4976,4.19,1662682
512.21374,3.8542,36.16,1555188
512.22183,7.7715,73.48,1606103
512.25015,0.7024,6.14,1687623
512.25823,2.059,19.06,1394731
513.0522,1.8781,17.34,1662079
513.05957,0.5234,4.43,1473015
513.06748,0.6615,5.75,1508781
513.07083,1.5006,13.74,1565496
513.0781,1.7818,16.42,1544750
513.08056,0.7755,6.84,1620188
513.08205,0.5806,4.98,1611423
513.0886,15.1661,143.93,1617653
513.09193,0.7111,6.22,1115567
513.0959,0.9028,8.05,1898545
513.09982,1.8188,16.77,1693877
513.10146,1.0141,9.11,1596982
513.10386,1.3618,12.42,1555005
513.10479,0.6769,5.9,1584371
513.10722,3.6641,34.35,1653185
513.10792,1.5211,13.94,1705225
513.1127,0.6342,5.49,1096481
513.11359,1.0722,9.66,1625582
513.1145,2.3052,21.41,1640382
513.1151,0.6781,5.91,1488685
513.11605,0.9585,8.58,1543145
513.11691,2.7973,26.1,1567437
513.11845,1.2579,11.43,1723792
513.12063,0.7708,6.79,771092
513.1218,0.5733,4.91,246065
513.12497,42.6625,405.87,1537798
513.12821,0.8445,7.49,1391555
513.13226,0.8481,7.53,1491018
513.13469,1.4482,13.24,1071733
513.13622,5.5271,52.1,1593644
513.13785,1.6506,15.17,1389888
513.14024,2.4482,22.77,1612587
513.14213,0.726,6.36,955311
513.14361,4.0624,38.15,1523791
513.14432,3.5388,33.16,1593332
513.14746,0.6254,5.41,1381611
513.14996,1.7132,15.77,1495151
513.15088,1.1277,10.19,1637096
513.15148,1.2227,11.1,1805353
513.15244,1.7707,16.32,1725333
513.15329,6.3845,60.27,1586697
513.15484,0.7425,6.52,1593901
513.15745,0.5493,4.68,7967305
513.15783,0.4991,4.2,429915
513.16136,56.5846,538.49,1610541
513.16273,0.72,6.31,1617231
513.16457,0.7569,6.66,1411899
513.17107,1.7743,16.35,1422594
513.17259,3.6765,34.47,1630739
513.17422,0.7031,6.15,1662030
513.17662,4.0263,37.8,1643854
513.17998,2.0977,19.43,1551616
513.1807,2.1297,19.74,1619241
513.18633,1.7277,15.91,1669347
513.18785,1.107,9.99,1658520
513.18879,1.825,16.83,1676805
513.18968,5.9732,56.35,1612069
513.19775,33.8065,321.5,1570461
513.19909,0.5936,5.1,1581573
513.20746,1.367,12.47,1199429
513.20898,1.1695,10.59,1331115
513.213,3.2195,30.12,1631709
513.21709,0.9657,8.65,1532354
513.22272,0.6055,5.22,1354981
513.2252,1.1998,10.88,1490976
513.22607,2.1189,19.63,1530593
513.23413,9.8488,93.27,1587389
513.24938,1.4745,13.49,1582417
513.27053,1.421,12.98,1557999
514.06605,0.5707,4.88,1551567
514.08386,1.6711,15.37,1460731
514.09194,3.1582,29.53,1555563
514.09666,0.8015,7.08,1329947
514.09915,0.8988,8.01,1548507
514.10247,1.4747,13.5,1569483
514.11047,1.3235,12.06,1063463
514.11372,0.7251,6.36,1294109
514.11788,0.824,7.3,1285134
514.12023,7.0827,66.92,1610205
514.12833,10.7606,101.96,1628480
514.13147,0.9718,8.7,1358946
514.13309,0.7431,6.53,1116894
514.1355,1.3092,11.92,1482873
514.13887,1.363,12.43,1399891
514.13956,1.3219,12.04,1412021
514.14117,0.546,4.65,1281187
514.14358,0.8532,7.58,1532884
514.14676,2.2093,20.49,1200828
514.14854,0.9953,8.93,1609396
514.15329,0.5652,4.83,1089010
514.15662,8.7039,82.36,1580367
514.15976,0.7099,6.21,1368540
514.16472,13.9259,132.11,1544194
514.16783,1.4245,13.02,1179152
514.1695,0.5276,4.47,1276988
514.17186,1.5707,14.41,1525575
514.17595,0.8808,7.84,1546166
514.17996,1.1987,10.87,1621616
514.18312,2.2282,20.67,1170116
514.18496,0.8982,8,1449736
514.193,4.54,42.7,1544378
514.2011,8.8896,84.13,1596905
514.20419,0.5541,4.73,1209718
514.20826,1.2304,11.17,1531941
514.21635,1.0323,9.28,1445344
514.21952,0.8618,7.66,1130552
514.2294,1.2843,11.68,1595707
514.23749,2.8218,26.33,1523707
514.24464,0.5821,4.99,1291247
514.25274,0.628,5.43,1458863
515.04674,0.5062,4.27,1614060
515.0501,0.8924,7.95,1552940
515.05424,0.5114,4.32,1568940
515.06785,3.3106,30.99,1590543
515.07514,0.7026,6.14,1531880
515.0807,1.1226,10.14,1700538
515.08312,1.5237,13.96,1560475
515.08408,0.5435,4.63,1621077
515.08648,3.7607,35.27,1586886
515.09203,0.7113,6.22,946580
515.09282,0.6653,5.79,1601363
515.09376,1.4766,13.51,1585243
515.09436,0.7352,6.45,1821414
515.09617,1.5986,14.68,1484313
515.09773,0.9366,8.37,1589389
515.10425,18.133,172.19,1625758
515.10744,0.6426,5.57,1104917
515.10899,0.5699,4.88,1268914
515.11153,0.8144,7.21,1594706
515.11393,1.2214,11.08,1252219
515.11546,1.6712,15.37,1516601
515.11708,2.3485,21.82,1572640
515.1195,4.2694,40.12,1601862
515.12287,6.8878,65.06,1604699
515.12358,1.503,13.77,1785376
515.12836,0.8533,7.58,1210465
515.12922,1.1929,10.81,1497000
515.13014,1.0864,9.8,1732057
515.13073,1.9085,17.63,1677163
515.13169,1.2279,11.14,1648293
515.13256,5.5474,52.29,1620874
515.13409,1.1477,10.38,1653656
515.14062,35.6389,338.96,1572715
515.14197,1.0254,9.22,1450665
515.14383,0.9765,8.75,1237752
515.14791,0.5078,4.29,1427342
515.15032,2.3057,21.41,1204664
515.15187,2.9152,27.22,1454952
515.15349,2.289,21.25,1473084
515.15588,7.5594,71.46,1556547
515.15925,4.7432,44.63,1541043
515.15997,2.2792,21.16,1389061
515.16562,1.5353,14.07,1497208
515.16711,2.3702,22.03,1788185
515.16807,1.4875,13.62,1957376
515.16895,6.9832,65.97,1543159
515.17294,0.8292,7.35,388047
515.17702,29.7895,283.23,1611628
515.17836,1.0109,9.08,1532683
515.18671,2.449,22.78,1193476
515.18824,0.9881,8.86,1582932
515.18986,1.0758,9.7,1473468
515.19227,9.7479,92.31,1605949
515.19564,1.5152,13.88,1607096
515.19635,0.9836,8.82,1632123
515.20199,0.8721,7.76,1213278
515.20352,1.4653,13.41,1520858
515.20446,1.1337,10.25,1506187
515.20533,4.9138,46.26,1544377
515.21339,11.4034,108.08,1571562
515.2231,0.7624,6.71,1288700
515.22865,5.8882,55.54,1533812
515.23986,0.5651,4.83,1261744
515.2408,0.5111,4.32,1099867
515.24172,1.2851,11.69,1245694
515.24978,2.1938,20.35,1566599
515.26505,2.2323,20.71,1482564
516.0712,0.851,7.55,1396503
516.07599,0.4951,4.16,1398990
516.08173,1.2055,10.93,1653872
516.0865,0.5868,5.04,1637847
516.08981000000006,0.7631,6.72,1342907
516.09949,2.1346,19.78,1622380
516.1076,4.2197,39.65,1552031
516.11233,0.6299,5.45,1600920
516.11476,1.8057,16.65,1561872
516.11812,2.0507,18.98,1540907
516.12048,0.6373,5.52,1823971
516.12285,1.1489,10.39,1588478
516.12605,2.9783,27.82,1139420
516.1278,0.6937,6.06,1424575
516.12936,0.7235,6.34,1637278
516.13589,5.5059,51.9,1604292
516.13744,0.4942,4.16,947211
516.13894,0.5481,4.67,1140418
516.14398,8.8368,83.63,1604285
516.14714,0.709,6.2,1322744
516.14874,0.7793,6.87,1245477
516.15113,2.6556,24.75,1588533
516.15366,0.5928,5.09,1489820
516.1545,1.3741,12.54,1593960
516.1552,0.6184,5.34,1700848
516.15686,0.8203,7.26,1537637
516.15924,2.1423,19.86,1645153
516.1624,4.6553,43.8,1358383
516.1642,0.9504,8.5,1658519
516.16893,0.5215,4.42,1042060
516.17046,0.5441,4.63,1731623
516.17228,4.7907,45.08,1539287
516.18036,7.0195,66.32,1548817
516.18353,0.5167,4.37,1255137
516.18752,2.9262,27.32,1544564
516.1901,0.6659,5.79,1399654
516.19092,0.5965,5.13,1536500
516.19562,2.9506,27.56,1588469
516.19875,2.7108,25.27,1399848
516.20059,0.6141,5.3,1308329
516.20868,2.1919,20.33,1587295
516.21676,3.0936,28.92,1609875
516.2239,1.5374,14.09,1476535
516.23201,1.6803,15.45,1592126
516.25315,0.8109,7.17,1423573
516.2684,0.6572,5.71,1536233
517.03348,0.6781,5.91,1692316
517.04952,0.5974,5.14,1187937
517.05998,1.0044,9.02,1623405
517.06237,1.7649,16.26,1550215
517.06575,2.0273,18.76,1518989
517.06988,0.5487,4.67,1426455
517.07145,0.5861,5.03,1238015
517.0737,0.5213,4.41,1513793
517.07544,0.8092,7.16,1446759
517.07697,0.5603,4.79,1410906
517.0835,3.864,36.26,1596177
517.0859,0.5448,4.64,1461897
517.09081,0.6113,5.27,1444751
517.09319,0.9177,8.19,1359735
517.09636,2.6626,24.81,1638288
517.09877,4.7991,45.17,1608204
517.09968,0.5591,4.77,1102974
517.10212,7.0798,66.89,1628866
517.10762,1.0246,9.21,1042926
517.1094,0.5434,4.62,1804305
517.11,2.5202,23.46,1616898
517.11098,0.5463,4.65,1441247
517.11182,2.9877,27.91,1542657
517.11335,1.256,11.41,1640193
517.1199,14.0017,132.83,1611026
517.12129,0.8612,7.65,1134064
517.12304,0.5971,5.14,1215888
517.12463,0.7658,6.74,1458677
517.12718,0.6102,5.26,1427485
517.12959,2.1958,20.37,1322309
517.13114,1.0352,9.31,1495149
517.13275,3.6216,33.95,1561279
517.13514,12.5473,118.98,1603951
517.13852,8.2013,77.58,1592737
517.13924,1.3187,12.01,1504823
517.14486,0.9564,8.56,1952665
517.14638,5.0722,47.77,1654410
517.14732,0.799,7.06,1536541
517.1482,6.3912,60.33,1554301
517.14976,0.8849,7.88,1573652
517.15216,0.5471,4.66,913146
517.15446,0.6778,5.9,1751460
517.15627,17.55,166.63,1590368
517.15763,1.8026,16.62,1536985
517.16597,2.8253,26.36,1272656
517.16754,0.9845,8.83,1448987
517.16914,2.5354,23.6,1456390
517.17154,19.0963,181.37,1547543
517.1749,3.8379,36.01,1549476
517.17564,0.9747,8.73,1431898
517.18126,0.9878,8.86,1584571
517.18276,4.0197,37.74,1532973
517.18373,0.8225,7.28,1674649
517.18459,5.6432,53.21,1607706
517.19087,0.8035,7.1,1584254
517.19267,9.2382,87.45,1600196
517.19398,1.243,11.29,1616220
517.19898,0.5524,4.71,1644243
517.20236,2.0867,19.33,1057060
517.203,0.5404,4.6,301982
517.20553,0.5367,4.56,1772290
517.20792,18.4605,175.31,1597554
517.21132,0.7034,6.15,1683379
517.21915,1.7061,15.7,1496833
517.22098,2.2683,21.06,1577749
517.22904,2.5716,23.95,1666598
517.23879,0.6292,5.44,1545828
517.2443,8.4378,79.83,1562416
517.2807,2.3048,21.4,1577851
518.06909,0.571,4.89,1489625
518.08686,0.8848,7.88,1568516
518.09159,0.9605,8.6,1589989
518.09402,1.8559,17.13,1605919
518.09737,1.8533,17.1,1558942
518.09972,0.7077,6.19,1564402
518.10213,1.4658,13.41,1571319
518.10283,0.6113,5.27,1377974
518.10534,2.2608,20.98,1089637
518.10864,0.637,5.52,1690849
518.11335,0.5926,5.09,1712541
518.11516,1.7149,15.78,1430957
518.12324,3.4331,32.15,1639095
518.128,1.2463,11.32,1527637
518.13039,4.335,40.74,1613682
518.13377,2.0917,19.37,1650438
518.1361,1.1544,10.44,1426503
518.1385,3.3152,31.03,1689607
518.14165,6.5215,61.57,1288263
518.14344,0.9315,8.32,1464450
518.14975,1.4575,13.33,1500909
518.15155,3.2739,30.64,1486413
518.15292,0.5609,4.79,549228
518.15461,0.512,4.33,1099109
518.15964,4.1107,38.61,1630777
518.16438,0.6683,5.81,1075437
518.16679,5.9407,56.04,1565203
518.16936,0.7188,6.3,966890
518.17014,1.2004,10.88,1189365
518.17248,0.8451,7.5,1315314
518.17489,5.4881,51.73,1558744
518.17802,6.0682,57.26,1416369
518.18613,1.3258,12.08,1574035
518.18793,2.2888,21.25,1443654
518.19601,2.5822,24.05,1617230
518.20317,3.8627,36.24,1639118
518.21128,5.4663,51.52,1566308
518.21441,1.7311,15.94,1405625
518.22251000000006,0.518,4.38,1538721
518.22434,0.5861,5.03,1507242
518.23241,0.9733,8.72,1310780
518.23955,1.2782,11.62,1465876
518.24765,2.754,25.68,1586154
518.28407,0.6213,5.37,1577648
518.83357,1.2716,11.56,1394122
519.0392,0.5364,4.56,1517785
519.04161,0.7402,6.5,1632162
519.045,0.5539,4.72,1269417
519.04916,0.6405,5.55,1331850
519.06512,0.5972,5.14,1703228
519.06757,0.5328,4.52,1301022
519.07563,2.0915,19.37,1537166
519.07804,4.3188,40.59,1623322
519.07889,0.5453,4.64,1384921
519.08139,4.0083,37.63,1646166
519.08703,0.9461,8.46,1086240
519.08926,1.573,14.43,1514468
519.09108,1.2275,11.14,1464685
519.09263,0.9015,8.04,1565858
519.09916,2.9844,27.88,1582967
519.10068,0.6777,5.9,1291474
519.10393,1.3934,12.72,1512099
519.10578,0.5165,4.37,921194
519.10639,0.6675,5.81,1216247
519.10886,1.5462,14.18,1191105
519.11201,4.0819,38.33,1606211
519.11441,14.2243,134.95,1610453
519.11779,8.9625,84.83,1563426
519.12327,0.9184,8.2,1160056
519.12415,0.5413,4.6,1577007
519.12565,6.3104,59.56,1570989
519.12747,3.1397,29.36,1585649
519.12902,1.1134,10.05,1517236
519.13375,1.0714,9.65,1778672
519.13554,6.5289,61.64,1613791
519.13689,1.7306,15.93,1304671
519.13868,0.5131,4.34,1433279
519.1394,0.5576,4.76,1673270
519.14032,1.3446,12.26,1530718
519.14187,0.6189,5.34,1750125
519.14276,1.0112,9.08,1489553
519.14521,2.7235,25.39,997232
519.14676,0.6773,5.9,1381768
519.14838,3.9482,37.06,1561771
519.14925,0.7215,6.32,1551341
519.1508,29.3819,279.35,1574603
519.15416,6.5949,62.27,1559354
519.16052,0.5959,5.12,1575028
519.16203,8.8288,83.55,1613047
519.16385,4.7898,45.08,1548053
519.16785,0.699,6.11,700544
519.17014,1.6422,15.09,1568631
519.17193,5.5211,52.04,1576373
519.17326,1.8431,17.01,1508358
519.17513,0.5167,4.37,1441869
519.17579,0.6718,5.85,1501613
519.1767,0.6053,5.21,1659093
519.17822,0.625,5.4,1632141
519.17914,0.7222,6.33,1634266
519.18159,2.4826,23.1,916599
519.1832,0.6099,5.26,1270683
519.18479,1.4941,13.68,1622568
519.18718,37.7408,358.98,1585402
519.19054,1.9825,18.33,1490668
519.19841,4.2166,39.62,1562843
519.20024,3.1116,29.09,1467329
519.20652,1.2351,11.21,1513498
519.20831,2.0822,19.28,1683459
519.21218,0.5511,4.7,1462325
519.21467,0.7898,6.97,1460819
519.21551,0.5473,4.66,1382842
519.218,1.1868,10.75,939054
519.22356,23.882,226.96,1554282
519.23481,1.2122,11,1427979
519.23662,0.8525,7.57,1467307
519.24291,0.5741,4.92,1232170
519.25103,0.5194,4.4,1392084
519.25996,8.2179,77.73,1586473
519.29634,1.8147,16.74,1516062
519.83316,0.5428,4.62,1402793
520.07088,0.5691,4.87,1474134
520.0733,1.0641,9.58,1653064
520.07666,0.6612,5.75,1440494
520.07899,0.5442,4.63,1537246
520.08138,1.4004,12.79,1497301
520.08472,1.0108,9.08,1129941
520.10726,1.3941,12.73,1342463
520.10966,4.688,44.11,1639290
520.11301,1.9136,17.68,1492471
520.11536,1.189,10.77,1416443
520.11778,3.6477,34.2,1563904
520.12094,4.6447,43.69,1139158
520.12901,1.7355,15.98,1660396
520.13081,1.2426,11.28,1560866
520.13889,1.5416,14.13,1591156
520.14365,1.0495,9.45,1583765
520.14605,9.1399,86.52,1567969
520.14855,0.7153,6.26,1219221
520.14942,1.3269,12.09,1377054
520.15176,1.1027,9.95,1532521
520.15415,8.3086,78.6,1581424
520.1573,8.8679,83.93,1390244
520.15908,0.5448,4.64,1378654
520.16538,2.2375,20.76,1577175
520.1672,1.796,16.56,1528205
520.16855,0.5042,4.25,1431453
520.17527,1.4871,13.61,1633941
520.17838,0.6126,5.28,1122796
520.18243,8.8126,83.4,1572265
520.18496,0.6707,5.84,964614
520.18574,0.5082,4.29,1253944
520.19054,10.2588,97.18,1521566
520.19367,4.0995,38.5,1441846
520.20175,1.0623,9.57,1477345
520.20362,0.8513,7.56,1652829
520.21166,0.6778,5.9,1621112
520.21882,3.8696,36.31,1538529
520.22693,7.2585,68.59,1604521
520.23002,1.0644,9.59,1043252
520.25521,1.1382,10.29,1432879
520.26331,2.7977,26.1,1578410
520.29968,0.6222,5.37,1441537
520.80633,0.5401,4.59,1397566
521.04442,0.6777,5.9,1367171
521.05487,0.7194,6.3,1376522
521.0573,2.2678,21.05,1569942
521.06067,1.1464,10.37,1481595
521.07027,0.712,6.23,1200520
521.08002,0.4995,4.21,1388338
521.08079,0.5563,4.75,1460000
521.08321,1.4819,13.56,1490631
521.08814,0.5667,4.85,1652220
521.09128,3.0508,28.51,1564559
521.09368,12.0726,114.45,1628579
521.09446,0.6267,5.42,1631349
521.09704,4.912,46.24,1629867
521.10492,4.4831,42.15,1614735
521.10673,1.129,10.2,1597091
521.10828,0.5278,4.48,1719186
521.11229,0.7993,7.06,1591878
521.11301,1.1158,10.08,1887372
521.11481,1.3531,12.34,1572749
521.11619,0.691,6.03,1561141
521.11869,0.6076,5.24,1540727
521.11959,2.3678,22,1509596
521.12113,0.6262,5.41,1159385
521.12199,0.9513,8.51,1437218
521.12444,1.5098,13.83,883407
521.12765,3.8532,36.15,1626007
521.13006,32.5474,309.51,1529694
521.13344,6.8558,64.76,1505903
521.13888,0.4959,4.17,1318695
521.13982,0.6604,5.74,1051942
521.14129,11.9938,113.71,1594907
521.14311,2.4871,23.14,1499904
521.14716,0.7537,6.63,1085567
521.14868,0.9007,8.03,1530103
521.14941,2.1086,19.53,1604715
521.15119,1.9442,17.97,1646428
521.15255,1.77,16.31,1453128
521.15506,1.0576,9.52,1440659
521.156,1.652,15.18,1549077
521.15752,0.9724,8.71,1699282
521.15839,1.5554,14.26,1733133
521.16069,2.7397,25.55,937960
521.16241,0.831,7.36,1199503
521.16404,1.9684,18.2,1561431
521.16646,56.0401,533.3,1596789
521.16981,3.1214,29.18,1556018
521.17769,8.7063,82.39,1542729
521.1795,2.3944,22.26,1481121
521.18579,2.1179,19.62,1670209
521.18759,1.6168,14.85,1646116
521.18892,1.1839,10.73,1554619
521.19143999999994,1.0342,9.3,1473397
521.19389,1.2502,11.36,1811496
521.19476,1.4649,13.4,1648934
521.19722,1.7072,15.71,796388
521.19884,0.6179,5.33,1049832
521.20283,48.8039,464.37,1587044
521.20615,0.4991,4.2,1239351
521.21408,2.8426,26.53,1460903
521.21589,1.2096,10.97,1568348
521.21817,0.508,4.29,1043500
521.22217,1.0642,9.59,1756068
521.22399,0.5515,4.7,1523121
521.22783,0.6448,5.59,1464231
521.23028,0.9443,8.44,1635899
521.23116,0.6668,5.8,1326137
521.23922,21.3581,202.91,1506433
521.27561,5.4248,51.13,1564737
521.31199,0.932,8.33,1368925
522.06065,0.613,5.29,1729191
522.08653,0.7923,7,1282241
522.08894,2.7023,25.19,1545803
522.09232,0.9186,8.2,1441229
522.09463,0.801,7.08,1405948
522.09704,2.839,26.49,1565894
