m/z,I,S/N
464.99702,0.4377,4.53
465.0311,0.4437,4.6
465.057,0.5895,6.29
465.06505,0.5394,5.71
465.06747,8.1695,94.3
465.07082,1.2414,13.86
465.0787,1.9045,21.56
465.0861,0.5408,5.73
465.0868,0.6841,7.39
465.09243,0.474,4.95
465.0934,1.2326,13.76
465.09581,0.6359,6.83
465.09831,0.7711,8.4
465.10146,0.7598,8.27
465.10385,40.9599,475.03
465.10722,3.0983,35.42
465.11508,10.8061,124.92
465.11691,0.9741,10.76
465.11838,0.5248,5.54
465.11905,0.4997,5.25
465.12248,0.6815,7.36
465.12319,2.4045,27.37
465.12502,0.7656,8.34
465.12563,0.6747,7.28
465.1263,1.0003,11.06
465.12883,0.7446,8.1
465.12978,0.7049,7.63
465.1313,1.7863,20.19
465.13217,1.2563,14.04
465.13688,2.9121,33.26
465.13775,2.6676,30.42
465.14023,76.8977,892.3
465.14256,1.4113,15.84
465.14359,2.57,29.29
465.15147,11.3407,131.13
465.1533,1.0129,11.21
465.15551,2.3725,27
465.1583,4.1395,47.51
465.15887,0.4362,4.51
465.15958,2.1625,24.56
465.16523,0.7386,8.03
465.16709,1.2598,14.08
465.16766,2.4759,28.2
465.16854,1.0228,11.33
465.17083,0.9915,10.96
465.17393,0.6108,6.54
465.17662,65.538,760.4
465.17894,1.2258,13.68
465.17967,1.1699,13.03
465.18785,2.7203,31.03
465.19186,0.7265,7.89
465.19597,1.0849,12.05
465.20158,0.5998,6.41
465.20407,1.3805,15.48
465.20499,0.5386,5.7
465.213,23.0867,267.51
465.22425,0.4652,4.85
465.24939,4.1484,47.62
465.75009,0.8127,8.89
466.06272,1.0771,11.96
466.07082,1.676,18.91
466.08134,0.4846,5.08
466.09672,0.4769,4.99
466.0991,8.9063,102.86
466.1072,8.9756,103.66
466.11033,2.454,27.94
466.11774,0.4222,4.35
466.11844,2.3415,26.64
466.12743,0.4576,4.76
466.13549,14.6927,170.05
466.13869,0.4646,4.84
466.1436,17.9443,207.8
466.14672,4.6566,53.52
466.15483,2.4136,27.47
466.15663,0.5502,5.84
466.16164,0.8616,9.45
466.17188,8.6679,100.09
466.17998,15.5776,180.32
466.18081,0.4174,4.3
466.18311,1.5353,17.28
466.1912,0.7934,8.66
466.20826,2.1672,24.61
466.21636,6.0142,69.28
466.25277,1.0571,11.72
467.04674,2.0851,23.66
467.06535,0.6862,7.42
467.07263,0.9356,10.31
467.07507,0.6742,7.28
467.08312,22.3694,259.18
467.08646,0.6279,6.74
467.09435,4.156,47.7
467.09787,0.4156,4.28
467.09836,0.5861,6.25
467.10173,1.2705,14.2
467.10246,1.8266,20.66
467.10811,0.6987,7.56
467.10904,1.055,11.7
467.11055,1.4697,16.51
467.11144,1.7998,20.35
467.11589,2.6739,30.5
467.11646,2.7018,30.82
467.1195,66.319,769.47
467.12183,1.1866,13.23
467.12281,1.3822,15.5
467.12763,0.6437,6.92
467.13074,10.7872,124.7
467.13252,0.4334,4.48
467.13477,2.4705,28.14
467.13813,1.3263,14.85
467.13884,3.0592,34.97
467.14062,0.5393,5.71
467.14449,1.527,17.18
467.14541,0.5017,5.27
467.1461,0.8334,9.13
467.14694,2.7519,31.4
467.14783,2.72,31.03
467.15008,0.8889,9.77
467.15232,3.1144,35.61
467.15277,3.0383,34.73
467.15537,1.7078,19.28
467.1559,80.7813,937.39
467.15836,1.3723,15.38
467.15913,1.2792,14.3
467.16444,3.1267,35.75
467.16712,5.7407,66.1
467.17042,0.4687,4.89
467.17113,1.0471,11.61
467.17302,0.4585,4.77
467.17524,1.8506,20.94
467.17838,0.4216,4.35
467.18087,1.1702,13.04
467.18333,2.123,24.1
467.18421,1.6886,19.06
467.19227,44.2748,513.52
467.2035,0.8529,9.35
467.20751,0.9019,9.92
467.21161,0.5641,6
467.21973,0.8556,9.38
467.22865,9.6356,111.33
467.26505,0.947,10.45
467.7471,0.5469,5.8
467.74803000000003,0.4331,4.48
468.05014,0.464,4.84
468.07838,2.7097,30.91
468.08648,4.576,52.58
468.08962,0.4704,4.91
468.09702,0.489,5.13
468.09771,0.9132,10.05
468.10669,0.4823,5.05
468.11476,11.4045,131.87
468.12286,15.2803,176.87
468.12599,2.268,25.78
468.13336,0.565,6.01
468.1341,2.2133,25.15
468.14129,0.6561,7.07
468.14217,0.4759,4.98
468.14307,0.4285,4.42
468.15114,11.1029,128.36
468.15429,0.4652,4.85
468.15925,19.1771,222.11
468.16237,1.6358,18.44
468.16639,0.5378,5.69
468.17048,1.2253,13.68
468.17765,0.4731,4.94
468.18422,0.5243,5.54
468.18753,4.0797,46.82
468.19564,10.5241,121.64
468.22393,0.7753,8.45
468.23202,2.3971,27.28
468.88755,2.701,30.81
468.9783,1.0623,11.78
469.06238,5.6664,65.24
469.081,1.6899,19.07
469.08171,0.4818,5.04
469.0883,1.0491,11.63
469.08979,0.6329,6.8
469.09069,1.4933,16.79
469.09224,0.6773,7.31
469.0957,0.5143,5.42
469.09629,0.4451,4.62
469.09877,33.647,390.12
469.10195,0.6909,7.47
469.10606,0.5097,5.37
469.11,4.1693,47.86
469.11402,1.0895,12.1
469.1174,2.715,30.97
469.11811,2.6468,30.18
469.11943,1.4951,16.81
469.11975,1.4834,16.67
469.12019,1.3502,15.13
469.12119,0.7756,8.46
469.12376,1.3527,15.16
469.12469,0.7716,8.41
469.12527,0.5021,5.28
469.12621,1.7717,20.02
469.12709,3.8675,44.35
469.12862,0.5053,5.32
469.13181,2.7545,31.43
469.13515,65.01,754.27
469.13679,0.5824,6.21
469.13747,1.0941,12.15
469.13831,1.4218,15.96
469.14488,0.4768,4.99
469.14639,5.1737,59.52
469.14985,0.5883,6.28
469.1504,2.1232,24.1
469.15237,1.3573,15.21
469.15378,1.7326,19.57
469.1545,2.2604,25.7
469.16014,1.5094,16.98
469.16166,0.5219,5.51
469.1626,2.0928,23.75
469.16347,3.8268,43.88
469.16767,1.6889,19.06
469.16829,1.6555,18.67
469.17154,49.5176,574.39
469.1729,0.5819,6.21
469.17423,0.8938,9.83
469.17467,0.8234,9.01
469.18278,1.5066,16.94
469.18679,2.103,23.87
469.19088,0.7553,8.22
469.19653,0.8859,9.74
469.19898,1.0986,12.21
469.19987,1.3766,15.43
469.20792,15.7877,182.76
469.22319,0.7142,7.74
469.24432,2.1795,24.76
469.66415,0.6798,7.34
469.70054,0.6594,7.11
469.88713,0.8782,9.65
470.06574,1.1483,12.78
470.07626,0.696,7.53
470.08432,0.4892,5.13
470.09402,3.9843,45.71
470.10213,7.3861,85.21
470.10524,0.462,4.81
470.10928,0.6609,7.12
470.11265,1.0213,11.31
470.11336,0.8326,9.12
470.12053,0.8041,8.79
470.12237,0.5861,6.25
470.1271,0.4388,4.55
470.13041,7.7653,89.61
470.13851,14.501,167.82
470.14164,1.0731,11.91
470.14565,0.5663,6.03
470.14903,0.7018,7.6
470.14974,1.0731,11.91
470.15376,0.6315,6.78
470.15692,1.0258,11.36
470.15872,0.602,6.44
470.16351,0.5126,5.4
470.1668,5.047,58.05
470.17489,11.4309,132.17
470.17805,0.506,5.32
470.18205,0.4539,4.72
470.19015,0.7319,7.95
470.1933,0.5426,5.75
470.20319,1.2927,14.46
470.21127,3.7458,42.94
470.24765,0.4674,4.88
470.8844,0.5587,5.94
471.04166,0.6984,7.56
471.05688,0.4475,4.65
471.06028,1.2901,14.43
471.06754,0.4602,4.79
471.06997,0.6692,7.22
471.07803,8.9256,103.08
471.08534,0.4172,4.29
471.08926,0.576,6.14
471.09089,0.5034,5.29
471.09329,1.338,14.99
471.09667,4.1763,47.94
471.0974,0.6052,6.48
471.10303,1.0439,11.57
471.10396,0.5519,5.86
471.10452,0.7364,8
471.10548,0.7837,8.55
471.10636,3.1469,35.99
471.1079,0.8846,9.72
471.11442,32.214,373.48
471.11757,0.4538,4.72
471.12413,1.193,13.3
471.12566,2.2548,25.63
471.12727,0.5669,6.03
471.12968,3.4827,39.89
471.13306,4.3321,49.75
471.13377,1.8398,20.81
471.13537,0.4482,4.65
471.1394,1.615,18.2
471.14091,1.0823,12.02
471.14186,1.4814,16.65
471.14274,5.5718,64.14
471.14426,0.4885,5.12
471.15081,37.291,432.43
471.15397,1.0109,11.19
471.15457,0.6691,7.22
471.16051,1.1017,12.24
471.16203,1.4691,16.51
471.16607,4.516,51.89
471.16942,1.3977,15.68
471.17014,0.9464,10.44
471.17577,1.1088,12.32
471.17732,0.8859,9.74
471.17826,1.2086,13.48
471.17912,3.2549,37.24
471.18719,16.7948,194.45
471.20244,3.2211,36.85
471.21216,0.4501,4.68
471.2155,0.827,9.05
471.22357,3.1582,36.12
471.23664,2.0576,23.34
471.23883,1.0437,11.57
471.62178,0.5053,5.32
471.66122,0.5354,5.67
472.05552,0.4479,4.65
472.0733,0.5113,5.39
472.0814,1.8871,21.36
472.08854,0.6171,6.61
472.09191,1.1214,12.47
472.09997,0.9111,10.03
472.10158,0.4567,4.75
472.10313,0.5626,5.98
472.10967,3.2782,37.51
472.11777,6.7565,77.9
472.12092,0.4342,4.49
472.12493,1.3668,15.32
472.12829,1.2066,13.46
472.12901,0.624,6.7
472.13303,0.8941,9.83
472.13617,2.1514,24.43
472.13796,0.5254,5.55
472.14274,0.4304,4.45
472.14426,0.484,5.07
472.14607,4.4281,50.86
472.15416,8.8079,101.72
472.1613,1.3357,14.96
472.16388,0.4701,4.91
472.16466,0.5522,5.86
472.16536,0.4212,4.34
472.16941,1.3305,14.9
472.17255,1.9717,22.34
472.17913,0.4848,5.08
472.18246,1.8505,20.94
472.19054,4.1834,48.02
472.19769,0.8189,8.96
472.20581,0.921,10.14
472.22695,0.9087,10
472.24216,0.4344,4.49
473.00732,0.5033,5.29
473.03952,0.4837,5.07
473.04369,0.5452,5.78
473.0573,0.978,10.81
473.07015,0.4686,4.89
473.07256,1.3125,14.69
473.07593,2.9925,34.2
473.08379,0.5532,5.87
473.08562,1.3616,15.26
473.08716,0.6711,7.24
473.09368,8.0265,92.65
473.1034,0.9536,10.52
473.10654,1.0525,11.67
473.10894,4.8296,55.53
473.11231,6.6907,77.14
473.11305,0.6918,7.48
473.11865,0.8087,8.84
473.12017,2.3851,27.14
473.12116,0.675,7.29
473.122,4.6176,53.06
473.12356,0.8681,9.53
473.13006,17.4211,201.72
473.13146,0.5614,5.97
473.13326,0.5591,5.94
473.13979,1.762,19.91
473.1413,0.8285,9.07
473.14292,0.701,7.59
473.14532,9.7891,113.11
473.1487,4.1908,48.11
473.14942,0.7562,8.23
473.15503,1.2126,13.53
473.15656,2.4708,28.14
473.15752,0.8725,9.58
473.15838,5.0804,58.44
473.16176,1.8613,21.06
473.16645,12.5866,145.59
473.16779,0.5648,6.01
473.17614,1.0166,11.25
473.18171,9.8334,113.62
473.18509,1.0934,12.14
473.19144,0.457,4.76
473.19294,1.0669,11.84
473.19391,0.4461,4.63
473.19477,2.0065,22.75
473.20284,3.6055,41.31
473.20783,0.6428,6.91
473.21809,4.6672,53.64
473.23369,0.7107,7.7
473.23919,0.4567,4.75
473.25449,0.9446,10.42
474.07119,0.7174,7.78
474.07593,0.4911,5.15
474.07926,0.6954,7.52
474.08892,0.5906,6.31
474.09703,1.7099,19.3
474.10418,2.0288,23.01
474.10755,1.5701,17.68
474.11231,0.9303,10.25
474.11545,2.4711,28.14
474.12352,0.5241,5.54
474.12534,2.2665,25.77
474.13342,4.0076,45.98
474.14057,3.1498,36.02
474.14313,0.4525,4.7
474.14393,0.9522,10.51
474.14868,2.5071,28.56
474.15182,4.3508,49.97
474.1536,0.4466,4.64
474.15991,0.5605,5.96
474.16173,1.8221,20.61
474.16981,3.1454,35.97
474.17696,2.4659,28.08
474.18506,2.9518,33.72
474.18819,1.8372,20.78
474.1981,0.5295,5.6
474.20617,1.1123,12.36
474.21336,0.925,10.19
474.22146,1.3513,15.14
475.02448,0.4575,4.76
475.05183,0.838,9.18
475.05519,1.1917,13.29
475.06488,0.5969,6.38
475.07294,0.8785,9.65
475.08266,0.5636,5.99
475.08579,1.0028,11.09
475.08821,5.2095,59.94
475.09157,5.5975,64.44
475.09793,0.462,4.81
475.09943,2.3184,26.37
475.10127,2.351,26.75
475.1028,0.8986,9.88
475.10934,4.4496,51.11
475.11905,1.8478,20.9
475.12003,0.4507,4.68
475.12057,0.6211,6.66
475.12218,1.4098,15.82
475.12459,14.823,171.56
475.12796,7.1645,82.64
475.13429,0.4613,4.81
475.13583,5.4882,63.17
475.13764,4.3177,49.58
475.1392,0.4426,4.59
475.14394,0.8653,9.5
475.14572,5.7024,65.66
475.14708,0.9301,10.25
475.15542,2.0326,23.05
475.15698,0.4731,4.94
475.15867,0.6788,7.33
475.16097,24.105,279.33
475.16434,2.7469,31.34
475.17068,0.4637,4.83
475.17221,3.5649,40.84
475.17404,2.9915,34.18
475.18032,0.7705,8.4
475.18211,2.8755,32.84
475.18343,0.5664,6.03
475.1918,0.6559,7.07
475.19735,17.1402,198.46
475.20861,0.934,10.29
475.21042,0.6889,7.45
475.2185,0.5711,6.08
475.22349,1.9096,21.62
475.23375,5.7418,66.12
475.27013,1.0125,11.21
475.86221,0.4898,5.14
476.08345,1.5481,17.42
476.08682,1.0439,11.57
476.09156,1.2983,14.52
476.10281,0.68,7.35
476.10463,0.7784,8.49
476.11269,0.8433,9.24
476.11748,0.4748,4.96
476.11984,5.0671,58.28
476.12321,1.2196,13.61
476.12794,4.1714,47.88
476.13108,5.1662,59.43
476.13918,1.4263,16.01
476.141,1.2731,14.23
476.14907,1.3054,14.61
476.15623,5.6238,64.75
476.15876,0.5848,6.24
476.15959,0.6546,7.05
476.16432,6.3954,73.71
476.16745,4.4654,51.3
476.17557,1.0176,11.26
476.1774,0.9601,10.6
476.18545,0.6477,6.97
476.19261,3.1407,35.92
476.20071,4.9112,56.47
476.20383,1.1353,12.63
476.22899,0.8693,9.54
476.23711,1.663,18.76
477.06505,0.4488,4.66
477.06746,3.7662,43.18
477.07082,2.1672,24.61
477.07872,1.0267,11.37
477.08054,0.5767,6.15
477.0886,0.6345,6.82
477.09336,0.5436,5.76
477.09832,1.1069,12.3
477.10144,1.2442,13.9
477.10385,18.3382,212.37
477.10722,6.5155,75.1
477.10792,0.4235,4.37
477.11509,6.6603,76.78
477.11691,2.083,23.64
477.11846,0.5464,5.79
477.1232,1.1488,12.79
477.12498,1.2212,13.63
477.12633,0.7823,8.53
477.13217,0.6543,7.05
477.13464,1.5824,17.82
477.13781,0.8111,8.87
477.14024,39.814,461.73
477.14259,1.9691,22.31
477.14361,5.7378,66.07
477.15147,8.6683,100.1
477.1533,2.6475,30.19
477.15479,0.4992,5.25
477.15958,1.5312,17.23
477.16136,1.1808,13.16
477.16272,0.8361,9.16
477.16769,0.9021,9.92
477.17102,1.2871,14.39
477.1729,0.5677,6.04
477.17343,0.6591,7.1
477.17409,0.5144,5.42
477.17663,42.0684,487.9
477.17907,1.9733,22.36
477.17998,2.6357,30.05
477.18504,0.6314,6.78
477.18786,3.0641,35.03
477.18968,1.0049,11.12
477.19597,0.713,7.73
477.19772,0.5148,5.43
477.20407,0.7721,8.42
477.20896,0.4224,4.35
477.20952,0.4282,4.42
477.21301,19.4514,225.3
477.21469,0.5172,5.46
477.21535,0.606,6.49
477.21575,0.6565,7.07
477.21644,0.419,4.32
477.22053,1.5036,16.91
477.24939,4.1003,47.06
477.28579,0.5124,5.4
478.06272,0.7785,8.49
478.07084,0.9622,10.62
478.07414,0.453,4.71
478.09667,0.4265,4.4
478.0991,5.4839,63.12
478.10246,0.6698,7.23
478.1072,4.4866,51.54
478.11035,3.0912,35.34
478.11842,1.6687,18.82
478.12029,0.5526,5.87
478.13549,9.5764,110.64
478.13883,0.6116,6.55
478.1436,10.005,115.62
478.14672,5.7573,66.3
478.15483,2.1117,23.97
478.15663,0.9344,10.3
478.17187,7.3422,84.7
478.17445,0.4496,4.67
478.17997,11.1146,128.5
478.18311,2.6368,30.07
478.19121,0.6939,7.51
478.20827,2.4293,27.66
478.21637,5.5135,63.47
478.24463,0.6169,6.61
478.25275,1.2783,14.29
479.04673,1.4974,16.84
479.07264,0.8705,9.56
479.08072,0.6404,6.89
479.08312,13.382,154.83
479.08648,2.2616,25.71
479.09435,3.9112,44.86
479.09617,0.482,5.05
479.10176,0.5982,6.4
479.10246,1.1684,13.02
479.10307,0.4479,4.65
479.10812,0.5675,6.04
479.10902,1.2762,14.27
479.11057,0.6965,7.54
479.11143,0.7418,8.06
479.11389,0.8831,9.7
479.11565,0.5721,6.09
479.11616,0.4857,5.09
479.1171,0.7268,7.89
479.1195,44.1756,512.37
479.12181,1.9208,21.75
479.12286,4.1605,47.76
479.12676,0.4246,4.38
479.12753,0.4634,4.83
479.13074,11.4314,132.18
479.13255,1.2089,13.49
479.13815,0.7382,8.02
479.13884,2.3281,26.48
479.14065,0.4589,4.78
479.14198,0.5754,6.13
479.1445,0.8514,9.34
479.14542,0.7467,8.12
479.14695,1.185,13.21
479.14781,1.0586,11.74
479.15007,0.5332,5.64
479.15191,2.1893,24.87
479.15227,2.2178,25.2
479.15343,1.4264,16.01
479.15589,64.5965,749.47
479.15821999999997,3.4079,39.02
479.15923,4.4903,51.59
479.16414,1.2789,14.3
479.16712,7.4252,85.66
479.16894,0.9975,11.03
479.17301,0.6128,6.56
479.17523,1.7591,19.88
479.18089,0.8892,9.77
479.18334,1.3632,15.28
479.1842,0.974,10.76
479.19228,46.727,541.99
479.19465,0.9752,10.77
479.20351,1.3244,14.83
479.20763,0.4199,4.33
479.21162,0.6603,7.12
479.21972,0.6048,6.47
479.22866,14.8712,172.12
479.26504,2.0965,23.79
480.07837,2.6494,30.21
480.08647,3.0564,34.94
480.08965,0.6906,7.47
480.09772,0.7772,8.47
480.11476,10.4401,120.67
480.11803,0.4769,4.99
480.12285,10.6956,123.64
480.12599,4.1265,47.36
480.13409,2.6488,30.21
480.15114,11.9015,137.64
480.15924,16.1165,186.58
480.16238,3.7272,42.73
480.17048,1.6795,18.95
480.18753,5.7714,66.46
480.19562,12.2202,141.34
480.19874,0.8849,9.72
480.20688,0.4735,4.95
480.22392,1.3722,15.38
480.23201,4.0599,46.59
480.26839,0.6018,6.44
481.06238,5.8676,67.58
481.06965,0.4811,5.04
481.07362,0.7468,8.12
481.07765,0.4599,4.79
481.08101,0.9871,10.91
481.08172,0.7168,7.77
481.08738,0.4596,4.79
481.08829,1.2776,14.28
481.09071,0.6521,7.02
481.09477,1.1307,12.58
481.09628,0.5479,5.81
481.09877,32.1987,373.3
481.10028,0.7047,7.63
481.10213,1.6409,18.5
481.11,6.7361,77.66
481.114,0.5109,5.38
481.11739,1.4263,16.01
481.11812,2.3524,26.76
481.12374,1.0453,11.59
481.12467,1.1295,12.56
481.1262,1.0257,11.36
481.12708,1.7235,19.46
481.12861,0.4307,4.45
481.12941,0.8696,9.55
481.1317,0.5013,5.27
481.13515,70.4594,817.54
481.13747,4.0867000000000004,46.9
481.13848,4.827,55.5
481.14636,9.9737,115.25
481.14817,0.8052,8.8
481.14972,0.5057,5.32
481.15038,1.0815,12.01
481.15226,0.4635,4.83
481.15376,1.0234,11.33
481.15447,2.725,31.09
481.15762,0.4691,4.9
481.16011,1.7455,19.72
481.16106,0.728,7.9
481.16151,0.5323,5.63
481.16258,1.8414,20.83
481.16344,2.4029,27.35
481.1657,0.9177,10.1
481.16809,0.7958,8.69
481.16855,0.7435,8.08
481.17154,69.6697,808.38
481.17473,4.2985,49.36
481.17949,0.4244,4.38
481.18277,3.2146,36.77
481.18458,0.5066,5.33
481.18681,0.826,9.04
481.18864,0.5534,5.88
481.19087,1.2761,14.27
481.19652,1.0662,11.83
481.19896,1.3508,15.13
481.19986,1.0256,11.36
481.20793,29.8403,345.92
481.21915,0.5184,5.47
481.23536,0.7042,7.63
481.2443,5.9992,69.11
481.2807,0.4248,4.38
482.06573,1.3588,15.23
482.07626,0.4627,4.82
482.09402,5.8551,67.43
482.10212,7.547,87.08
482.10523,1.0143,11.23
482.11262,0.8176,8.94
482.11335,1.4574,16.37
482.12067,0.6098,6.53
482.1304,12.3395,142.72
482.13359,1.4001,15.71
482.13434,1.0458,11.59
482.1385,16.5785,191.94
482.14164,2.8684,32.75
482.1457,0.4727,4.94
482.14905,0.5156,5.44
482.14975,2.2058,25.06
482.15539,0.4727,4.94
482.15696,0.6659,7.18
482.15786,0.5024,5.28
482.15871,0.5091,5.36
482.16351,0.4977,5.23
482.16679,9.1756,105.99
482.1749,17.3018,200.34
482.17801,1.5054,16.93
482.17879,1.2935,14.47
482.17953,0.862,9.46
482.18017,1.0096,11.17
482.18612,0.7467,8.12
482.20317,2.8283,32.29
482.21128,8.3211,96.06
482.21432,0.5235,5.53
482.23956,0.5682,6.05
482.24766,1.6085,18.13
482.90321,1.8608,21.06
483.04165,1.0126,11.21
483.06026,0.5092,5.36
483.06756,0.822,8.99
483.07804,13.8714,160.51
483.08534,0.579,6.17
483.08927,1.6128,18.18
483.09328,0.6205,6.65
483.09666,2.4751,28.19
483.09736,1.7365,19.61
483.09807,0.6055,6.48
483.10301,0.9482,10.46
483.10393,1.2354,13.79
483.10548,0.6323,6.79
483.10635,1.8819,21.3
483.10788,0.7727,8.42
483.11051,1.3428,15.04
483.11104,1.0863,12.06
483.11442,50.0487,580.56
483.11587,0.8509,9.33
483.11664,0.5453,5.78
483.11765,1.0436,11.57
483.12172,0.5,5.26
483.1244,5.3979,62.12
483.12565,6.4987,74.91
483.12727,0.452,4.7
483.12967,1.2797,14.31
483.13305,3.1954,36.55
483.13376,3.2341,37
483.1394,1.8338,20.74
483.1403,0.7296,7.92
483.1409,0.7469,8.12
483.14186,1.8166,20.54
483.14274,4.2393,48.67
483.1443,0.4488,4.66
483.14498,0.5368,5.68
483.14732,0.881,9.68
483.14767,0.7092,7.68
483.1508,71.3193,827.53
483.15305,2.8864,32.96
483.15395,2.7995,31.96
483.16048,0.8378,9.18
483.16204,4.6971,53.99
483.16606,2.1231,24.1
483.16793,0.5861,6.26
483.16942,1.3549,15.18
483.17015,1.8685,21.15
483.17579,1.7995,20.34
483.17732,0.4585,4.77
483.17825,1.8798,21.28
483.17913,3.3132,37.92
483.18328,0.5269,5.57
483.1838,0.5295,5.6
483.18426,0.4647,4.85
483.18718,42.8088,496.5
483.18859,0.7031,7.61
483.18929,0.5858,6.25
483.19068,0.5315,5.62
483.19119,0.667,7.19
483.19687,0.5062,5.33
483.19842,1.0932,12.14
483.20244,1.4609,16.41
483.20654,0.6366,6.84
483.21219,0.6842,7.39
483.21465,0.6912,7.48
483.21551,0.8766,9.63
483.22357,11.3266,130.96
483.23885,0.6545,7.05
483.25995,1.3428,15.04
483.90279,0.4753,4.97
484.07328,1.139,12.68
484.08138,3.1087,35.54
484.0919,0.8126,8.89
484.09265,0.4532,4.71
484.09997,0.6702,7.23
484.10159,0.4364,4.52
484.10638,0.4674,4.88
484.10967,7.221,83.29
484.11286,0.5041,5.3
484.11777,11.9827,138.58
484.12089,1.0938,12.15
484.12495,0.7245,7.86
484.12776,1.1245,12.51
484.1283,1.0328,11.44
484.12899,1.2576,14.05
484.13617,1.1875,13.24
484.13797,0.5956,6.37
484.14277,0.6622,7.14
484.14605,8.811,101.75
484.14922,0.4681,4.89
484.15416,17.2477,199.71
484.15726,1.2843,14.36
484.1613,0.8715,9.57
484.1654,0.9559,10.55
484.16942,0.4875,5.11
484.17255,1.1244,12.51
484.17436,0.5585,5.93
484.18244,4.3334,49.76
484.19055,10.6712,123.35
484.19366,0.6344,6.82
484.19766,0.4997,5.25
484.21882,1.0995,12.22
484.22693,2.822,32.22
484.89834,0.4463,4.63
485.04364,0.4916,5.16
485.05729,2.5257,28.78
485.06459,0.4623,4.82
485.07257,0.6051,6.48
485.07593,2.4167,27.51
485.07665,0.448,4.65
485.08321,0.7267,7.89
485.08561,1.3435,15.05
485.08715,0.834,9.13
485.08812,0.5332,5.64
485.08855,0.5071,5.34
485.08902,0.6032,6.45
485.08958,0.6323,6.79
485.09368,20.3724,235.99
485.09682,0.4509,4.69
485.10339,0.6648,7.17
485.10492,1.5488,17.43
485.10654,0.556,5.91
485.10893,2.1681,24.62
485.1123,5.29,60.87
485.11302,1.5435,17.37
485.11866,1.4848,16.69
485.11961,0.6002,6.42
485.12018,0.9756,10.78
485.12145,6.6422,76.57
485.12201,3.9811,45.67
485.12355,1.0563,11.72
485.12439,0.4801,5.02
485.1255,0.4421,4.58
485.13007,44.6321,517.67
485.13139,0.7473,8.13
485.13324,0.7387,8.03
485.13977,1.6179,18.24
485.1413,3.1179,35.65
485.14293,0.7281,7.9
485.14532,4.5104,51.82
485.1487,4.5986,52.84
485.14941,2.214,25.16
485.15505,2.011,22.8
485.15655,1.1788,13.14
485.15751,1.7732,20.04
485.15838,6.1466,70.82
485.16286,0.546,5.79
485.16645,40.4365,468.95
485.16779,0.6331,6.8
485.16883,0.4313,4.46
485.16964,0.7361,8
485.17617,1.3977,15.68
485.17768,1.2761,14.27
485.18171,4.7386,54.47
485.18509,1.1882,13.25
485.18582,0.9804,10.83
485.19142,1.0025,11.09
485.19295,0.6412,6.89
485.1939,1.1614,12.93
485.19478,2.9312,33.48
485.20284,15.2959,177.05
485.21809,2.9802,34.05
485.23026,0.5466,5.8
485.23115,0.608,6.51
485.23922,2.3884,27.18
485.25448,0.7683,8.37
485.67537,1.6602,18.73
485.676,0.5375,5.69
486.06067,0.4801,5.02
486.07117,0.764,8.32
486.07923,0.4201,4.33
486.08894,1.673,18.88
486.09704,4.55,52.28
486.1042,0.9656,10.66
486.10756,1.5785,17.78
486.10826,0.5503,5.84
486.1123,0.5546,5.89
486.11549,1.5919,17.93
486.11723,0.7748,8.45
486.11878,0.5046,5.31
486.122,0.4317,4.46
486.1248,1.2733,14.23
486.12533,5.1003,58.67
486.13342,10.6982,123.67
486.13653,0.4868,5.1
486.14057,1.7123,19.33
486.14394,1.2127,13.53
486.14465,0.6748,7.29
486.14868,1.0086,11.16
486.15182,2.9821,34.07
486.15363,0.6779,7.32
486.15843,0.4377,4.53
486.16172,4.7623,54.74
486.16981,9.7781,112.98
486.17292,0.5328,5.64
486.17697,1.5849,17.85
486.18507,1.4511,16.3
486.18819,1.7556,19.83
486.1981,1.6971,19.16
486.20619,3.8685,44.37
486.21335,0.6864,7.42
486.22145,1.0422,11.55
486.24259,0.8047,8.79
486.89814,0.7757,8.46
487.02294,0.4905,5.15
487.0518,0.6453,6.94
487.05519,1.3377,14.98
487.05931,0.508,5.35
487.0649,0.6502,7
487.07295,3.7714,43.24
487.08025,0.4805,5.03
487.08265,0.4279,4.42
487.08581,0.8339,9.13
487.0882,2.0884,23.7
487.09157,5.808,66.89
487.09232,0.5086,5.36
487.09792,0.6156,6.6
487.09886,0.566,6.02
487.09945,1.2448,13.9
487.10126,2.5826,29.44
487.10281,1.068,11.85
487.10933,16.9289,196.01
487.11085,0.5471,5.8
487.11252,0.6278,6.74
487.11852,4.2147,48.39
487.11903,1.8623,21.07
487.12058,0.9534,10.52
487.12219,1.2983,14.52
487.12459,7.3091,84.32
487.12795,7.6495,88.27
487.12867,1.1254,12.52
487.13431,1.411,15.83
487.13582,2.9419,33.61
487.13679,0.9662,10.67
487.13765,6.4254,74.05
487.13919,0.7538,8.2
487.14571,23.7991,275.78
487.14707,0.8554,9.38
487.14888,0.8753,9.61
487.15541,2.7048,30.85
487.15694,1.0149,11.23
487.15857,0.7141,7.74
487.16098,12.0109,138.91
487.16433,3.7287,42.74
487.16505,0.9194,10.13
487.1707,1.1904,13.27
487.1722,2.3293,26.5
487.17316,1.1564,12.88
487.17403,5.9071,68.04
487.18032,0.5439,5.77
487.1821,12.8875,149.09
487.18344,0.6593,7.11
487.19179,1.0626,11.79
487.19736,10.0112,115.69
487.20075,0.6828,7.38
487.20859,0.6408,6.89
487.21042,1.5134,17.02
