mf_ind,mf,ec,C,H,O,NSP,other,search_m0,search_m,pa_mm_abs,pa_mm_max,pa_mm_rel,major_count,minor_count,major_multi_count,minor_multi_count,p_d1,p_d2,p_dinf,pa_sum_abs,pa_sum_max,pa_sum_rel,tma_m_err_ppm
6658,C23H29O11Cl,HCOCl,23,29,11,0,1,516.1398394,515.13256293312,3.3,6.9,0.478260869565218,3,3,0,0,0.784602130996063,0.579362375166526,0.55733984708786,1.59831542149186,1.7203501847107,0.929063998537393,0.0089101839208879
6661,C24H33O10Cl,HCOCl,24,33,10,0,1,516.1762249,515.16894843312,4.3,6.8,0.632352941176471,4,3,0,0,0.476407803478651,0.33153697632247,0.299888134002686,1.69609440269414,1.7441812097095,0.972430154190595,-0.00308113011856414
6664,C25H37O9Cl,HCOCl,25,37,9,0,1,516.2126104,515.20533393312,4.1,6.9,0.594202898550725,4,1,0,0,0.272503644926473,0.170921609690609,0.150597482919693,1.67686539888382,1.76138997916132,0.952012568893035,0.0089333817065672
6686,C22H27O12Cl,HCOCl,22,27,12,0,1,518.119104,517.11182753312,3.2,6.9,0.463768115942029,3,2,0,0,0.408094375277869,0.251264222298975,0.213624566793442,1.5579037964344,1.70500635064673,0.913723163461223,-0.0105520926529933
6689,C23H31O11Cl,HCOCl,23,31,11,0,1,518.1554895,517.14821303312,3.3,6.9,0.478260869565218,3,3,0,0,0.442839364754036,0.261987969508671,0.187513425946236,1.57290967321023,1.72058021160774,0.914173987704113,0.0161854963612125
6692,C24H35O10Cl,HCOCl,24,35,10,0,1,518.191875,517.18459853312,4.1,6.9,0.594202898550725,4,1,0,0,0.251347251120023,0.144321565768961,0.107924103736877,1.6625891327858,1.74552533170208,0.952486396267069,-0.00313834277541987
6712,C22H29O12Cl,HCOCl,22,29,12,0,1,520.134754,519.12747753312,3.2,6.9,0.463768115942029,3,2,0,0,0.348519115592353,0.200415130872375,0.132611989974976,1.5579037964344,1.70523637661245,0.913599907790655,0.00888418763811297
6745,C32H23O5Cl,HCOCl,32,23,5,0,1,522.1234015,521.11612503312,2.3,6.8,0.338235294117647,2,3,0,0,1.43882864154875,0.979070271260933,0.907333850860596,1.33023276273161,1.86566904839128,0.71300575194654,0.199489727862926
6746,C25H27O10Cl,HCOCl,25,27,10,0,1,522.1292747,521.12199823312,2.4,6.9,0.347826086956522,2,4,0,0,2.0618060400011,1.21464887552061,0.912720561027527,1.27349854982458,1.69678647757974,0.750535536823157,0.068086552385871
6750,C33H27O4Cl,HCOCl,33,27,4,0,1,522.159787,521.15251053312,3.5,6.8,0.514705882352941,3,5,0,1,1.45547207072377,0.944268540710769,0.863547921180725,1.39215188357048,1.88414056249894,0.738878994104379,0.0861715277364127
6751,C27H35O8Cl,HCOCl,27,35,8,0,1,522.2020458,521.19476933312,2.3,7,0.328571428571429,2,3,0,0,1.97862837929279,1.14998202750015,0.84258621931076,1.29202470183372,1.72716446151026,0.748061189670358,0.00930797661954064
6752,C28H39O7Cl,HCOCl,28,39,7,0,1,522.2384313,521.23115483312,2.1,7,0.3,2,1,0,0,1.87470648798626,1.07389273922237,0.745151102542877,1.30284041166306,1.7423882036237,0.747732571279749,0.0216961303395388
6775,C24H25O11Cl,HCOCl,24,25,11,0,1,524.1085393,523.10126283312,2.3,6.9,0.333333333333333,2,3,0,0,2.05518506921362,1.2111088481503,0.899543225765228,1.26245284383185,1.681862381869,0.750627909537362,0.0514651493530385
6777,C28H25O8Cl,HCOCl,28,25,8,0,1,524.1237954,523.11651893312,2.1,6.8,0.308823529411765,2,1,0,0,1.44063916092273,0.826358695768477,0.680042207241058,1.31995779275894,1.79609370825347,0.734904747282077,0.33453090843753
6779,C32H25O5Cl,HCOCl,32,25,5,0,1,524.1390516,523.13177513312,3.3,6.8,0.485294117647059,3,3,0,0,1.66296171955764,1.02129659820214,0.936166286468506,1.33224066067487,1.86680688243359,0.713646747936854,0.130602594828265
6780,C25H29O10Cl,HCOCl,25,29,10,0,1,524.1449248,523.13764833312,3.4,6.9,0.492753623188406,3,4,0,0,1.91616560716648,1.13846938177678,0.831048727035522,1.62878035777248,1.75369042973034,0.928773020688113,0.00420843687383267
6784,C33H29O4Cl,HCOCl,33,29,4,0,1,524.1754371,523.16816063312,3.4,6.9,0.492753623188406,3,4,0,0,1.7814647257328,0.985846015102611,0.847640037536621,1.02460106275976,1.8156768437475,0.564308052001707,0.0367838065268773
6785,C26H33O9Cl,HCOCl,26,33,9,0,1,524.1813103,523.17403383312,3.3,7,0.471428571428572,3,3,0,0,1.74232799047604,1.03682090335541,0.718791127204895,1.6587474369444,1.7697745738551,0.937264814089369,0.0132480916620932
6788,C28H41O7Cl,HCOCl,28,41,7,0,1,524.2540813,523.24680483312,3,7,0.428571428571429,3,0,0,0,1.47706810745876,0.884369482432727,0.697159588336945,1.622798204422,1.80264967482071,0.90022938294064,-0.0148581528250494
6801,C27H23O9Cl,HCOCl,27,23,9,0,1,526.10306,525.09578353312,2.1,7,0.3,2,1,0,0,1.13790324807633,0.605914664207815,0.399856925010681,1.29467000579461,1.72635723755229,0.749943278038013,0.245824889481053
6805,C24H34O4Cl4,HCOCl,24,34,4,0,4,526.1211203,525.11384383312,2.3,9.3,0.247311827956989,2,3,0,0,2.81339113600552,1.3329825544348,1,1.26128971576691,3.01772279292345,0.417960761248391,-0.491813703326236
6806,C24H27O11Cl,HCOCl,24,27,11,0,1,526.1241894,525.11691293312,3.2,6.9,0.463768115942029,3,2,0,0,1.84548642195296,1.09583180602672,0.765442252159119,1.61182177439332,1.73807148297783,0.927362188597556,0.00250588224719607
6810,C25H38O3Cl4,HCOCl,25,38,3,0,4,526.1575058,525.15022933312,3.5,9.3,0.376344086021506,3,5,0,0,2.77231696620584,1.33490094559693,1,1.27080431533977,3.01284022536129,0.421796119370181,-0.501273126865284
6811,C25H31O10Cl,HCOCl,25,31,10,0,1,526.1605749,525.15329843312,4.3,6.9,0.623188405797102,4,3,0,0,1.524443039787,0.96402820765308,0.729606807231903,1.71674359904137,1.76360583456699,0.97342816937486,0.00135624374055987
6814,C26H35O9Cl,HCOCl,26,35,9,0,1,526.1969604,525.18968393312,4.2,7,0.6,4,2,0,0,1.14666120940819,0.796022427072404,0.718791127204895,1.74765510298312,1.77984778780956,0.98191267531587,0.00413582374915669
6815,C27H39O8Cl,HCOCl,27,39,8,0,1,526.2333459,525.22606943312,3,7,0.428571428571429,3,0,0,0,0.749234628863633,0.57610295627012,0.562914252281189,1.61198249459267,1.78643431630917,0.90234635546135,0.0231773808936449
6841,C23H25O12Cl,HCOCl,23,25,12,0,1,528.1034539,527.09617743312,2.1,6.9,0.304347826086957,2,1,0,0,1.81939155212604,1.05120548353331,0.751238286495209,1.24876169860363,1.66719140578061,0.749021194731348,-0.0175401405994593
6842,C27H25O9Cl,HCOCl,27,25,9,0,1,528.1187101,527.11143363312,3.1,7,0.442857142857143,3,1,0,0,1.0847154307412,0.77068769889246,0.721147894859314,1.61485782568343,1.78714333195239,0.903597264310777,0.284039226448672
6845,C24H29O11Cl,HCOCl,24,29,11,0,1,528.1398394,527.13256293312,3.4,6.9,0.492753623188406,3,4,0,0,1.29963565326761,0.837303347162868,0.740422487258911,1.61515715741552,1.73830150894355,0.929158232392684,-0.000261925108628299
6848,C25H33O10Cl,HCOCl,25,33,10,0,1,528.1762249,527.16894843312,3.4,6.9,0.492753623188406,3,4,0,0,0.94520078797359,0.739385012796247,0.729606807231903,1.6292404117994,1.75415048375726,0.928791701102913,0.00871869627912037
6849,C36H29O2Cl,HCOCl,36,29,2,0,1,528.1856078,527.17833133312,4.3,6.8,0.632352941176471,4,3,2,0,1.98732262849808,1.06875132683133,0.885974049568176,1.42423562007025,1.94079624128062,0.733840879210728,0.104188603749088
6852,C26H37O9Cl,HCOCl,26,37,9,0,1,528.2126104,527.20533393312,4.2,7,0.6,4,2,0,0,0.429461682680994,0.371925236135467,0.370206505060196,1.72916016355157,1.78021609864663,0.971320372209937,-0.014716620658079
6872,C30H33O2Cl3,HCOCl,30,33,2,0,3,530.1546133,529.14733683312,3.5,9.5,0.368421052631579,3,5,0,0,2.81902341358364,1.44812217233077,0.973278343677521,1.46054540807381,3.10613285657018,0.470213437581855,-0.00221057288960506
6873,C24H31O11Cl,HCOCl,24,31,11,0,1,530.1554895,529.14821303312,3.3,6.9,0.478260869565218,3,3,0,0,0.634172637830488,0.470243283153435,0.455073416233063,1.61182177439332,1.73853153584059,0.927116788602855,-0.0147540534786193
6875,C35H27O3Cl,HCOCl,35,27,3,0,1,530.1648724,529.15759593312,4.5,6.8,0.661764705882353,4,5,1,0,2.04369646310806,1.02191091939445,0.803114354610443,1.42261798563413,1.92346421885304,0.739612399175503,0.0848261618248794
6877,C25H35O10Cl,HCOCl,25,35,10,0,1,530.191875,529.18459853312,4.2,6.9,0.608695652173913,4,2,0,0,0.419594491017051,0.277804696957766,0.245919406414032,1.71195938810706,1.76419352565426,0.970392059154717,0.0086178357734039
6881,C26H39O9Cl,HCOCl,26,39,9,0,1,530.2282605,529.22098403312,3.1,7,0.442857142857143,3,1,0,0,0.261006417218596,0.149056329705631,0.107019424438477,1.60116669535637,1.77065870864317,0.904277423729682,-0.0147282162955466
6897,C26H25O10Cl,HCOCl,26,25,10,0,1,532.1136247,531.10634823312,2.2,7,0.314285714285714,2,2,0,0,1.91869691677857,1.10878043911444,0.775959730148315,1.28408423368819,1.71183954912703,0.750119504098979,-0.989140318734469
