ind,mz,intensity,sn,rel_int,mf_ind,mf,m0,search_m,p,major_ind,minor_ind,err_ppm
1917,418.114360043689,3.5039,22.62,0.0350371430314193,4276,C22H23O6Cl,419.121671,418.11439453312,0.237946,1,-1,-0.0824880256534871
1945,419.117738763712,1.279,8.04,0.0127893221659252,4276,C22H23O6Cl,420.1250258,419.11774933312,0.02702237,2,2,-0.0252182314386205
1904,417.132168421617,3.6926,23.85,0.0369240430257196,4279,C19H27O8Cl,418.1394455,417.13216903312,1,0,-1,-0.00146596838278742
1920,418.150739949183,1.7632,11.21,0.0176310655535257,4281,C23H27O5Cl,419.1580565,418.15078003312,0.2487617,1,-1,-0.0958600082456019
1953,420.020855180739,1.2958,8.15,0.0129573132623971,4307,C19H13O9Cl,421.0281645,420.02088803312,0.2054988,1,-1,-0.0782160639231247
1925,419.038680468003,1.2204,7.66,0.0122033532222792,4312,C16H17O11Cl,420.045939,419.03866253312,1,0,-1,0.042800066665552
1955,420.057245089772,3.8567,24.93,0.038564956057329,4314,C20H17O8Cl,421.06455,420.05727353312,0.2163146,1,-1,-0.0677130223711547
2044,425.062067820783,1.834,11.68,0.0183390280315143,4316,C25H18O2Cl2,426.0691947,425.06191823312,0.003592676,6,-1,0.351919699869291
1932,419.075047473217,2.3051,14.76,0.0230497783617468,4319,C17H21O10Cl,420.0823245,419.07504803312,1,0,-1,-0.0013360437929734
1937,419.090285416996,1.1875,7.44,0.0118743706583551,4321,C21H21O7Cl,420.0975807,419.09030423312,1,0,-1,-0.0448975400368209
1957,420.093624998831,4.8417,31.38,0.0484144340349961,4321,C21H21O7Cl,421.1009355,420.09365903312,0.2271303,1,-1,-0.0810159561426457
1943,419.111430058396,3.1185,20.09,0.031183347282594,4326,C18H25O9Cl,420.1187101,419.11143363312,1,0,-1,-0.00852929293424402
1959,420.130004907889,2.8226,18.15,0.0282245041012826,4328,C22H25O6Cl,421.137321,420.13004453312,0.237946,1,-1,-0.0943165857042711
1950,419.147810848785,1.2266,7.7,0.0122653499364534,4330,C19H29O8Cl,420.1550956,419.14781913312,1,0,-1,-0.0197647109224643
1985,422.036497358515,1.9527,12.46,0.0195259651238484,4363,C19H15O9Cl,423.0438146,422.03653813312,0.2054988,1,-1,-0.0966139221145069
2084,427.041347416079,1.4757,9.33,0.0147562179204502,4365,C24H16O3Cl2,428.0484592,427.04118273312,0.003305262,6,-1,0.385637184012071
1986,422.044607401364,4.6342,30.02,0.0463395440041678,4365,C24H16O3Cl2,423.0518668,422.04459033312,0.001142777,1,1,0.0404418023189319
1968,421.069568164817,1.197,7.51,0.0119693656236219,4371,C20H19O8Cl,422.0768452,421.06956873312,1,0,-1,-0.0013496642394744
1988,422.072887550781,5.2337,33.95,0.0523342262860068,4371,C20H19O8Cl,423.0802001,422.07292363312,0.2163146,1,-1,-0.0854884002314682
2091,427.077722922676,1.5632,9.9,0.015631171547908,4373,C25H20O2Cl2,428.0848447,427.07756823312,0.003592676,6,-1,0.362204825415892
1973,421.090689900385,1.8928,12.06,0.0189269968691659,4376,C17H23O10Cl,422.0979746,421.09069813312,1,0,-1,-0.0195509790342759
2050,425.091890491616,1.5329,9.71,0.0153281876060569,4376,C17H23O10Cl,426.0992709,425.09199443312,0.006575112,4,-1,-0.244515317921256
2050,425.091890491616,1.5329,9.71,0.0153281876060569,4377,C22H24O4Cl2,426.0992644,425.09198793312,0.102373,4,-1,-0.229224513493991
2010,423.104515144148,2.6041,16.72,0.0260396199001453,4377,C22H24O4Cl2,424.1118743,423.10459783312,0.02702237,2,2,-0.195433877801715
1990,422.109277743047,4.3808,28.36,0.0438056782990501,4379,C21H23O7Cl,423.1165856,422.10930913312,0.2271303,1,-1,-0.0743647962367396
1980,421.127080122596,1.8156,11.56,0.0181550377829975,4382,C18H27O9Cl,422.1343601,421.12708363312,1,0,-1,-0.00833602099114393
1992,422.145657935261,2.2675,14.52,0.0226737982886907,4384,C22H27O6Cl,423.1529711,422.14569463312,0.237946,1,-1,-0.0869317391287992
2021,424.031023167352,1.3429,8.46,0.0134282883007201,4417,C22H13O7Cl,425.0383353,424.03105883312,0.237946,1,-1,-0.084111217243355
2023,424.05215317131,2.6712,17.16,0.02671058433903,4419,C19H17O9Cl,425.0594646,424.05218813312,0.2054988,1,-1,-0.0824469515958038
2128,429.057027479388,1.2251,7.69,0.0122503507314112,4420,C24H18O3Cl2,430.0641093,429.05683283312,0.003305262,6,-1,0.453660805587543
2024,424.060253172827,7.056,45.88,0.0705562605181925,4420,C24H18O3Cl2,425.0675169,424.06024043312,0.001142777,1,1,0.0300422109246455
2025,424.067413174168,2.0792,13.28,0.0207908980824016,4422,C23H17O6Cl,425.0747208,424.06744433312,0.2487617,1,-1,-0.0734764056712651
2007,423.085244421422,1.7322,11.01,0.0173210819826549,4425,C20H21O8Cl,424.0924953,423.08521883312,1,0,-1,0.0604802541981382
2027,424.088533178125,5.6678,36.79,0.0566749962252001,4425,C20H21O8Cl,425.0958501,424.08857363312,0.2163146,1,-1,-0.0953927966995878
2050,425.091890491616,1.5329,9.71,0.0153281876060569,4425,C20H21O8Cl,426.099205,425.09192853312,0.0222262,2,2,-0.0894900645552402
2029,424.103793180984,1.3131,8.27,0.013130304093883,4427,C24H21O5Cl,425.1111063,424.10382983312,0.2595775,1,-1,-0.0864225546944848
2051,425.097573012277,1.3907,8.77,0.0139062629680627,4427,C24H21O5Cl,426.1048014,425.09752493312,0.3199578,2,-1,0.113101475486119
2013,423.121593735614,1.5743,9.98,0.0157421656652197,4431,C21H25O7Cl,424.1288808,423.12160433312,1,0,-1,-0.0250460044690253
2031,424.124923184942,3.5214,22.73,0.0352121337569109,4431,C21H25O7Cl,425.1322357,424.12495923312,0.2271303,1,-1,-0.0849942390545046
2057,425.133933898096,1.3114,8.26,0.0131133049948353,4432,C25H25O4Cl,426.1411869,425.13391043312,0.3199578,2,-1,0.05519431778201
2033,424.161303191757,1.4123,8.92,0.0141222515206694,4434,C22H29O6Cl,425.1686212,424.16134473312,0.237946,1,-1,-0.0979376445967177
2039,425.028067281508,1.2992,8.18,0.0129913114604926,4463,C18H15O10Cl,426.0353744,425.02809793312,1,0,-1,-0.0721166716491033
2065,426.04666233405,2.1018,13.43,0.0210168861050364,4467,C22H15O7Cl,427.0539853,426.04670883312,0.237946,1,-1,-0.109140780077833
2045,425.064486604212,1.9822,12.65,0.019820949489677,4471,C19H19O9Cl,426.0717599,425.06448343312,1,0,-1,0.00746026070297506
2067,426.067802311016,3.5277,22.77,0.0352751304180878,4471,C19H19O9Cl,427.0751147,426.06783823312,0.2054988,1,-1,-0.0843107621968824
2069,426.083062294389,3.1815,20.5,0.0318133138943636,4474,C23H19O6Cl,427.0903708,426.08309433312,0.2487617,1,-1,-0.0751936228312281
2090,427.076762951181,1.2968,8.16,0.0129673127324252,4474,C23H19O6Cl,428.0840659,427.07678943312,0.3199578,2,-1,-0.0620074419855509
2052,425.100874476746,2.6659,17.13,0.0266575871478812,4477,C20H23O8Cl,426.1081454,425.10086893312,1,0,-1,0.0130407306853085
2071,426.104192271365,4.4516,28.82,0.0445136407770388,4477,C20H23O8Cl,427.1115002,426.10422373312,0.2163146,1,-1,-0.0738358197190375
2073,426.11943225476,1.6478,10.46,0.0164771267122842,4478,C24H23O5Cl,427.1267564,426.11947993312,0.2595775,1,-1,-0.111889651327066
2058,425.137253799517,2.1386,13.67,0.0213848666020701,4481,C21H27O7Cl,426.1445309,425.13725443312,1,0,-1,-0.00149034822737325
2075,426.140572231726,2.5131,16.13,0.0251296681275892,4481,C21H27O7Cl,427.1478857,426.14060923312,0.2271303,1,-1,-0.0868290732219801
2106,428.025940205413,1.5986,10.14,0.0159851527869023,4510,C21H13O8Cl,429.0332499,428.02597343312,0.2271303,1,-1,-0.0776301183600246
2085,427.043747344817,1.8757,11.95,0.0187560059316856,4515,C18H17O10Cl,428.0510244,427.04374793312,1,0,-1,-0.00137761673085357
2109,428.062330166859,3.4887,22.52,0.0348851510869924,4517,C22H17O7Cl,429.0696354,428.06235893312,0.237946,1,-1,-0.0672010995809288
2092,427.08014285082,3.086,19.88,0.0308583645066811,4521,C19H21O9Cl,428.0874099,427.08013343312,1,0,-1,0.0220513663486695
2111,428.083460144472,2.8044,18.03,0.0280425137467714,4521,C19H21O9Cl,429.0907648,428.08348833312,0.2054988,1,-1,-0.065848481897073
2113,428.098710128315,2.5254,16.21,0.0252526616089347,4524,C23H21O6Cl,429.1060209,428.09874443312,0.2487617,1,-1,-0.0801329256117024
2097,427.116528357121,4.8017,31.12,0.0480144552338726,4528,C20H25O8Cl,428.1237954,427.11651893312,1,0,-1,0.0220642380582972
2115,428.119860105907,2.5882,16.62,0.0258806283266987,4528,C20H25O8Cl,429.1271503,428.11987383312,0.2163146,1,-1,-0.032063946337954
2137,429.113560215558,1.6175,10.26,0.0161741427704332,4528,C20H25O8Cl,430.1208453,429.11356883312,0.3199578,2,-1,-0.0200822416871894
2117,428.135100089761,1.6981,10.79,0.0169801000546971,4531,C24H25O5Cl,429.1424064,428.13512993312,0.2595775,1,-1,-0.0697054667705458
2101,427.152913863421,2.0712,13.23,0.0207109023221769,4533,C21H29O7Cl,428.1601809,427.15290443312,1,0,-1,0.0220771073089132
2119,428.156260067342,1.19,7.46,0.0118993693334253,4533,C21H29O7Cl,429.1635358,428.15625933312,0.2271303,1,-1,0.00171484707823567
2124,429.023001903014,1.2684,7.97,0.0126833277836275,4561,C17H15O11Cl,430.030289,429.02301253312,1,0,-1,-0.024777471761335
2146,430.041587905259,3.1284,20.16,0.0312823420358721,4563,C21H15O8Cl,431.0489,430.04162353312,0.2271303,1,-1,-0.0828474714066582
2129,429.059407408721,1.9451,12.41,0.019449969151635,4568,C18H19O10Cl,430.0666745,429.05939803312,1,0,-1,0.0218515212211662
2149,430.077967860339,3.7561,24.27,0.0375590093725033,4571,C22H19O7Cl,431.0852855,430.07800903312,0.237946,1,-1,-0.0957332850694368
2247,435.082818300279,1.5341,9.71,0.0153401869700906,4573,C27H20OCl2,436.0899301,435.08265363312,0.004203431,6,-1,0.378473280341492
2135,429.095792915021,3.9989,25.86,0.0399868806953231,4575,C19H23O9Cl,430.10306,429.09578353312,1,0,-1,0.0218643502392974
2151,430.099117834225,1.8166,11.56,0.0181650372530256,4575,C19H23O9Cl,431.1064148,430.09913833312,0.2054988,1,-1,-0.047660860879289
2171,431.092824773457,1.2503,7.85,0.0125023373761191,4575,C19H23O9Cl,432.1001099,431.09283343312,0.3199578,2,-1,-0.0200876976855235
2214,433.096989344528,1.6213,10.29,0.0162121407565399,4575,C19H23O9Cl,434.1043563,433.09707983312,0.0059176,4,2,-0.208933739580795
2214,433.096989344528,1.6213,10.29,0.0162121407565399,4576,C24H24O3Cl2,434.1043498,433.09707333312,0.102373,4,-1,-0.193925560062297
2152,430.107197824248,4.4931,29.09,0.0449286187832045,4576,C24H24O3Cl2,431.1144671,430.10719063312,0.001142777,1,1,0.0167193859820595
2175,431.109633032964,2.0268,12.94,0.0202669258529298,4576,C24H24O3Cl2,432.1169597,431.10968323312,0.03228647,2,2,-0.11644404705006
2153,430.11434781542,2.6975,17.33,0.0269735704007688,4577,C23H23O6Cl,431.121671,430.11439453312,0.2487617,1,-1,-0.108616918583032
2140,429.132168421617,3.9246,25.37,0.0392439200722362,4581,C20H27O8Cl,430.1394455,429.13216903312,1,0,-1,-0.00142497490370827
2155,430.135517789281,1.3332,8.4,0.0133312934414476,4581,C20H27O8Cl,431.1428003,430.13552383312,0.2163146,1,-1,-0.0140510120963902
2178,431.12922664938,1.8349,11.68,0.0183480275545396,4581,C20H27O8Cl,432.1364954,431.12921893312,0.3199578,2,-1,0.0178977883629874
2157,430.1507277705,1.645,10.44,0.0164491281962056,4584,C24H27O5Cl,431.1580565,430.15078003312,0.2595775,1,-1,-0.121498372500685
2143,429.168557745212,1.686,10.71,0.0168591064673572,4586,C21H31O7Cl,430.175831,429.16855453312,1,0,-1,0.0074844528854015
2162,431.038637595494,1.6937,10.76,0.0169361023865735,4620,C17H17O11Cl,432.045939,431.03866253312,1,0,-1,-0.0578547311534172
2187,432.057229081805,4.9418,32.03,0.0494153809848078,4622,C21H17O8Cl,433.06455,432.05727353312,0.2271303,1,-1,-0.102882922868895
2285,437.062072858476,1.612,10.22,0.0161191456852787,4623,C26H18O2Cl2,438.0691947,437.06191823312,0.003892066,6,-1,0.353783639365268
2168,431.07505311386,3.3529,21.63,0.033527223057178,4626,C18H21O10Cl,432.0823245,431.07504803312,1,0,-1,0.0117862083316229
2246,435.076238495655,1.4722,9.31,0.0147212197753519,4626,C18H21O10Cl,436.0836208,435.07634433312,0.006575112,4,-1,-0.24326182366828
2246,435.076238495655,1.4722,9.31,0.0147212197753519,4627,C23H22O4Cl2,436.0836144,435.07633793312,0.102373,4,-1,-0.228551764988749
2189,432.086479157912,1.9668,12.55,0.0196669576512445,4627,C23H22O4Cl2,433.0937316,432.08645513312,0.001523703,1,1,0.0556018169136234
2211,433.088882446038,2.8192,18.13,0.0281905059031871,4627,C23H22O4Cl2,434.0962242,433.08894773312,0.02959593,2,2,-0.150747512350919
2190,432.09361917649,4.4763,28.98,0.0447606276867326,4628,C22H21O7Cl,433.1009355,432.09365903312,0.237946,1,-1,-0.0922407196218114
2214,433.096989344528,1.6213,10.29,0.0162121407565399,4628,C22H21O7Cl,434.1042904,433.09701393312,0.02702237,2,2,-0.0567738675599402
2176,431.111422979814,4.3698,28.29,0.0436956841287412,4632,C19H25O9Cl,432.1187101,431.11143363312,1,0,-1,-0.0247112575075941
2192,432.114759231495,1.2759,8.02,0.0127583238088381,4632,C19H25O9Cl,433.1220649,432.11478843312,0.2054988,1,-1,-0.0675783970113135
2216,433.10849120728,1.3531,8.53,0.0135302828950066,4632,C19H25O9Cl,434.11576,433.10848353312,0.3199578,2,-1,0.0177187930230587
2194,432.129999271149,2.5554,16.4,0.0255526457097774,4635,C23H25O6Cl,433.137321,432.13004453312,0.2487617,1,-1,-0.104741550566605
2182,431.147822303112,2.7939,17.97,0.0279375193114765,4637,C20H29O8Cl,432.1550956,431.14781913312,1,0,-1,0.00735244804950012
2226,434.036514758333,2.7586,17.73,0.027584538019485,4672,C20H15O9Cl,435.0438146,434.03653813312,0.2163146,1,-1,-0.0538544215176603
2331,439.04131741697,1.3835,8.73,0.0138342667838605,4674,C25H16O3Cl2,440.0484592,439.04118273312,0.003592676,6,-1,0.306768146501382
2227,434.044614784002,4.9303,31.96,0.0493003870794848,4674,C25H16O3Cl2,435.0518668,434.04459033312,0.001142777,1,1,0.0563326502688917
2228,434.05176480666,1.405,8.87,0.0140492553894644,4676,C24H15O6Cl,435.0590707,434.05179423312,0.2595775,1,-1,-0.0677948115777525
2204,433.054328219084,1.9666,12.55,0.0196649577572389,4678,C17H19O11Cl,434.0615891,433.05431263312,1,0,-1,0.0359907830352596
2229,434.072884873589,5.5041,35.72,0.055038082981602,4680,C21H19O8Cl,435.0802001,434.07292363312,0.2271303,1,-1,-0.0892926704599685
2288,437.07338233701,1.1932,7.48,0.0119313676375152,4680,C21H19O8Cl,438.0806048,437.07332833312,0.007860017,4,-1,0.123557962050934
2246,435.076238495655,1.4722,9.31,0.0147212197753519,4680,C21H19O8Cl,436.0835549,435.07627843312,0.0245658,2,2,-0.0917941679556111
2337,439.077722922676,2.426,15.56,0.0242587142881427,4682,C26H20O2Cl2,440.0848447,439.07756823312,0.003892066,6,-1,0.352305759238403
2212,433.09070317806,3.3568,21.65,0.0335662209902875,4685,C18H23O10Cl,434.0979746,433.09069813312,1,0,-1,0.0116486925627225
2294,437.091880487178,1.4461,9.14,0.0144602336076188,4685,C18H23O10Cl,438.0992709,437.09199443312,0.006575112,4,-1,-0.260690983491561
2294,437.091880487178,1.4461,9.14,0.0144602336076188,4686,C23H24O4Cl2,438.0992644,437.09198793312,0.102373,4,-1,-0.245819975728006
2252,435.104532510238,3.2119,20.7,0.0321172977832175,4686,C23H24O4Cl2,436.1118743,435.10459783312,0.02959593,2,2,-0.150131443944292
2272,436.10379674847,1.2846,8.08,0.0128453191980825,4687,C16H28O9Cl2,437.1114426,436.10416613312,0.1107384,3,-1,-0.847010138824469
2231,434.109274988909,4.7848,31.01,0.0478454641903979,4688,C22H23O7Cl,435.1165856,434.10930913312,0.237946,1,-1,-0.0786534870607286
2221,433.127083043717,3.6305,23.45,0.0363030759369753,4693,C19H27O9Cl,434.1343601,433.12708363312,1,0,-1,-0.00136080738052689
2233,434.130415055902,1.2137,7.62,0.012136356773091,4693,C19H27O9Cl,435.137715,434.13043853312,0.2054988,1,-1,-0.0540787200776749
2234,434.145655104197,2.9965,19.29,0.0299634119391672,4695,C23H27O6Cl,435.1529711,434.14569463312,0.2487617,1,-1,-0.0910499021737499
2312,438.025789214931,2.8147,18.1,0.0281455082880607,4727,C17H18O9Cl2,439.0331923,438.02591583312,0.1176596,3,-1,-0.289065519500579
2360,440.022824894577,2.8828,18.55,0.0288264721969736,4727,C17H18O9Cl2,441.0302422,440.02296573312,0.01882305,5,-1,-0.320070891071094
2266,436.052146823131,4.376,28.33,0.0437576808429153,4730,C20H17O9Cl,437.0594646,436.05218813312,0.2163146,1,-1,-0.0947363418779854
2385,441.05696748117,1.9892,12.69,0.0198909457798737,4731,C25H18O3Cl2,442.0641093,441.05683283312,0.003592676,6,-1,0.30528503325684
2267,436.060256811408,8.3328,54.24,0.0833235838500559,4731,C25H18O3Cl2,437.0675169,436.06024043312,0.001142777,1,1,0.037559690528676
2268,436.067396801087,1.3421,8.46,0.0134202887246976,4733,C24H17O6Cl,437.0747208,436.06744433312,0.2595775,1,-1,-0.109001563950801
2284,437.061132886387,1.3327,8.39,0.0133262937064336,4733,C24H17O6Cl,438.0684159,437.06113943312,0.3199578,2,-1,-0.0149789868528058
2243,435.069939179263,1.5035,9.51,0.0150342031872311,4735,C17H21O11Cl,436.0772392,435.06996273312,1,0,-1,-0.05413809053999
2248,435.085238228424,1.5067,9.53,0.015066201491321,4738,C21H21O8Cl,436.0924953,435.08521883312,1,0,-1,0.0445781718136053
2270,436.088536770528,6.8527,44.55,0.0685233682614821,4738,C21H21O8Cl,437.0958501,436.08857363312,0.2271303,1,-1,-0.0845300563089427
2340,439.0890629574,1.4612,9.24,0.0146112256050429,4738,C21H21O8Cl,440.0962549,439.08897843312,0.007860017,4,-1,0.192499207429348
2294,437.091880487178,1.4461,9.14,0.0144602336076188,4738,C21H21O8Cl,438.099205,437.09192853312,0.0245658,2,2,-0.109921823603665
2392,441.093382986579,1.1988,7.52,0.0119873646696725,4740,C26H22O2Cl2,442.1004948,441.09321833312,0.003892066,6,-1,0.373284948284544
2272,436.10379674847,1.2846,8.08,0.0128453191980825,4741,C25H21O5Cl,437.1111063,436.10382983312,0.2703932,1,-1,-0.0758641591221588
2253,435.106343238238,2.9065,18.7,0.0290634596366393,4742,C18H25O10Cl,436.1136247,435.10634823312,1,0,-1,-0.0114796801116287
2255,435.121613735021,1.231,7.73,0.012309347604577,4745,C22H25O7Cl,436.1288808,435.12160433312,1,0,-1,0.0216075240107858
2273,436.12491671794,4.5482,29.46,0.0454795895817522,4745,C22H25O7Cl,437.1322357,436.12495923312,0.237946,1,-1,-0.0974839409143949
2349,439.125297937913,1.4177,8.95,0.0141762486588211,4745,C22H25O7Cl,440.1326404,439.12536393312,0.008646019,4,-1,-0.150287850320732
2350,439.125677841636,1.7052,10.83,0.0170510962918965,4745,C22H25O7Cl,440.1326404,439.12536393312,0.008646019,4,-1,0.714849428930037
2259,435.142750181729,1.6738,10.63,0.0167371129330145,4747,C19H29O9Cl,436.1500102,435.14273373312,1,0,-1,0.0378004898860581
2306,437.146554054618,1.2928,8.13,0.0129273148523128,4747,C19H29O9Cl,438.1542566,437.14698013312,0.01849494,2,1,-0.974680190829023
2307,437.147004235612,1.344,8.47,0.013439287717751,4747,C19H29O9Cl,438.1542566,437.14698013312,0.01849494,2,1,0.0551359004423131
2306,437.146554054618,1.2928,8.13,0.0129273148523128,4748,C24H30O3Cl2,438.1542501,437.14697363312,0.6399155,2,-1,-0.959811064333312
2307,437.147004235612,1.344,8.47,0.013439287717751,4748,C24H30O3Cl2,438.1542501,437.14697363312,0.6399155,2,-1,0.0700050422505041
2275,436.161296665352,2.031,12.97,0.0203089236270478,4749,C23H29O6Cl,437.1686212,436.16134473312,0.2487617,1,-1,-0.110206391383044
2280,437.028093459708,1.3562,8.55,0.0135612812520936,4779,C19H15O10Cl,438.0353744,437.02809793312,1,0,-1,-0.0102359821752503
2314,438.046669304233,1.9255,12.28,0.0192539795390844,4782,C23H15O7Cl,439.0539853,438.04670883312,0.2487617,1,-1,-0.090238977495705
2286,437.064482786917,1.2485,7.84,0.0124843383300685,4786,C20H19O9Cl,438.0717599,437.06448343312,1,0,-1,-0.00147850614062013
2316,438.067809394647,4.3802,28.36,0.0437996786170333,4786,C20H19O9Cl,439.0751147,438.06783823312,0.2163146,1,-1,-0.0658310668787556
2436,443.072647544479,1.3267,8.35,0.013266296886265,4788,C25H20O3Cl2,444.0797594,443.07248293312,0.003592676,6,-1,0.371522415586326
2317,438.07590942929,9.3387,60.83,0.0933820507513102,4788,C25H20O3Cl2,439.0831669,438.07589043312,0.001142777,1,1,0.0433627373714679
2318,438.083069459912,1.9133,12.2,0.0191319860047417,4790,C24H19O6Cl,439.0903708,438.08309433312,0.2595775,1,-1,-0.0567773737139702
2291,437.085589243463,1.2912,8.12,0.0129113157002679,4791,C17H23O11Cl,438.0928892,437.08561273312,1,0,-1,-0.0537415469923782
2341,439.089473122306,1.3224,8.33,0.0132232991651442,4791,C17H23O11Cl,440.0971356,439.08985913312,0.02260493,2,1,-0.879115756309327
2341,439.089473122306,1.3224,8.33,0.0132232991651442,4792,C22H24O5Cl2,440.0971291,439.08985263312,0.6399155,2,-1,-0.864312421114133
2342,439.099457136361,2.167,13.86,0.0216688515508678,4792,C22H24O5Cl2,440.1067889,439.09951243312,0.02702237,2,2,-0.125932181278368
2393,441.093962969358,1.4963,9.47,0.0149622070030288,4792,C22H24O5Cl2,442.1013755,441.09409903312,0.006575112,4,1,-0.308468788622995
2297,437.100884481184,1.4549,9.2,0.014548228943866,4794,C21H23O8Cl,438.1081454,437.10086893312,1,0,-1,0.0355708828443811
2320,438.104199550284,5.6976,36.98,0.0569729804320371,4794,C21H23O8Cl,439.1115002,438.10422373312,0.2271303,1,-1,-0.0551988206117879
2345,439.113198455996,1.2245,7.69,0.0122443510493944,4796,C25H23O5Cl,440.1204514,439.11317493312,0.3199578,2,-1,0.0535690512594333
2351,439.126067742825,1.6592,10.53,0.0165911206706045,4798,C23H28O4Cl2,440.1335146,439.12623813312,0.6399155,2,-1,-0.388021212609603
2352,439.135855262413,1.4356,9.07,0.0143552391723239,4798,C23H28O4Cl2,440.1431744,439.13589793312,0.02959593,2,2,-0.0971697076450916
2304,437.137237626866,1.8335,11.67,0.0183340282965003,4800,C22H27O7Cl,438.1445309,437.13725443312,1,0,-1,-0.0384461716961955
2323,438.140569705835,2.9873,19.23,0.0298714168149088,4800,C22H27O7Cl,439.1478857,438.14060923312,0.237946,1,-1,-0.0902159818559181
2332,439.043737345114,1.7199,10.93,0.0171980885013094,4837,C19H17O10Cl,440.0510244,439.04374793312,1,0,-1,-0.0241160607419643
2362,440.047074657691,1.8929,12.06,0.0189279968161687,4837,C19H17O10Cl,441.0543793,440.04710283312,0.2054988,1,-1,-0.0640282121039864
2364,440.062314508819,3.3667,21.72,0.0336652157435656,4840,C23H17O7Cl,441.0696354,440.06235893312,0.2487617,1,-1,-0.100950014222453
2338,439.080132851117,2.22,14.21,0.0221988234623565,4844,C20H21O9Cl,440.0874099,439.08013343312,1,0,-1,-0.00132550415708696
2366,440.083454302312,4.8567,31.48,0.0485644260854175,4844,C20H21O9Cl,441.0907648,440.08348833312,0.2163146,1,-1,-0.077328072412727
2368,440.09869415344,2.2111,14.15,0.0221098281791065,4847,C24H21O6Cl,441.1060209,440.09874443312,0.2595775,1,-1,-0.114246361080164
2347,439.116518357417,3.2581,21.01,0.0325792732985152,4851,C21H25O8Cl,440.1237954,439.11651893312,1,0,-1,-0.00131104743553325
2370,440.119833946934,4.147,26.83,0.0414678022064831,4851,C21H25O8Cl,441.1271503,440.11987383312,0.2271303,1,-1,-0.0906257336748168
2372,440.135083797964,1.3278,8.36,0.0132772963032959,4853,C25H25O5Cl,441.1424064,440.13512993312,0.2703932,1,-1,-0.104820436337836
2355,439.152923863124,2.3308,14.93,0.0233067647414687,4856,C22H29O7Cl,440.1601809,439.15290443312,1,0,-1,0.0442442790444122
2374,440.156213591555,2.2428,14.36,0.0224268113789969,4856,C22H29O7Cl,441.1635358,440.15625933312,0.237946,1,-1,-0.103921196435608
2380,441.023011902717,1.8945,12.07,0.0189439959682137,4884,C18H15O11Cl,442.030289,441.02301253312,1,0,-1,-0.00142940965744416
2425,443.020064560609,1.1912,7.47,0.011911368697459,4884,C18H15O11Cl,444.0273389,443.02006243312,0.3199578,2,-1,0.00480224123236077
2387,441.059407408721,2.8227,18.15,0.0282255040482854,4891,C19H19O10Cl,442.0666745,441.05939803312,1,0,-1,0.0212570020797006
2411,442.06272751978,2.1561,13.79,0.0215598573275616,4891,C19H19O10Cl,443.0700293,442.06275283312,0.2054988,1,-1,-0.0572618694014375
2487,445.060570988261,1.2275,7.71,0.0122743494594786,4891,C19H19O10Cl,446.0679708,445.06069433312,0.006575112,4,-1,-0.277141658569241
2487,445.060570988261,1.2275,7.71,0.0122743494594786,4892,C24H20O4Cl2,446.0679643,445.06068783312,0.102373,4,-1,-0.262536912834867
2412,442.070827548557,7.6903,50.04,0.0768989243570091,4892,C24H20O4Cl2,443.0780816,442.07080513312,0.001523703,1,1,0.050705535594149
2437,443.073237526961,2.6428,16.98,0.0264265993902323,4892,C24H20O4Cl2,444.0805742,443.07329773312,0.03228647,2,2,-0.13588306864958
2413,442.077967573923,4.2406,27.44,0.0424037526011121,4893,C23H19O7Cl,443.0852855,442.07800903312,0.2487617,1,-1,-0.0937825363466423
2435,443.071717572093,1.1838,7.42,0.0118373726192512,4893,C23H19O7Cl,444.0789805,443.07170403312,0.3199578,2,-1,0.0305570699758112
2394,441.095782915317,4.3447,28.12,0.0434446974310361,4897,C20H23O9Cl,442.10306,441.09578353312,1,0,-1,-0.00140060855356611
2415,442.099107649026,4.0682,26.31,0.0406798439682697,4897,C20H23O9Cl,443.1064148,442.09913833312,0.2163146,1,-1,-0.0694054589281542
2441,443.092848388953,1.2275,7.71,0.0122743494594786,4897,C20H23O9Cl,444.1001099,443.09283343312,0.3199578,2,-1,0.0337532715739986
2496,445.096957351543,1.251,7.86,0.0125093370051387,4897,C20H23O9Cl,446.1043563,445.09707983312,0.0059176,4,2,-0.275179466237508
2496,445.096957351543,1.251,7.86,0.0125093370051387,4899,C25H24O3Cl2,446.1043498,445.09707333312,0.102373,4,-1,-0.260575914373535
2416,442.107207677803,9.2649,60.35,0.0926440898632373,4899,C25H24O3Cl2,443.1144671,442.10719063312,0.001142777,1,1,0.0385532816362123
2446,443.109618355369,2.4543,15.74,0.0245416992899376,4899,C25H24O3Cl2,444.1169597,443.10968323312,0.03509399,2,2,-0.146414653623222
2417,442.114357703205,3.1533,20.32,0.0315313288395715,4900,C24H23O6Cl,443.121671,442.11439453312,0.2595775,1,-1,-0.0833040404734735
2445,443.108087676388,1.4322,9.05,0.0143212409742284,4900,C24H23O6Cl,444.115366,443.10808953312,0.3199578,2,-1,-0.00419024561326156
2400,441.132168421618,4.5563,29.51,0.0455605852889797,4903,C21H27O8Cl,442.1394455,441.13216903312,1,0,-1,-0.00138621156498963
2419,442.135497778308,2.9122,18.74,0.0291204566157994,4903,C21H27O8Cl,443.1428003,442.13552383312,0.2271303,1,-1,-0.0589294697945032
