ind,mz,intensity,sn,rel_int,mf_ind,mf,m0,search_m,p,major_ind,minor_ind,err_ppm
413,332.077548803907,0.444,11.17,0.00439402966167951,2137,C18H17O4Cl,333.0848915,332.07761503312,0.1946831,1,-1,-0.199438956327237
415,332.113938781322,1.1111,28.1,0.010995960263721,2141,C19H21O3Cl,333.121277,332.11400053312,0.2054988,1,-1,-0.185935545075016
442,333.12850553463,0.4753,7.43,0.00470378895990151,2143,C16H25O5Cl,334.1361015,333.12882503312,0.3199578,2,-1,-0.959083890486082
467,335.132956981887,0.5924,9.35,0.00586266480085347,2143,C16H25O5Cl,336.1403479,335.13307143312,0.003287556,4,2,-0.34150981331811
418,332.150318758744,0.9143,23.1,0.00904833630557112,2144,C20H25O2Cl,333.1576626,332.15038613312,0.2163146,1,-1,-0.202842986272955
428,332.9724993084,0.5714,9.01,0.00565483907361187,2164,C16H8O4Cl2,333.9799641,332.97268763312,1,0,-1,-0.565586088913827
449,334.093198857401,1.5678,25.36,0.0155156750080656,2183,C18H19O4Cl,335.1005416,334.09326513312,0.1946831,1,-1,-0.198374903681132
464,335.107800088826,0.4315,6.71,0.00427032387165475,2186,C15H23O6Cl,336.115366,335.10808953312,0.3199578,2,-1,-0.86373413008259
487,337.112206857708,0.5018,7.87,0.004966045234754,2186,C15H23O6Cl,338.1196124,337.11233593312,0.003945067,4,-1,-0.382885459592515
453,334.129588884322,2.077,33.72,0.0205549540705143,2187,C19H23O3Cl,335.1369271,334.12965063312,0.2054988,1,-1,-0.18480490406975
467,335.132956981887,0.5924,9.35,0.00586266480085347,2187,C19H23O3Cl,336.140282,335.13300553312,0.02000358,2,2,-0.144871534223269
457,334.165978911243,0.8364,13.36,0.00827740182213681,2190,C20H27O2Cl,335.1733126,334.16603613312,0.2163146,1,-1,-0.171237859583471
471,336.072469536766,1.2131,19.54,0.012005399510323,2227,C17H17O5Cl,337.0798062,336.07252973312,0.1838674,1,-1,-0.179117150030167
513,339.091471415608,0.6611,10.48,0.00654255182282956,2231,C14H21O7Cl,340.098877,339.09160053312,0.004602578,4,-1,-0.380774727162851
513,339.091471415608,0.6611,10.48,0.00654255182282956,2232,C19H22OCl2,340.0988705,339.09159403312,0.102373,4,-1,-0.361605872258233
486,337.104095630218,8.3631,136.89,0.0827651114044863,2232,C19H22OCl2,338.1114804,337.10420393312,0.02000358,2,2,-0.321274254542761
499,338.107450568574,1.5955,25.82,0.0157898070387605,2232,C19H22OCl2,339.1148352,338.10755873312,0.001226002,3,2,-0.319911647126883
474,336.108849533325,3.3589,54.76,0.0332412302491336,2233,C18H21O4Cl,337.1161917,336.10891523312,0.1946831,1,-1,-0.195471741733455
487,337.112206857708,0.5018,7.87,0.004966045234754,2233,C18H21O4Cl,338.1195465,337.11227003312,0.01789794,2,2,-0.187401697631596
489,337.123438557427,0.5231,8.22,0.0051768399009562,2236,C15H25O6Cl,338.1310161,337.12373963312,0.3199578,2,-1,-0.893071765871563
516,339.127861605222,0.6566,10.41,0.00649801773842064,2236,C15H25O6Cl,340.1352625,339.12798603312,0.003945067,4,-1,-0.36690542483194
478,336.145229529884,2.1045,34.17,0.0208271068085688,2237,C19H25O3Cl,337.1525772,336.14530073312,0.2054988,1,-1,-0.211822792884516
492,337.148587048557,0.4468,6.96,0.00442173975864505,2237,C19H25O3Cl,338.155932,337.14865553312,0.02000358,2,2,-0.203128684610489
496,338.088110546198,3.0707,50.03,0.0303890695543227,2274,C17H19O5Cl,339.0954562,338.08817973312,0.1838674,1,-1,-0.204641648098738
513,339.091471415608,0.6611,10.48,0.00654255182282956,2274,C17H19O5Cl,340.0988111,339.09153463312,0.01590928,2,2,-0.186431996028319
546,341.107116164357,0.7074,11.24,0.00700075806908127,2277,C14H23O7Cl,342.114527,341.10725053312,0.004602578,4,-1,-0.39391939842589
546,341.107116164357,0.7074,11.24,0.00700075806908127,2278,C19H24OCl2,342.1145206,341.10724413312,0.102373,4,-1,-0.375156978081731
515,339.119752606704,7.2059,117.9,0.071312924187154,2278,C19H24OCl2,340.1271304,339.11985393312,0.02000358,2,2,-0.298792345101419
533,340.123103661938,1.3888,22.43,0.013744208094911,2278,C19H24OCl2,341.1304853,340.12320883312,0.001226002,3,2,-0.309214953694372
547,341.114265281423,0.6106,9.65,0.00604278043112952,2278,C19H24OCl2,342.121717,341.11444053312,0.001315022,4,1,-0.513762173945625
500,338.124500588301,3.7638,61.4,0.0372483081996156,2279,C18H23O4Cl,339.1318417,338.12456523312,0.1946831,1,-1,-0.191186402400363
516,339.127861605222,0.6566,10.41,0.00649801773842064,2279,C18H23O4Cl,340.1351966,339.12792013312,0.01789794,2,2,-0.172583542300655
518,339.139090218461,0.4149,6.44,0.00410604258250187,2282,C15H27O6Cl,340.1466662,339.13938973312,0.3199578,2,-1,-0.883160931461803
551,341.143491998778,0.4052,6.28,0.00401004688944265,2282,C15H27O6Cl,342.1509126,341.14363613312,0.003945067,4,-1,-0.422503387679322
504,338.160890630404,1.2051,19.41,0.0119262278047072,2283,C19H27O3Cl,339.1682272,338.16095073312,0.2054988,1,-1,-0.177734052389755
527,340.067383554899,0.9512,15.24,0.00941351579772421,2314,C16H17O6Cl,341.0747208,340.06744433312,0.1730517,1,-1,-0.178724021939646
530,340.103763624785,3.7088,60.5,0.0367040027235067,2318,C17H21O5Cl,341.1111063,340.10382983312,0.1838674,1,-1,-0.194670947411814
546,341.107116164357,0.7074,11.24,0.00700075806908127,2318,C17H21O5Cl,342.1144611,341.10718463312,0.01590928,2,2,-0.200725068341632
534,340.140143694672,1.8708,30.34,0.0185143033582658,2321,C18H25O4Cl,341.1474918,340.14021533312,0.1946831,1,-1,-0.210614461300119
551,341.143491998778,0.4052,6.28,0.00401004688944265,2321,C18H25O4Cl,342.1508466,341.14357013312,0.01789794,2,2,-0.229036537071766
555,342.083024947606,0.8559,13.68,0.00847038285457543,2360,C16H19O6Cl,343.0903708,342.08309433312,0.1730517,1,-1,-0.20283233836543
559,342.11941492304,1.6394,26.54,0.0162242617733274,2365,C17H23O5Cl,343.1267564,342.11947993312,0.1838674,1,-1,-0.190021566757464
561,342.134664912746,0.6001,9.48,0.00593886756750872,2366,C21H23O2Cl,343.1420125,342.13473603312,0.2271303,1,-1,-0.207872416819841
584,344.098684837263,0.5952,9.4,0.00589037489781902,2406,C16H21O6Cl,345.1060209,344.09874443312,0.1730517,1,-1,-0.17319405673257
586,344.113934846458,0.6884,10.93,0.00681272526824364,2408,C20H21O3Cl,345.121277,344.11400053312,0.2163146,1,-1,-0.190886338615809
588,344.135054859194,0.4153,6.45,0.00411000116778266,2410,C17H25O5Cl,345.1424064,344.13512993312,0.1838674,1,-1,-0.21815246270425
634,347.132926985592,0.4948,7.75,0.00489676999234014,2410,C17H25O5Cl,348.1403479,347.13307143312,0.003287556,4,2,-0.416115720254808
590,344.150324868402,0.5978,9.44,0.00591610570214417,2411,C21H25O2Cl,345.1576626,344.15038613312,0.2271303,1,-1,-0.178017286990087
623,346.7746038663,0.6221,9.84,0.0061565897579523,2419,C7HOCl7,347.7817583,346.77448183312,1,1,-1,0.351909342770219
598,345.0746093084,0.4264,6.63,0.00421985190932465,2448,C15H19O7Cl,346.0819306,345.07465413312,1,0,-1,-0.129898616423714
611,346.093196260404,1.0127,16.25,0.010022148284646,2450,C19H19O4Cl,347.1005416,346.09326513312,0.2054988,1,-1,-0.199000452378074
615,346.129576290715,1.6147,26.13,0.0159798191322385,2454,C20H23O3Cl,347.1369271,346.12965063312,0.2163146,1,-1,-0.214781960849381
634,347.132926985592,0.4948,7.75,0.00489676999234014,2454,C20H23O3Cl,348.140282,347.13300553312,0.0222262,2,2,-0.226275020842842
635,347.136066597842,0.5002,7.84,0.00495021089363083,2455,C18H28O2Cl2,348.1436854,347.13640893312,0.6399155,2,-1,-0.986169324580961
662,349.140488048804,5.1974,84.93,0.0514358778459754,2455,C18H28O2Cl2,350.1479318,349.14065533312,0.002630045,4,1,-0.479131587449366
636,347.144175596361,0.5435,8.55,0.00537872775027661,2456,C17H27O5Cl,348.1517516,347.14447513312,0.3199578,2,-1,-0.862859071158652
618,346.151476308962,0.4079,6.33,0.004036767340088,2456,C17H27O5Cl,347.1589187,346.15164223312,0.001904628,1,1,-0.479339509525081
663,349.148587048557,0.4624,7.22,0.00457612458459596,2456,C17H27O5Cl,350.1559979,349.14872143312,0.003287556,4,2,-0.384892037992566
619,346.165966321034,0.7271,11.57,0.00719571839416029,2457,C21H27O2Cl,347.1733126,346.16603613312,0.2271303,1,-1,-0.201672256243393
640,348.072446116279,0.7053,11.21,0.00697997549635711,2492,C18H17O5Cl,349.0798062,348.07252973312,0.1946831,1,-1,-0.240228210614655
698,351.091448757239,0.5251,8.25,0.00519663282736016,2495,C15H21O7Cl,352.098877,351.09160053312,0.004602578,4,-1,-0.432297100142787
698,351.091448757239,0.5251,8.25,0.00519663282736016,2496,C20H22OCl2,352.0988705,351.09159403312,0.102373,4,-1,-0.413783420689988
657,349.1040994368,7.1394,116.81,0.0706548093842223,2496,C20H22OCl2,350.1114804,349.10420393312,0.0222262,2,2,-0.299327017302687
670,350.10744656987,1.266,20.41,0.0125289224137078,2496,C20H22OCl2,351.1148352,350.10755873312,0.001442355,3,2,-0.320367976343805
643,348.108846077216,3.1639,51.56,0.0313114199247473,2497,C19H21O4Cl,349.1161917,348.10891523312,0.2054988,1,-1,-0.19866168641703
658,349.1122094368,0.5357,8.42,0.00530153533730116,2497,C19H21O4Cl,350.1195465,349.11227003312,0.02000358,2,2,-0.173572587710161
660,349.1234294368,0.6995,11.11,0.00692257600978562,2499,C16H25O6Cl,350.1310161,349.12373963312,0.3199578,2,-1,-0.888499648857972
702,351.127859263887,0.8054,12.85,0.0079706114628754,2499,C16H25O6Cl,352.1352625,351.12798603312,0.003945067,4,2,-0.361034260865201
647,348.145236038163,2.5861,42.08,0.0255932434866427,2500,C20H25O3Cl,349.1525772,348.14530073312,0.2163146,1,-1,-0.18582745906402
663,349.148587048557,0.4624,7.22,0.00457612458459596,2500,C20H25O3Cl,350.155932,349.14865553312,0.0222262,2,2,-0.196147291098432
650,348.1816359991,0.5833,9.2,0.00577260698571545,2502,C21H29O2Cl,349.1889627,348.18168623312,0.2271303,1,-1,-0.144275307677954
667,350.088116536481,2.7724,45.13,0.0274369545811718,2537,C18H19O5Cl,351.0954562,350.08817973312,0.1946831,1,-1,-0.180516344802612
698,351.091448757239,0.5251,8.25,0.00519663282736016,2537,C18H19O5Cl,352.0988111,351.09153463312,0.01789794,2,2,-0.244596842377417
699,351.102708913923,0.5622,8.86,0.00556379161215365,2541,C15H23O7Cl,352.1102807,351.10300423312,0.3199578,2,-1,-0.841118399538325
731,353.107122912809,1.1644,18.74,0.0115234417523865,2541,C15H23O7Cl,354.114527,353.10725053312,0.004602578,4,-1,-0.361420816719674
671,350.124506599338,4.5939,75.03,0.0454633623035799,2542,C19H23O4Cl,351.1318417,350.12456523312,0.2054988,1,-1,-0.16746549174009
702,351.127859263887,0.8054,12.85,0.0079706114628754,2542,C19H23O4Cl,352.1351966,351.12792013312,0.02000358,2,2,-0.173353440094488
733,353.12251638249,0.6253,9.9,0.00618825844019864,2542,C19H23O4Cl,354.1297832,353.12250673312,0.002630045,4,2,0.0273258413265003
734,353.122746434343,0.5272,8.29,0.00521741540008432,2542,C19H23O4Cl,354.1297832,353.12250673312,0.002630045,4,2,0.678804716762421
704,351.139089420153,0.6846,10.87,0.00677511870807611,2544,C16H27O6Cl,352.1466662,351.13938973312,0.3199578,2,-1,-0.855252858092513
739,353.143498141522,0.8087,12.91,0.00800326979144193,2544,C16H27O6Cl,354.1509126,353.14363613312,0.003945067,4,2,-0.390752045395533
675,350.160886662176,1.7857,28.94,0.0176721143397773,2545,C20H27O3Cl,351.1682272,350.16095073312,0.2163146,1,-1,-0.182975695979479
707,351.164227113992,0.536,8.43,0.00530450427626175,2545,C20H27O3Cl,352.1715821,351.16430563312,0.0222262,2,2,-0.223596552404257
710,352.0673811209,1.4632,23.65,0.0144805049571384,2583,C17H17O6Cl,353.0747208,352.06744433312,0.1838674,1,-1,-0.179545768015922
758,355.086370723492,0.6274,9.93,0.0062090410129228,2586,C14H21O8Cl,356.0937916,355.08651513312,0.005260089,4,-1,-0.406688572730094
758,355.086370723492,0.6274,9.93,0.0062090410129228,2587,C19H22O2Cl2,356.0937851,355.08650863312,0.102373,4,-1,-0.388383181840604
730,353.099011084407,8.7522,143.28,0.086615825236377,2587,C19H22O2Cl2,354.106395,353.09911853312,0.02000358,2,2,-0.304301844274405
747,354.102361757658,1.3905,22.45,0.0137610320823544,2587,C19H22O2Cl2,355.1097498,354.10247333312,0.001226002,3,2,-0.315093710120876
714,352.103750831947,5.8301,95.32,0.0576973701138687,2588,C18H21O5Cl,353.1111063,352.10382983312,0.1946831,1,-1,-0.224368968018511
731,353.107122912809,1.1644,18.74,0.0115234417523865,2588,C18H21O5Cl,354.1144611,353.10718463312,0.01789794,2,2,-0.174791999658787
748,354.107971751545,0.4088,6.34,0.00404567415696978,2588,C18H21O5Cl,355.1153527,354.10807623312,0.002000363,3,1,-0.295055610843972
732,353.118365446871,0.6765,10.74,0.00669495735614006,2591,C15H25O7Cl,354.1259307,353.11865423312,0.3199578,2,-1,-0.817816464225792
762,355.122769231006,0.809,12.91,0.00800623873040253,2591,C15H25O7Cl,356.1301771,355.12290063312,0.004602578,4,-1,-0.370018700049742
762,355.122769231006,0.809,12.91,0.00800623873040253,2592,C20H26OCl2,356.1301706,355.12289413312,0.102373,4,-1,-0.351715183879156
737,353.135409288544,6.6572,108.89,0.0658827348282271,2592,C20H26OCl2,354.1427805,353.13550403312,0.0222262,2,2,-0.268295242944846
752,354.138751718007,1.1557,18.6,0.0114373425225293,2592,C20H26OCl2,355.1461353,354.13885883312,0.001442355,3,2,-0.302466419230355
764,355.12990945776,0.4221,6.56,0.00417729711755613,2592,C20H26OCl2,356.1373671,355.13009063312,0.001315022,4,1,-0.510166173850636
718,352.140140542835,4.5783,74.77,0.045308977477629,2593,C19H25O4Cl,353.1474918,352.14021533312,0.2054988,1,-1,-0.212387798216304
739,353.143498141522,0.8087,12.91,0.00800326979144193,2593,C19H25O4Cl,354.1508466,353.14357013312,0.02000358,2,2,-0.203859291863642
722,352.176530253723,1.0123,16.25,0.0100181896993652,2595,C20H29O3Cl,353.1838773,352.17660083312,0.2163146,1,-1,-0.200409104108693
744,354.083021778731,3.4069,55.55,0.0337162604828286,2628,C17H19O6Cl,355.0903708,354.08309433312,0.1838674,1,-1,-0.204907804034171
758,355.086370723492,0.6274,9.93,0.0062090410129228,2628,C17H19O6Cl,356.0937257,355.08644923312,0.01590928,2,2,-0.221100039788444
792,357.102039186958,0.5062,7.94,0.00500958967284272,2630,C19H24O2Cl2,358.1094352,357.10215873312,0.102373,4,-1,-0.334767401756838
760,355.114658973446,4.6566,76.06,0.0460838705463441,2630,C19H24O2Cl2,356.122045,355.11476853312,0.02000358,2,2,-0.308519058531152
777,356.118009897036,0.6362,10.07,0.00629612988910023,2630,C19H24O2Cl2,357.1253999,356.11812343312,0.001226002,3,2,-0.31881580002947
793,357.109178974955,0.8982,14.37,0.00888900324801922,2630,C19H24O2Cl2,358.1166317,357.10935523312,0.002630045,4,1,-0.49356916277523
749,354.11941173908,5.4384,88.89,0.0538209254776528,2631,C18H23O5Cl,355.1267564,354.11947993312,0.1946831,1,-1,-0.192573534051307
762,355.122769231006,0.809,12.91,0.00800623873040253,2631,C18H23O5Cl,356.1301112,355.12283473312,0.01789794,2,2,-0.184449175342757
763,355.128369408853,0.4682,7.32,0.00463352407116745,2633,C22H23O2Cl,356.1357076,355.12843113312,0.3199578,2,-1,-0.173808295695855
753,354.155791699441,2.0155,32.71,0.0199463215835925,2635,C19H27O4Cl,355.1631419,354.15586543312,0.2054988,1,-1,-0.208195561608684
771,356.062279939231,0.5017,7.87,0.00496505558843381,2670,C16H17O7Cl,357.0696354,356.06235893312,0.1730517,1,-1,-0.221854086290499
773,356.098679911671,2.6399,42.96,0.0261256732069093,2676,C17H21O6Cl,357.1060209,356.09874443312,0.1838674,1,-1,-0.18118976836566
792,357.102039186958,0.5062,7.94,0.00500958967284272,2676,C17H21O6Cl,358.1093757,357.10209923312,0.01590928,2,2,-0.168148442558828
776,356.113939900117,0.4012,6.22,0.00397046103663473,2677,C21H21O3Cl,357.121277,356.11400053312,0.2271303,1,-1,-0.170262901319756
765,355.131739515878,0.4385,6.83,0.00433959911406861,2679,C18H25O5Cl,356.1390516,355.13177513312,1,0,-1,-0.100293030202223
779,356.135059884126,1.6872,27.32,0.0166973127143821,2679,C18H25O5Cl,357.1424064,356.13512993312,0.1946831,1,-1,-0.196692175739703
781,356.150329872565,0.4545,7.09,0.00449794252530031,2680,C22H25O2Cl,357.1576626,356.15038613312,0.237946,1,-1,-0.157968535495143
783,356.171429856589,0.5393,8.48,0.00533716260482829,2682,C19H29O4Cl,357.1787919,356.17151543312,0.2054988,1,-1,-0.240267755323296
802,358.077928759983,0.5677,8.95,0.00561822215976454,2717,C16H19O7Cl,359.0852855,358.07800903312,0.1730517,1,-1,-0.224177789774948
804,358.093208753977,0.5345,8.41,0.00528965958145878,2720,C20H19O4Cl,359.1005416,358.09326513312,0.2163146,1,-1,-0.157442622421207
806,358.106238748856,0.5533,8.71,0.00547571308965602,2721,C18H24O3Cl2,359.1136048,358.10632833312,0.1946831,1,-1,-0.250161075952772
857,361.104103596758,4.1227,67.29,0.0408001488428066,2721,C18H24O3Cl2,362.1115463,361.10426983312,0.003945067,4,1,-0.460355571086793
794,357.110998920914,0.6618,10.49,0.00654947934707094,2723,C17H23O6Cl,358.1183161,357.11103963312,1,0,-1,-0.114004332184226
807,358.114328745676,1.3064,21.07,0.0129287395270678,2723,C17H23O6Cl,359.121671,358.11439453312,0.1838674,1,-1,-0.183705109926694
809,358.129568739685,0.8501,13.58,0.00841298336800394,2725,C21H23O3Cl,359.1369271,358.12965063312,0.2271303,1,-1,-0.228669797203903
829,359.14415559883,0.5208,8.18,0.00515407803559164,2727,C18H27O5Cl,360.1517516,359.14447513312,0.3199578,2,-1,-0.889709606334403
812,358.165958725382,0.6568,10.41,0.00649999703106104,2729,C22H27O2Cl,359.1733126,358.16603613312,0.237946,1,-1,-0.216122497254047
834,360.072450258558,0.5124,8.04,0.005070947744695,2766,C19H17O5Cl,361.0798062,360.07252973312,0.2054988,1,-1,-0.22071820324592
819,359.090269657608,0.5381,8.46,0.00532528684898591,2770,C16H21O7Cl,360.0975807,359.09030423312,1,0,-1,-0.0962863975522136
915,365.0862285526,0.4583,7.15,0.00453554908546784,2771,C15H27O3Cl3,366.0937275,365.08645103312,0.03275502,6,-1,-0.609391335727948
837,360.101700317536,0.4969,7.79,0.0049175525650643,2771,C15H27O3Cl3,361.1088545,360.10157803312,0.003105357,1,2,0.33958311526799
838,360.108850331952,1.7123,27.74,0.0169457139407519,2772,C20H21O4Cl,361.1161917,360.10891523312,0.2163146,1,-1,-0.180226494983021
826,359.126657759857,0.7603,12.11,0.00752428097246606,2775,C17H25O6Cl,360.1339662,359.12668973312,1,0,-1,-0.0890305958216576
860,361.123430911365,0.448,6.99,0.00443361551448743,2775,C17H25O6Cl,362.1310161,361.12373963312,0.3199578,2,-1,-0.854891885629153
887,363.127871603987,0.627,9.92,0.00620508242764201,2775,C17H25O6Cl,364.1352625,363.12798603312,0.003945067,4,2,-0.315120665662834
843,360.145230405306,1.724,27.93,0.017061502560215,2776,C21H25O3Cl,361.1525772,360.14530073312,0.2271303,1,-1,-0.195276222366797
847,360.18161047866,0.4762,7.45,0.00471269577678329,2779,C22H29O2Cl,361.1889627,360.18168623312,0.237946,1,-1,-0.210322908950341
867,362.08811292708,1.7959,29.11,0.0177730582644375,2813,C19H19O5Cl,363.0954562,362.08817973312,0.2054988,1,-1,-0.184502128781999
