ind,mz,intensity,sn,rel_int,mf_ind,mf,m0,search_m,p,major_ind,minor_ind,err_ppm
256,308.077581285656,1.1483,19.38,0.0114106677769618,1661,C16H17O4Cl,309.0848915,308.07761503312,0.1730517,1,-1,-0.109542083457142
285,311.096580926416,0.4488,7.44,0.00445972977296915,1664,C13H21O6Cl,312.1039624,311.09668593312,0.003945067,4,-1,-0.337537199279806
259,308.113961369433,2.6103,44.34,0.025938575370725,1665,C17H21O3Cl,309.121277,308.11400053312,0.1838674,1,-1,-0.127107781335902
262,308.150331453187,0.6154,10.28,0.00611523552202588,1667,C18H25O2Cl,309.1576626,308.15038613312,0.1946831,1,-1,-0.177445610103491
275,310.09322375726,2.1658,36.75,0.0215215747377375,1701,C16H19O4Cl,311.1005416,310.09326513312,0.1730517,1,-1,-0.133430373289289
285,311.096580926416,0.4488,7.44,0.00445972977296915,1701,C16H19O4Cl,312.1038964,311.09661993312,0.0140376,2,2,-0.125384531916753
279,310.129603760235,1.5015,25.41,0.0149204194610365,1704,C17H23O3Cl,311.1369271,310.12965063312,0.1838674,1,-1,-0.151139643048364
291,312.072497681527,0.5342,8.9,0.00530835036702344,1733,C15H17O5Cl,313.0798062,312.07252973312,0.1622359,1,-1,-0.102705590517188
292,312.108877827075,1.7001,28.8,0.0168939095076311,1737,C16H21O4Cl,313.1161917,312.10891523312,0.1730517,1,-1,-0.119849330568515
295,312.145267972664,0.4989,8.3,0.00495757393880193,1740,C17H25O3Cl,313.1525772,312.14530073312,0.1838674,1,-1,-0.104952583269442
306,314.088141677851,0.775,13.01,0.00770118220599619,1773,C15H19O5Cl,315.0954562,314.08817973312,0.1622359,1,-1,-0.121161100282965
308,314.124531669247,0.4345,7.2,0.0043176305400069,1776,C16H23O4Cl,315.1318417,314.12456523312,0.1730517,1,-1,-0.10684892689063
318,316.082663473725,0.464,7.7,0.00461077231429965,1809,C18H17O3Cl,317.0899769,316.08270043312,0.1946831,1,-1,-0.116929509662877
319,316.119033552089,0.6891,11.54,0.00684759310729287,1813,C19H21O2Cl,317.1263624,316.11908593312,0.2054988,1,-1,-0.165700309930203
329,318.098316404518,0.7829,13.14,0.00777968457945086,1849,C18H19O3Cl,319.105627,318.09835053312,0.1946831,1,-1,-0.107289464801278
331,318.134696428926,0.851,14.31,0.00845639491264872,1852,C19H23O2Cl,319.1420125,318.13473603312,0.2054988,1,-1,-0.124488744194328
351,320.9227329179,0.7587,12.73,0.00753920895443782,1864,C13H8OCl4,321.9299755,320.92269903312,1,2,-1,0.105585488336698
340,320.077570119083,0.8738,14.69,0.00868295872464448,1886,C17H17O4Cl,321.0848915,320.07761503312,0.1838674,1,-1,-0.140322329995691
375,323.096580593857,0.6026,10.07,0.00598804180301072,1889,C14H21O6Cl,324.1039624,323.09668593312,0.003945067,4,-1,-0.326030155994263
343,320.113949837195,2.0223,34.3,0.0200956139034659,1890,C18H21O3Cl,321.121277,320.11400053312,0.1946831,1,-1,-0.158368346585505
347,320.150339555229,0.8558,14.39,0.00850409255727941,1892,C19H25O2Cl,321.1576626,320.15038613312,0.2054988,1,-1,-0.14548753582211
360,322.056851612322,0.4428,7.34,0.00440010771718079,1920,C16H15O5Cl,323.0641561,322.05687963312,0.1730517,1,-1,-0.0870057424173242
361,322.093231599774,3.8162,64.93,0.037921614883255,1926,C17H19O4Cl,323.1005416,322.09326513312,0.1838674,1,-1,-0.104110670686271
375,323.096580593857,0.6026,10.07,0.00598804180301072,1926,C17H19O4Cl,324.1038964,323.09661993312,0.01590928,2,2,-0.121756962113225
400,325.112230658057,0.8194,13.77,0.00814238541883004,1929,C14H23O6Cl,326.1196124,325.11233593312,0.003945067,4,-1,-0.323811345495109
365,322.129611587226,2.9046,49.36,0.0288630372071439,1930,C18H23O3Cl,323.1369271,322.12965063312,0.1946831,1,-1,-0.1212117348504
368,322.165991574678,0.6544,10.95,0.0065027788846502,1932,C19H27O2Cl,323.1733126,322.16603613312,0.2054988,1,-1,-0.13830893621895
381,324.072491031437,1.777,30.11,0.0176580655226519,1966,C16H17O5Cl,325.0798062,324.07252973312,0.1730517,1,-1,-0.11942290598898
384,324.108881023308,4.3051,73.27,0.0427798187290764,1971,C17H21O4Cl,325.1161917,324.10891523312,0.1838674,1,-1,-0.1055503566243
400,325.112230658057,0.8194,13.77,0.00814238541883004,1971,C17H21O4Cl,326.1195465,325.11227003312,0.01590928,2,2,-0.121112202102181
422,327.127887188095,0.516,8.59,0.00512749679779875,1974,C14H25O6Cl,328.1352625,327.12798603312,0.003945067,4,-1,-0.302160101063038
388,324.14527101518,1.4681,24.84,0.0145885233504813,1975,C18H25O3Cl,325.1525772,324.14530073312,0.1946831,1,-1,-0.0916809214878501
485,332.9010229179,0.4146,6.86,0.00411988405497551,1986,C9H11O2Cl5,333.9083676,332.90109113312,0.03275502,7,-1,-0.204911374319625
406,326.088141743131,2.6579,45.15,0.0264115770133126,2012,C16H19O5Cl,327.0954562,326.08817973312,0.1730517,1,-1,-0.116502194637592
410,326.124531778278,3.015,51.25,0.0299600830336497,2016,C17H23O4Cl,327.1318417,326.12456523312,0.1838674,1,-1,-0.102583016063337
422,327.127887188095,0.516,8.59,0.00512749679779875,2016,C17H23O4Cl,328.1351966,327.12792013312,0.01590928,2,2,-0.100709915768285
491,332.9455229179,0.5014,8.34,0.00498241646204708,2031,C13H6O6Cl2,333.9524895,332.94521303312,0.001262255,6,-1,0.930738054642657
428,328.067402033943,0.4923,8.18,0.00489198967743474,2051,C15H17O6Cl,329.0747208,328.06744433312,0.1622359,1,-1,-0.128934393561606
430,328.103792006853,1.976,33.51,0.0196355303729658,2055,C16H21O5Cl,329.1111063,328.10382983312,0.1730517,1,-1,-0.115287490096211
432,328.119061995485,0.5157,8.58,0.00512451569500934,2057,C20H21O2Cl,329.1263624,328.11908593312,0.2163146,1,-1,-0.0729541060137714
433,328.14017197977,0.7244,12.14,0.00719836953551437,2059,C17H25O4Cl,329.1474918,328.14021533312,0.1838674,1,-1,-0.132118367478496
453,330.083051420829,0.5553,9.26,0.0055180212632125,2092,C15H19O6Cl,331.0903708,330.08309433312,0.1622359,1,-1,-0.130004510899884
455,330.098321423707,0.7172,12.02,0.00712682306856834,2094,C19H19O3Cl,331.105627,330.09835053312,0.2054988,1,-1,-0.0881840615963728
458,330.134691430561,0.6782,11.36,0.00673927970594402,2097,C20H23O2Cl,331.1420125,330.13473603312,0.2163146,1,-1,-0.13510410670167
492,332.9540629179,0.5501,9.17,0.00546634881486259,2115,C16H6O4Cl2,333.9613639,332.95408743312,0.6399155,2,-1,-0.0736294311229468
493,332.9542629179,0.5139,8.55,0.00510662907827283,2115,C16H6O4Cl2,333.9613639,332.95408743312,0.6399155,2,-1,0.52705398889955
475,332.077572707794,0.7846,13.17,0.00779657749525756,2137,C18H17O4Cl,333.0848915,332.07761503312,0.1946831,1,-1,-0.127456126098523
467,331.0953938663,0.5977,9.98,0.00593935045745022,2140,C15H21O6Cl,332.1026661,331.09538963312,1,0,-1,0.0127853786821207
523,335.096585909308,0.5244,8.73,0.00521096767590245,2140,C15H21O6Cl,336.1039624,335.09668593312,0.003945067,4,-1,-0.298492393037339
476,332.113962749897,1.8022,30.54,0.017908478156963,2141,C19H21O3Cl,333.121277,332.11400053312,0.2054988,1,-1,-0.11376582499481
479,332.150342791988,1.0729,18.09,0.0106614172758881,2144,C20H25O2Cl,333.1576626,332.15038613312,0.2163146,1,-1,-0.130486470874904
