ind,mz,intensity,sn,rel_int,mf_ind,mf,m0,search_m,p,major_ind,minor_ind,err_ppm
477,333.0396689874,0.5138,7.94,0.00513727564413418,2131,C16H19OCl3,334.0471982,333.03992173312,0.9598733,2,-1,-0.758905174716202
452,332.114003193772,1.2834,20.26,0.0128321906611168,2141,C19H21O3Cl,333.121277,332.11400053312,0.2054988,1,-1,0.00801125981416798
455,332.150383241831,1.0016,15.75,0.0100145879431,2144,C20H25O2Cl,333.1576626,332.15038613312,0.2163146,1,-1,-0.00870475966653198
475,333.0324189874,0.5486,8.5,0.00548522658305179,2174,C20H11O3Cl,334.0396719,333.03239543312,1,0,-1,0.070726693214832
490,334.09326699417,1.7062,27.03,0.0170595945971618,2183,C18H19O4Cl,335.1005416,334.09326513312,0.1946831,1,-1,0.00557044934912236
527,337.112269384918,0.4814,7.42,0.00481332132169364,2186,C15H23O6Cl,338.1196124,337.11233593312,0.003945067,4,-1,-0.197406607034465
494,334.129647085572,2.2413,35.6,0.02240984021253,2187,C19H23O3Cl,335.1369271,334.12965063312,0.2054988,1,-1,-0.0106172792477885
505,335.132989826809,0.5072,7.83,0.00507128494882222,2187,C19H23O3Cl,336.140282,335.13300553312,0.02000358,2,2,-0.0468659038579628
497,334.166047177025,0.9893,15.55,0.009891605283655,2190,C20H27O2Cl,335.1733126,334.16603613312,0.2163146,1,-1,0.0330491545583195
510,336.07253862379,1.2421,19.6,0.0124192488859071,2227,C17H17O5Cl,337.0798062,336.07252973312,0.1838674,1,-1,0.0264546177230204
551,339.091531285457,0.6201,9.64,0.0062001257822647,2231,C14H21O7Cl,340.098877,339.09160053312,0.004602578,4,-1,-0.204215211291673
551,339.091531285457,0.6201,9.64,0.0062001257822647,2232,C19H22OCl2,340.0988705,339.09159403312,0.102373,4,-1,-0.185046353002609
526,337.104159272066,8.7188,139.33,0.0871757082251403,2232,C19H22OCl2,338.1114804,337.10420393312,0.02000358,2,2,-0.132484416390991
538,338.107519307594,1.7209,27.27,0.0172065738730839,2232,C19H22OCl2,339.1148352,338.10755873312,0.001226002,3,2,-0.116606462034037
513,336.108908588359,3.3819,53.87,0.0338142321932607,2233,C18H21O4Cl,337.1161917,336.10891523312,0.1946831,1,-1,-0.0197696664019564
527,337.112269384918,0.4814,7.42,0.00481332132169364,2233,C18H21O4Cl,338.1195465,337.11227003312,0.01789794,2,2,-0.00192280881542796
528,337.115389428333,0.5317,8.23,0.00531625040869237,2234,C16H26O3Cl2,338.12295,337.11567353312,0.6399155,2,-1,-0.842751642118729
553,339.119809336266,7.3227,116.97,0.0732166764486207,2234,C16H26O3Cl2,340.1271963,339.11991983312,0.003945067,4,1,-0.325834158369491
529,337.123499541184,0.5302,8.2,0.0053012525233942,2236,C15H25O6Cl,338.1310161,337.12373963312,0.3199578,2,-1,-0.712177482652823
555,339.127919449118,0.6746,10.51,0.00674504894809832,2236,C15H25O6Cl,340.1352625,339.12798603312,0.003945067,4,-1,-0.196338860873485
517,336.145298552908,2.2608,35.92,0.0226048127214063,2237,C19H25O3Cl,337.1525772,336.14530073312,0.2054988,1,-1,-0.00648592121194365
535,338.088179274995,3.1823,50.67,0.0318185135895839,2274,C17H19O5Cl,339.0954562,338.08817973312,0.1838674,1,-1,-0.00135504669643849
551,339.091531285457,0.6201,9.64,0.0062001257822647,2274,C17H19O5Cl,340.0988111,339.09153463312,0.01590928,2,2,-0.00987244584406934
583,341.107189750158,0.7409,11.58,0.00740795547827756,2277,C14H23O7Cl,342.114527,341.10725053312,0.004602578,4,-1,-0.178193109900262
583,341.107189750158,0.7409,11.58,0.00740795547827756,2278,C19H24OCl2,342.1145206,341.10724413312,0.102373,4,-1,-0.159430685508553
553,339.119809336266,7.3227,116.97,0.0732166764486207,2278,C19H24OCl2,340.1271304,339.11985393312,0.02000358,2,2,-0.131507645944368
571,340.123164350796,1.5103,23.9,0.0151008707772204,2278,C19H24OCl2,341.1304853,340.12320883312,0.001226002,3,2,-0.130782972800704
584,341.114339537858,0.7509,11.74,0.00750794138026538,2278,C19H24OCl2,342.121717,341.11444053312,0.001315022,4,1,-0.296074426350704
539,338.124569336333,3.8264,60.99,0.0382586055366193,2279,C18H23O4Cl,339.1318417,338.12456523312,0.1946831,1,-1,0.0121352109193183
555,339.127919449118,0.6746,10.51,0.00674504894809832,2279,C18H23O4Cl,340.1351966,339.12792013312,0.01789794,2,2,-0.0020169451973717
556,339.139169605662,0.464,7.14,0.00463934585223484,2282,C15H27O6Cl,340.1466662,339.13938973312,0.3199578,2,-1,-0.649076646865226
588,341.1435692442,0.5505,8.53,0.00550422390442948,2282,C15H27O6Cl,342.1509126,341.14363613312,0.003945067,4,-1,-0.196072600858184
543,338.160939397637,1.0941,17.23,0.0109394575364874,2283,C19H27O3Cl,339.1682272,338.16095073312,0.2054988,1,-1,-0.0335209687679742
