ind,mz,intensity,sn,rel_int,mf_ind,mf,m0,search_m,p,major_ind,minor_ind,err_ppm
231,302.139783965811,0.4595,9.44,0.0045916251555107,1549,C19H23OCl,303.1470979,302.13982143312,0.2054988,1,-1,-0.124006523280087
242,304.119040634144,0.5571,11.47,0.00556690832238305,1583,C18H21O2Cl,305.1263624,304.11908593312,0.1946831,1,-1,-0.148951441576647
251,306.098307607237,0.6298,12.98,0.00629337436983817,1620,C17H19O3Cl,307.105627,306.09835053312,0.1838674,1,-1,-0.140235590357442
254,306.134697599109,0.6874,14.18,0.00686895132077923,1623,C18H23O2Cl,307.1420125,306.13473603312,0.1946831,1,-1,-0.125546064035971
270,308.8994036737,0.4476,9.19,0.00447271255627114,1633,C9H9OCl5,309.9066532,308.89937673312,1,2,-1,0.0872147437014738
262,308.077560729542,0.5865,12.08,0.00586069239109255,1661,C16H17O4Cl,309.0848915,308.07761503312,0.1730517,1,-1,-0.176265898426991
265,308.113960859342,1.4825,30.71,0.0148141116279535,1665,C17H21O3Cl,309.121277,308.11400053312,0.1838674,1,-1,-0.12876330822563
269,308.150360989141,0.4889,10.05,0.0048854092242202,1667,C18H25O2Cl,309.1576626,308.15038613312,0.1946831,1,-1,-0.0815964530642018
299,311.1721747505,0.6107,12.58,0.00610251465173098,1669,C15H29O4Cl,312.1791967,311.17192023312,0.003930009,4,-1,0.817931707455794
279,310.093225155969,1.1575,23.95,0.0115664986235117,1701,C16H19O4Cl,311.1005416,310.09326513312,0.1730517,1,-1,-0.128919765254084
282,310.12961518289,0.8323,17.19,0.00831688708799033,1704,C17H23O3Cl,311.1369271,310.12965063312,0.1838674,1,-1,-0.114307772763538
301,312.108885401447,0.8275,17.09,0.00826892234207857,1737,C16H21O4Cl,313.1161917,312.10891523312,0.1730517,1,-1,-0.0955809714509821
315,313.175353166255,1.3594,28.15,0.0135840157484249,1741,C18H29O2Cl,314.1826578,313.17538133312,0.3199578,2,-1,-0.089939590123373
317,314.088146495858,0.4816,9.9,0.00481246283981274,1773,C15H19O5Cl,315.0954562,314.08817973312,0.1622359,1,-1,-0.105821435564729
349,317.2343500642,0.421,8.64,0.00420690792267683,1780,C19H35OCl,318.241403,317.23412653312,0.0064003,4,-1,0.704624948443466
328,316.119045341543,0.4792,9.85,0.00478848046685686,1813,C19H21O2Cl,317.1263624,316.11908593312,0.2054988,1,-1,-0.128405968087979
330,316.155445231477,0.4456,9.15,0.00445272724547458,1816,C20H25OCl,317.1627479,316.15547143312,0.2163146,1,-1,-0.0828758174997387
350,318.098325072018,0.5508,11.34,0.00550395459337387,1849,C18H19O3Cl,319.105627,318.09835053312,0.1946831,1,-1,-0.0800416024075679
352,318.134695174792,0.6952,14.34,0.00694689403288583,1852,C19H23O2Cl,319.1420125,318.13473603312,0.2054988,1,-1,-0.128430892121694
360,320.077583864371,0.5397,11.11,0.00539303611845294,1886,C17H17O4Cl,321.0848915,320.07761503312,0.1838674,1,-1,-0.0973787218559573
362,320.113953709196,1.3858,28.7,0.0138478218509396,1890,C18H21O3Cl,321.121277,320.11400053312,0.1946831,1,-1,-0.146272652741437
370,321.128553806927,0.5701,11.74,0.00569681284256072,1891,C15H25O5Cl,322.1361015,321.12882503312,0.3199578,2,-1,-0.844602452899671
365,320.150353553893,0.6128,12.63,0.00612349922806737,1892,C19H25O2Cl,321.1576626,320.15038613312,0.2054988,1,-1,-0.101762260421602
374,322.093221887925,1.8727,38.83,0.0187132457643632,1926,C17H19O4Cl,323.1005416,322.09326513312,0.1838674,1,-1,-0.134262960351615
378,322.129601979327,1.8263,37.86,0.0182495865538829,1930,C18H23O3Cl,323.1369271,322.12965063312,0.1946831,1,-1,-0.151037920934971
382,322.166012070805,0.5422,11.16,0.00541801775694864,1932,C19H27O2Cl,323.1733126,322.16603613312,0.2054988,1,-1,-0.0746891726908159
392,324.07250362347,0.6881,14.19,0.00687594617955803,1966,C16H17O5Cl,325.0798062,324.07252973312,0.1730517,1,-1,-0.0805673036974238
