mf_ind,mf,ec,C,H,O,NSP,other,search_m0,search_m,pa_mm_abs,pa_mm_max,pa_mm_rel,major_count,minor_count,major_multi_count,minor_multi_count,p_d1,p_d2,p_dinf,pa_sum_abs,pa_sum_max,pa_sum_rel,tma_m_err_ppm
4884,C18H15O11Cl,HCOCl,18,15,11,0,1,442.030289,441.02301253312,2,6.8,0.294117647058824,2,0,0,0,0.574423865997232,0.370404271542865,0.308809697628021,1.31995779275894,1.62607482972089,0.811744803272987,-0.00142940965744416
4891,C19H19O10Cl,HCOCl,19,19,10,0,1,442.0666745,441.05939803312,3,6.8,0.441176470588235,3,0,0,0,1.37369643931743,0.775809632506488,0.558344304561615,1.21207391191274,1.61152863909956,0.752126820774333,0.0212570020797006
4897,C20H23O9Cl,HCOCl,20,23,9,0,1,442.10306,441.09578353312,3.1,6.8,0.455882352941177,3,1,0,0,0.835077367839403,0.724367142156335,0.720044672489166,1.5362723916769,1.66067020047922,0.92509180404007,-0.00140060855356611
4903,C21H27O8Cl,HCOCl,21,27,8,0,1,442.1394455,441.13216903312,3,6.7,0.447761194029851,3,0,0,0,0.508279644185677,0.418715914148744,0.412028670310974,1.54708808660507,1.67597343982197,0.9230982125644,-0.00138621156498963
4946,C19H21O10Cl,HCOCl,19,21,10,0,1,444.0823245,443.07504803312,3,6.8,0.441176470588235,3,0,0,0,1.13534926658031,0.621865636124147,0.379164338111877,1.21207391191274,1.6117586659966,0.752019478774308,-0.0238325441442093
4952,C20H25O9Cl,HCOCl,20,25,9,0,1,444.1187101,443.11143363312,3,6.8,0.441176470588235,3,0,0,0,0.447132729110308,0.315394935553782,0.299559056758881,1.5362723916769,1.66090022760909,0.924963683031345,0.0124797636061816
4957,C21H29O8Cl,HCOCl,21,29,8,0,1,444.1550956,443.14781913312,3,6.8,0.441176470588235,3,0,0,0,0.302095972234383,0.173325530910594,0.124607145786285,1.54708808660507,1.67620346578769,0.922971535486029,-0.0240258557562225
5004,C18H19O11Cl,HCOCl,18,19,11,0,1,446.0615891,445.05431263312,2,6.8,0.294117647058824,2,0,0,0,0.582138703786768,0.377999837346472,0.319957792758942,1.19468310475349,1.59194739407394,0.750453883841092,-0.00993791467828451
5006,C22H19O8Cl,HCOCl,22,19,8,0,1,446.0768452,445.06956873312,2.1,6.7,0.313432835820896,2,1,0,0,1.98848665645346,1.1670908520965,0.820444583892822,1.23794600367546,1.64916676585563,0.750649375979382,-0.109534837293619
5010,C19H23O10Cl,HCOCl,19,23,10,0,1,446.0979746,445.09069813312,4,6.8,0.588235294117647,4,0,0,0,0.602752514532767,0.360027438185469,0.294193625450134,1.53203170467168,1.65254221146461,0.927075686202218,-0.00133838462041198
5017,C20H27O9Cl,HCOCl,20,27,9,0,1,446.1343601,445.12708363312,3,6.8,0.441176470588235,3,0,0,0,0.262825466808863,0.16210806235067,0.138887032866478,1.5362723916769,1.66113025357481,0.924835598154203,-0.00132412192783989
5056,C21H17O9Cl,HCOCl,21,17,9,0,1,448.0561098,447.04883333312,2,6.8,0.294117647058824,2,0,0,0,1.89988728694152,1.10947584687487,0.77286970615387,1.22713029384613,1.63434782449622,0.750837903323541,0.0881076222442678
5060,C18H21O11Cl,HCOCl,18,21,11,0,1,448.0772392,447.06996273312,2,6.8,0.294117647058824,2,0,0,0,1.33463311160449,0.846248690043732,0.756293773651123,1.00723262317479,1.59129854489584,0.6329626998061,-0.00796055332212714
5064,C19H25O10Cl,HCOCl,19,25,10,0,1,448.1136247,447.10634823312,2,6.8,0.294117647058824,2,0,0,0,0.328890574513935,0.221516448140032,0.205498799681664,1.31995779275894,1.63968735130038,0.805005778517549,-0.00794581485622366
5070,C20H29O9Cl,HCOCl,20,29,9,0,1,448.1500102,447.14273373312,2,6.8,0.294117647058824,2,0,0,0,0.531399138388224,0.353734546462797,0.319957792758942,1.21631459891796,1.62063914060127,0.750515379053908,-0.0302896359020731
5111,C18H23O11Cl,HCOCl,18,23,11,0,1,450.0928892,449.08561273312,2,6.8,0.294117647058824,2,0,0,0,1.06755945051555,0.619268029105837,0.48922011256218,1.00723262317479,1.59129854489584,0.6329626998061,-0.0150333940487106
5118,C19H27O10Cl,HCOCl,19,27,10,0,1,450.1292747,449.12199823312,2,6.8,0.294117647058824,2,0,0,0,1.23310814087745,0.747817705023454,0.640549421310425,1.00657511223108,1.60553413198795,0.626940961376354,-0.00776720868134588
5120,C23H27O7Cl,HCOCl,23,27,7,0,1,450.1445309,449.13725443312,2,6.7,0.298507462686567,2,0,0,0,1.76367112097796,1.01778387866573,0.751238286495209,1.24876169860363,1.66469898459036,0.750142644503937,0.0353766930512711
5152,C20H17O10Cl,HCOCl,20,17,10,0,1,452.0510244,451.04374793312,2,6.8,0.294117647058824,2,0,0,0,1.71563119196799,1.00339120978212,0.783685386180878,1.21631459891796,1.61978213640396,0.750912466301348,0.00393628292958338
5161,C21H21O9Cl,HCOCl,21,21,9,0,1,452.0874099,451.08013343312,2.1,6.8,0.308823529411765,2,1,0,0,1.89582058123779,1.10682201653167,0.77286970615387,1.22713029384613,1.63480787759181,0.750626609197517,0.034596876720571
5169,C22H25O8Cl,HCOCl,22,25,8,0,1,452.1237954,451.11651893312,2.1,6.7,0.313432835820896,2,1,0,0,1.80591965606436,1.04683310672944,0.762053966522217,1.23794600367546,1.64985684584826,0.750335404426546,-0.00974606711679236
5173,C23H29O7Cl,HCOCl,23,29,7,0,1,452.1601809,451.15290443312,2,6.8,0.294117647058824,2,0,0,0,1.64297642407473,0.951351814352363,0.751238286495209,1.24876169860363,1.66492901055608,0.75003900507839,0.109561774494285
5212,C20H19O10Cl,HCOCl,20,19,10,0,1,454.0666745,453.05939803312,2,6.8,0.294117647058824,2,0,0,0,1.6563271334162,0.973111177958721,0.783685386180878,1.21631459891796,1.62001216260251,0.750805843928964,0.0122708546671859
5220,C21H23O9Cl,HCOCl,21,23,9,0,1,454.10306,453.09578353312,2,6.8,0.294117647058824,2,0,0,0,1.64495947293472,0.962385526811037,0.77286970615387,1.22713029384613,1.63503790355753,0.750521006990803,0.0122837733883464
5226,C22H27O8Cl,HCOCl,22,27,8,0,1,454.1394455,453.13216903312,3,6.7,0.447761194029851,3,0,0,0,0.973508992698044,0.774001813418997,0.762053966522217,1.5579037964344,1.69354919111356,0.919904662119694,-0.0234174626698071
5228,C23H31O7Cl,HCOCl,23,31,7,0,1,454.175831,453.16855453312,2,6.8,0.294117647058824,2,0,0,0,1.18761523661669,0.820880663644457,0.751238286495209,1.24876169860363,1.66515903745312,0.749935393867017,0.0511995753172977
5262,C20H21O10Cl,HCOCl,20,21,10,0,1,456.0823245,455.07504803312,2,6.8,0.294117647058824,2,0,0,0,1.37573373818304,0.871291397085719,0.783685386180878,1.21631459891796,1.62024218949955,0.750699251507362,-0.0148054283812695
5269,C21H25O9Cl,HCOCl,21,25,9,0,1,456.1187101,455.11143363312,3,6.8,0.441176470588235,3,0,0,0,0.854525440256111,0.703949853716622,0.695926904678345,1.54708808660507,1.67832866928075,0.921802811881944,0.0205358508301277
5277,C22H29O8Cl,HCOCl,22,29,8,0,1,456.1550956,455.14781913312,3,6.8,0.441176470588235,3,0,0,0,0.410702177789062,0.320481026800863,0.310878306627274,1.5579037964344,1.69377921707928,0.919779733229234,-0.00981705621755228
5312,C19H19O11Cl,HCOCl,19,19,11,0,1,458.0615891,457.05431263312,2,6.8,0.294117647058824,2,0,0,0,0.76603395130951,0.494815047656125,0.371606290340424,1.20549879968166,1.60630189359654,0.750480843288139,-0.00967699400430824
5317,C20H23O10Cl,HCOCl,20,23,10,0,1,458.0979746,457.09069813312,3.1,6.8,0.455882352941177,3,1,0,0,0.716818993329071,0.503892876358938,0.46929931640625,1.5362723916769,1.66324835491832,0.923657845284533,0.0205735985766378
5324,C21H27O9Cl,HCOCl,21,27,9,0,1,458.1343601,457.12708363312,3,6.8,0.441176470588235,3,0,0,0,0.337233268539421,0.24255925220642,0.22987088561058,1.54708808660507,1.67855869524647,0.921676490066325,-0.0231644678095432
5330,C22H31O8Cl,HCOCl,22,31,8,0,1,458.1707456,457.16346913312,2,6.8,0.294117647058824,2,0,0,0,0.389033564832062,0.258308441471255,0.237946003675461,1.31995779275894,1.68739642901346,0.782245221136717,-0.00127547925092082
5368,C19H21O11Cl,HCOCl,19,21,11,0,1,460.0772392,459.06996273312,3,6.8,0.441176470588235,3,0,0,0,1.15831050474662,0.678580572254328,0.553581058979034,1.21273142285645,1.61293222068343,0.75187996575739,-0.014846279583472
5373,C20H25O10Cl,HCOCl,20,25,10,0,1,460.1136247,459.10634823312,3,6.8,0.441176470588235,3,0,0,0,0.20717518532183,0.129657695143854,0.107095584273338,1.5362723916769,1.6634783820482,0.923530121134085,-0.00137550380799282
5382,C21H36O2Cl4,HCOCl,21,36,2,0,4,460.1469411,459.13966463312,2.2,9.1,0.241758241758242,2,2,0,0,2.85444032773376,1.36588948619211,0.97659569978714,1.78135311603546,2.92292802035809,0.609441321725476,-0.581138843965566
5383,C21H29O9Cl,HCOCl,21,29,9,0,1,460.1500102,459.14273373312,3,6.8,0.441176470588235,3,0,0,0,0.196382873575203,0.109518506627574,0.0726720988750458,1.54708808660507,1.67878872121219,0.921550202867685,0.0121058780414301
5427,C19H23O11Cl,HCOCl,19,23,11,0,1,462.0928892,461.08561273312,2,6.8,0.294117647058824,2,0,0,0,1.13892433245201,0.668801836002826,0.546230494976044,1.00723262317479,1.6063267608406,0.627040928240338,-0.010707299443814
