mf_ind,mf,ec,C,H,O,NSP,other,search_m0,search_m,pa_mm_abs,pa_mm_max,pa_mm_rel,major_count,minor_count,major_multi_count,minor_multi_count,p_d1,p_d2,p_dinf,pa_sum_abs,pa_sum_max,pa_sum_rel,tma_m_err_ppm
4283,C20H31O7Cl,HCOCl,20,31,7,0,1,418.175831,417.16855453312,2.1,5.8,0.362068965517241,2,1,0,0,0.578685267828405,0.365316436678582,0.286047697067261,1.31995779275894,1.64920652285218,0.800359308836695,-0.0497014917597258
4319,C17H21O10Cl,HCOCl,17,21,10,0,1,420.0823245,419.07504803312,2,6.7,0.298507462686567,2,0,0,0,1.90546173148323,1.11703178210053,0.993424892425537,1.00657511223108,1.57552934542764,0.63888058648496,-0.0732286559314133
4326,C18H25O9Cl,HCOCl,18,25,9,0,1,420.1187101,419.11143363312,4,6.8,0.588235294117647,4,0,0,0,1.32772702327929,1.01693051002566,0.994082391262054,1.52055849740282,1.63242404954508,0.931472737017421,-0.0348213745333371
4330,C19H29O8Cl,HCOCl,19,29,8,0,1,420.1550956,419.14781913312,2.2,6.8,0.323529411764706,2,2,0,0,0.87389773374889,0.509140867756799,0.430845558643341,1.33639774285257,1.63513231335673,0.817302509366414,-0.0881631234295827
4376,C17H23O10Cl,HCOCl,17,23,10,0,1,422.0979746,421.09069813312,2,6.7,0.298507462686567,2,0,0,0,2.23344093852211,1.25845830593994,0.993424892425537,1.00657511223108,1.57552934542764,0.63888058648496,-0.147106926876518
4379,C21H23O7Cl,HCOCl,21,23,7,0,1,422.1132308,421.10595433312,2.1,6.7,0.313432835820896,2,1,0,0,2.13972892484162,1.27941195816767,0.965323925018311,1.22713029384613,1.63397737045307,0.751008132692727,-0.142552659025885
4382,C18H27O9Cl,HCOCl,18,27,9,0,1,422.1343601,421.12708363312,4.1,6.8,0.602941176470588,4,1,0,0,2.080251917243,1.20834052646153,0.994082391262054,1.32702744961716,1.62612038734369,0.816069621871537,-0.0910766297017863
4387,C19H31O8Cl,HCOCl,19,31,8,0,1,422.1707456,421.16346913312,2.1,6.8,0.308823529411765,2,1,0,0,1.20895469433162,0.798574384820846,0.746597111225128,1.31995779275894,1.63513231335673,0.80724830766094,-0.091053802606813
4425,C20H21O8Cl,HCOCl,20,21,8,0,1,424.0924953,423.08521883312,2.1,6.7,0.313432835820896,2,1,0,0,2.11534176301211,1.26260765985455,0.934237778186798,1.21631459891796,1.61919588060118,0.751184346186925,-0.0235840145477141
4430,C28H21O2Cl,HCOCl,28,21,2,0,1,424.1230076,423.11573113312,2.3,6.6,0.348484848484849,2,3,0,0,1.73658795282245,1.05534438114076,0.952664315700531,1.00132618402131,1.73516854573973,0.577077187388981,0.0239422520213161
4431,C21H25O7Cl,HCOCl,21,25,7,0,1,424.1288808,423.12160433312,2.3,6.7,0.343283582089552,2,3,0,0,2.10164310655091,1.25092573123166,0.9272381067276,1.23000562493689,1.63420739758294,0.752661887809419,-0.052433490268296
4432,C25H25O4Cl,HCOCl,25,25,4,0,1,424.144137,423.13686053312,2,5.7,0.350877192982456,2,0,0,0,1.17859993223101,0.748458736459736,0.680042207241058,1.31995779275894,1.73140796180815,0.762360935074182,-0.515271182765881
4434,C22H29O6Cl,HCOCl,22,29,6,0,1,424.1652663,423.15798983312,2.1,5.8,0.362068965517241,2,1,0,0,2.10667869448662,1.2539378281632,0.93988823890686,1.23794600367546,1.64830342982896,0.751042545488073,-0.0944369342303911
4435,C26H29O3Cl,HCOCl,26,29,3,0,1,424.1805225,423.17324603312,2.1,6.8,0.308823529411765,2,1,0,0,1.15471082017757,0.775687915393615,0.71506404876709,1.31995779275894,1.74854198121466,0.75489053562329,-0.227050911869632
4471,C19H19O9Cl,HCOCl,19,19,9,0,1,426.0717599,425.06448343312,2.1,6.8,0.308823529411765,2,1,0,0,1.96579970093444,1.15897082999903,0.794501185417175,1.20549879968166,1.60443748394027,0.751352926959253,0.0234726324243966
4477,C20H23O8Cl,HCOCl,20,23,8,0,1,426.1081454,425.10086893312,2.2,6.7,0.328358208955224,2,2,0,0,2.01717547606677,1.19180259061586,0.836071491241455,1.21895990287885,1.6194259065669,0.752711129256281,-0.070598251735038
4481,C21H27O7Cl,HCOCl,21,27,7,0,1,426.1445309,425.13725443312,3.2,6.7,0.477611940298508,3,2,0,0,1.89493580779526,1.13445057466308,0.787637412548065,1.57475924282335,1.67338818253484,0.941060334511215,-0.0578130326780146
