mf_ind,mf,ec,C,H,O,NSP,other,search_m0,search_m,pa_mm_abs,pa_mm_max,pa_mm_rel,major_count,minor_count,major_multi_count,minor_multi_count,p_d1,p_d2,p_dinf,pa_sum_abs,pa_sum_max,pa_sum_rel,tma_m_err_ppm
2140,C15H21O6Cl,HCOCl,15,21,6,0,1,332.1026661,331.09538963312,2,5.6,0.357142857142857,2,0,0,0,1.50315965339541,1.03463040542131,0.969057321548462,1.00394506705925,1.5419774078764,0.651076378895767,-0.00897059273779626
2186,C15H23O6Cl,HCOCl,15,23,6,0,1,334.1183161,333.11103963312,2,5.6,0.357142857142857,2,0,0,0,1.91827965900302,1.12878360337765,0.996054947376251,1.00394506705925,1.5419774078764,0.651076378895767,-0.038748146621489
2406,C16H21O6Cl,HCOCl,16,21,6,0,1,344.1026661,343.09538963312,2.1,5.6,0.375,2,1,0,0,1.12542558927089,0.813258210239154,0.745607137680054,1.17305169999599,1.55757098365575,0.75312888613445,-0.0133422899499351
2453,C16H23O6Cl,HCOCl,16,23,6,0,1,346.1183161,345.11103963312,2.1,5.6,0.375,2,1,0,0,0.410155531950295,0.25386602156409,0.177243173122406,1.31995779275894,1.57923771161586,0.835819574881082,-0.0152716137045073
2495,C15H21O7Cl,HCOCl,15,21,7,0,1,348.0975807,347.09030423312,2,5.6,0.357142857142857,2,0,0,0,1.20958025380969,0.766588811837665,0.675477921962738,1.00460257800296,1.54263491882011,0.651225099177278,-0.00849352984705855
2541,C15H23O7Cl,HCOCl,15,23,7,0,1,350.1132308,349.10595433312,2.1,5.6,0.375,2,1,0,1,2.27458150312304,1.29512579987072,0.995397448539734,1.00460257800296,1.54263491882011,0.651225099177278,0.00981221280640327
2631,C18H23O5Cl,HCOCl,18,23,5,0,1,354.1234015,353.11612503312,2.2,5.7,0.385964912280702,2,2,0,0,2.13915593223646,1.28432099634357,0.945864260196686,1.19468310475349,1.58720778371207,0.752694837445564,0.100478220681227
2676,C17H21O6Cl,HCOCl,17,21,6,0,1,356.1026661,355.09538963312,2.1,5.6,0.375,2,1,0,0,1.94887240324169,1.15443771302135,0.816132605075836,1.18386739492416,1.57244611624628,0.752882647419596,-0.0265858705049768
2679,C18H25O5Cl,HCOCl,18,25,5,0,1,356.1390516,355.13177513312,2.1,5.7,0.368421052631579,2,1,0,0,1.97746891574934,1.17036540126724,0.805316925048828,1.19468310475349,1.58743781084195,0.752585768459085,-0.0713191848779777
2723,C17H23O6Cl,HCOCl,17,23,6,0,1,358.1183161,357.11103963312,2.1,5.6,0.375,2,1,0,0,1.54398556146771,0.943531197914891,0.816132605075836,1.18386739492416,1.572676142212,0.752772527762155,0.0325844866615962
2727,C18H27O5Cl,HCOCl,18,27,5,0,1,358.1547016,357.14742513312,2.1,5.7,0.368421052631579,2,1,0,0,1.17362929182127,0.850610919853458,0.785654544830322,1.19468310475349,1.58766783680767,0.752476731628985,0.0171813640242069
2742,C14H7O5Cl3,HCOCl,14,7,5,0,3,359.9359064,358.92862993312,2,9,0.222222222222222,2,0,1,0,2.76644214848056,1.42524711794737,0.967244982719421,1.03275502100587,2.65440038940869,0.389072810992139,0.844852025354321
2770,C16H21O7Cl,HCOCl,16,21,7,0,1,360.0975807,359.09030423312,3,5.6,0.535714285714286,3,0,0,0,0.287870143074542,0.202451076548906,0.191184774041176,1.49300949275494,1.58648560801521,0.94107975843713,-0.0126864416359316
2775,C17H25O6Cl,HCOCl,17,25,6,0,1,360.1339662,359.12668973312,2.1,5.6,0.375,2,1,0,0,0.75941361580044,0.496877175437902,0.375535726547241,1.18386739492416,1.57290616934188,0.752662439756027,0.00900589588266679
2816,C16H23O7Cl,HCOCl,16,23,7,0,1,362.1132308,361.10595433312,2,5.6,0.357142857142857,2,0,0,0,1.35296685248613,0.884730300220463,0.804588139057159,1.00460257800296,1.55747272958979,0.645020974632123,-0.0253920259157525
2863,C15H21O8Cl,HCOCl,15,21,8,0,1,364.0924953,363.08521883312,2,5.6,0.357142857142857,2,0,0,0,1.52476371452212,1.0548923919052,0.990661382675171,1.00526008894667,1.54329242976382,0.651373692735932,0.0371322389512937
2868,C16H25O7Cl,HCOCl,16,25,7,0,1,364.1288808,363.12160433312,2.1,5.6,0.375,2,1,0,1,2.24180693179369,1.27021599218345,0.995397448539734,1.00460257800296,1.55747272958979,0.645020974632123,-0.0355834939415973
2914,C15H23O8Cl,HCOCl,15,23,8,0,1,366.1081454,365.10086893312,2,5.6,0.357142857142857,2,0,0,0,2.15955443307757,1.23235276021113,0.994739890098572,1.00526008894667,1.54329242976382,0.651373692735932,-0.0453297423443989
3016,C18H23O6Cl,HCOCl,18,23,6,0,1,370.1183161,369.11103963312,3.1,5.7,0.543859649122807,3,1,0,0,2.00257096486166,1.21962536881681,0.878823578357697,1.53253883682191,1.61781660933048,0.947288356407805,-0.0122279684080186
3019,C19H27O5Cl,HCOCl,19,27,5,0,1,370.1547016,369.14742513312,2.1,5.7,0.368421052631579,2,1,0,0,1.96810997091234,1.16134022704593,0.794501185417175,1.20549879968166,1.60261782677844,0.752206034114159,-0.0413488070768484
3060,C17H21O7Cl,HCOCl,17,21,7,0,1,372.0975807,371.09030423312,2,5.6,0.357142857142857,2,0,0,0,1.11110194120556,0.796689818747419,0.727224051952362,1.18386739492416,1.57282704114914,0.752700305851307,-0.00402922975606392
