ind,mz,intensity,sn,rel_int,mf_ind,mf,m0,search_m,p,major_ind,minor_ind,err_ppm
473,326.16091556894,0.7359,10.39,0.00735350693032305,2018,C18H27O3Cl,327.1682272,326.16095073312,0.1946831,1,-1,-0.10781235581719
494,328.067415343251,1.304,18.56,0.0130302663910059,2051,C15H17O6Cl,329.0747208,328.06744433312,0.1622359,1,-1,-0.0883655783710333
496,328.082645318349,0.5173,7.25,0.00516913865342589,2053,C19H17O3Cl,329.0899769,328.08270043312,0.2054988,1,-1,-0.167990482882919
497,328.103805283751,4.3531,62.38,0.0434985066155582,2055,C16H21O5Cl,329.1111063,328.10382983312,0.1730517,1,-1,-0.0748219520276387
512,329.107162565995,0.643,9.05,0.00642520037531964,2055,C16H21O5Cl,330.1144611,329.10718463312,0.0140376,2,2,-0.0670514845769969
499,328.119055258816,0.6218,8.75,0.00621335862111003,2057,C20H21O2Cl,329.1263624,328.11908593312,0.2163146,1,-1,-0.0934852767621705
501,328.140195224251,1.5667,22.33,0.0156553054868014,2059,C17H25O4Cl,329.1474918,328.14021533312,0.1838674,1,-1,-0.061281329053972
566,333.0291237379,0.5657,7.94,0.00565277737530065,2084,C15H16O4Cl2,334.0366642,333.02938773312,0.102373,4,-1,-0.792708480922564
568,333.0411237379,0.6094,8.57,0.00608945117996856,2085,C21H11O2Cl,334.0485169,333.04124043312,0.007860017,4,-1,-0.350392701706717
519,330.083062939161,1.0649,15.12,0.0106410511348023,2092,C15H19O6Cl,331.0903708,330.08309433312,0.1622359,1,-1,-0.0951092612754865
521,330.098322928343,0.534,7.49,0.00533601399754383,2094,C19H19O3Cl,331.105627,330.09835053312,0.2054988,1,-1,-0.0836259167701969
522,330.119452913364,1.0537,14.96,0.0105291347363519,2096,C16H23O5Cl,331.1267564,330.11947993312,0.1730517,1,-1,-0.0818484155467633
524,330.134702902553,0.9187,13.02,0.0091801424336021,2097,C20H23O2Cl,331.1420125,330.13473603312,0.2163146,1,-1,-0.100354684449088
581,333.132403958147,0.4994,6.99,0.00499027226661684,2097,C20H23O2Cl,334.1399539,333.13267743312,0.001315022,4,2,-0.820919087223551
582,333.132864143163,0.5159,7.23,0.0051551491036196,2097,C20H23O2Cl,334.1399539,333.13267743312,0.001315022,4,2,0.56046751254156
562,333.0193837379,0.7963,11.26,0.00795705607910891,2127,C13H13O8Cl,334.026945,333.01966853312,0.3199578,2,-1,-0.85519038957264
566,333.0291237379,0.5657,7.94,0.00565277737530065,2127,C13H13O8Cl,334.0366047,333.02932823312,0.009124438,2,2,-0.614045679151235
565,333.0245637379,0.5468,7.67,0.00546391845291567,2128,C12H19O4Cl3,334.031942,333.02466553312,0.9598733,2,-1,-0.305668710491805
570,333.0560637379,0.5242,7.35,0.00523808714889977,2134,C14H17O7Cl,334.0633305,333.05605403312,0.3199578,2,-1,0.0291385785262187
539,332.077591922345,0.8723,12.35,0.00871648878287919,2137,C18H17O4Cl,333.0848915,332.07761503312,0.1946831,1,-1,-0.0695944980102699
531,331.095398792218,0.8024,11.35,0.00801801054612205,2140,C15H21O6Cl,332.1026661,331.09538963312,1,0,-1,0.0276630172884721
605,335.096586727795,0.5235,6.04,0.00523109237399662,2140,C15H21O6Cl,336.1039624,335.09668593312,0.003945067,4,-1,-0.296049854839084
542,332.113971911683,1.7097,24.39,0.0170842380741586,2141,C19H21O3Cl,333.121277,332.11400053312,0.2054988,1,-1,-0.0861795552382402
546,332.150361901018,1.1082,15.74,0.0110737279252398,2144,C20H25O2Cl,333.1576626,332.15038613312,0.2163146,1,-1,-0.0729552117004954
600,334.9384082958,1.0909,13.16,0.0109008570597763,2158,C14H10OCl4,335.9456256,334.93834913312,1,2,-1,0.176637521883526
555,333.0087937379,0.6509,9.17,0.00650414140636944,2171,C17H12O3Cl2,334.0163496,333.00907313312,1,0,-1,-0.839001824842262
588,334.056863361653,0.6747,9.51,0.00674196375307645,2177,C17H15O5Cl,335.0641561,334.05687963312,0.1838674,1,-1,-0.0487086705847624
574,333.074663350117,0.7431,10.49,0.00742545318646971,2181,C14H19O7Cl,334.0819306,333.07465413312,1,0,-1,0.0276724672402056
630,337.075871288722,0.5778,6.72,0.00577368705576934,2181,C14H19O7Cl,338.0832269,337.07595043312,0.004602578,4,-1,-0.234796929334767
630,337.075871288722,0.5778,6.72,0.00577368705576934,2182,C19H20OCl2,338.0832204,337.07594393312,0.102373,4,-1,-0.215513445673593
604,335.088485501818,4.7035,58.54,0.0469998910813622,2182,C19H20OCl2,336.0958303,335.08855383312,0.02000358,2,2,-0.203920131199902
615,336.091832427798,0.7075,8.35,0.00706971891996678,2182,C19H20OCl2,337.0991851,336.09190863312,0.001226002,3,2,-0.226739530905156
589,334.09324342867,3.1668,45.33,0.0316443616618386,2183,C18H19O4Cl,335.1005416,334.09326513312,0.1946831,1,-1,-0.0649652416215806
605,335.096586727795,0.5235,6.04,0.00523109237399662,2183,C18H19O4Cl,336.1038964,335.09661993312,0.01789794,2,2,-0.0990917939735984
579,333.111038856714,0.5845,8.21,0.00584063704412804,2186,C15H23O6Cl,334.1183161,333.11103963312,1,0,-1,-0.0023307710173463
634,337.112241478057,1.1759,14.23,0.01175022258373,2186,C15H23O6Cl,338.1196124,337.11233593312,0.003945067,4,-1,-0.280188687303007
593,334.129623495687,3.4156,48.91,0.0341305045131287,2187,C19H23O3Cl,335.1369271,334.12965063312,0.2054988,1,-1,-0.0812182720958397
608,335.132986918922,0.6277,7.34,0.00627231458100799,2187,C19H23O3Cl,336.140282,335.13300553312,0.02000358,2,2,-0.0555427173869021
596,334.166013562722,1.1005,15.63,0.0109967854013052,2190,C20H27O2Cl,335.1733126,334.16603613312,0.2163146,1,-1,-0.0675424646276436
612,336.072502484722,3.2122,39.81,0.0320980227769856,2227,C17H17O5Cl,337.0798062,336.07252973312,0.1838674,1,-1,-0.0810789195478909
630,337.075871288722,0.5778,6.72,0.00577368705576934,2227,C17H17O5Cl,338.083161,337.07588453312,0.01590928,2,2,-0.039292037017801
660,339.091506035957,1.8562,22.77,0.0185481445360316,2231,C14H21O7Cl,340.098877,339.09160053312,0.004602578,4,-1,-0.27867739214177
660,339.091506035957,1.8562,22.77,0.0185481445360316,2232,C19H22OCl2,340.0988705,339.09159403312,0.102373,4,-1,-0.259508535280062
633,337.104142478304,10.6759,133.55,0.106679310555015,2232,C19H22OCl2,338.1114804,337.10420393312,0.02000358,2,2,-0.1823021360017
645,338.107499648328,1.8656,22.89,0.0186420743704453,2232,C19H22OCl2,339.1148352,338.10755873312,0.001226002,3,2,-0.174751468283323
616,336.108892377559,6.7654,84.44,0.0676035001853615,2233,C18H21O4Cl,337.1161917,336.10891523312,0.1946831,1,-1,-0.068000460414099
634,337.112241478057,1.1759,14.23,0.01175022258373,2233,C18H21O4Cl,338.1195465,337.11227003312,0.01789794,2,2,-0.0847049052665281
663,339.107004121905,0.9754,11.71,0.00974671920075703,2233,C18H21O4Cl,340.1141331,339.10685663312,0.002630045,4,2,0.434933067061021
667,339.127886856195,1.4261,17.37,0.0142503549848263,2236,C15H25O6Cl,340.1352625,339.12798603312,0.003945067,4,-1,-0.292446891026518
620,336.145272270425,3.1807,39.41,0.031783257906344,2237,C19H25O3Cl,337.1525772,336.14530073312,0.2054988,1,-1,-0.0846737847613078
637,337.148626984357,0.6304,7.38,0.00629929442706298,2237,C19H25O3Cl,338.155932,337.14865553312,0.02000358,2,2,-0.0846770776506312
623,336.181662163262,0.5861,6.82,0.00585662510104951,2238,C20H29O2Cl,337.1889627,336.18168623312,0.2163146,1,-1,-0.0715977673867538
654,338.9333129179,0.534,6.17,0.00533601399754383,2248,C13H10O2Cl4,339.9405402,338.93326373312,1,2,-1,0.145116414483586
640,338.051779632622,0.8234,9.8,0.00822785379321647,2268,C16H15O6Cl,339.0590707,338.05179423312,0.1730517,1,-1,-0.0431901221184383
694,341.070780592622,0.7196,8.5,0.00719062860043547,2272,C13H19O8Cl,342.0781415,341.07086503312,0.005260089,4,-1,-0.247574643448063
694,341.070780592622,0.7196,8.5,0.00719062860043547,2273,C18H20O2Cl2,342.0781351,341.07085863312,0.102373,4,-1,-0.228810218779481
657,339.083397037438,4.5931,57.15,0.0458967151537801,2273,C18H20O2Cl2,340.0907449,339.08346843312,0.01789794,2,2,-0.21055488740299
680,340.086753010343,0.8002,9.51,0.00799602696785501,2273,C18H20O2Cl2,341.0940998,340.08682333312,0.001032423,3,2,-0.20677889240617
642,338.088159642876,9.0135,112.67,0.090067719413598,2274,C17H19O5Cl,339.0954562,338.08817973312,0.1838674,1,-1,-0.0594230881555688
660,339.091506035957,1.8562,22.77,0.0185481445360316,2274,C17H19O5Cl,340.0988111,339.09153463312,0.01590928,2,2,-0.0843346411653557
661,339.097145339489,0.517,5.95,0.00516614089275311,2276,C21H19O2Cl,340.1044074,339.09713093312,0.3199578,2,-1,0.0424844915364012
663,339.107004121905,0.9754,11.71,0.00974671920075703,2276,C21H19O2Cl,340.1140672,339.10679073312,0.0245658,2,2,0.629267213248511
698,341.107162565995,2.0892,25.7,0.0208764053252221,2277,C14H23O7Cl,342.114527,341.10725053312,0.004602578,4,-1,-0.257886999348543
698,341.107162565995,2.0892,25.7,0.0208764053252221,2278,C19H24OCl2,342.1145206,341.10724413312,0.102373,4,-1,-0.239124576452085
666,339.119785630218,10.1034,126.36,0.100958583937798,2278,C19H24OCl2,340.1271304,339.11985393312,0.02000358,2,2,-0.201412276565258
684,340.123143124918,1.6426,20.09,0.0164137389370141,2278,C19H24OCl2,341.1304853,340.12320883312,0.001226002,3,2,-0.193189409504802
646,338.124539653131,8.227,102.79,0.0822085901831332,2279,C18H23O4Cl,339.1318417,338.12456523312,0.1946831,1,-1,-0.0756525607099728
667,339.127886856195,1.4261,17.37,0.0142503549848263,2279,C18H23O4Cl,340.1351966,339.12792013312,0.01789794,2,2,-0.0981249940263049
668,339.133547712865,0.7429,8.79,0.00742345467935452,2281,C22H23OCl,340.1407929,339.13351643312,0.3199578,2,-1,0.0922343071421834
705,341.143548072295,0.8441,10.06,0.00843469927963811,2282,C15H27O6Cl,342.1509126,341.14363613312,0.003945067,4,-1,-0.258134158103375
671,339.146679700158,0.5392,6.23,0.00538797518253864,2282,C15H27O6Cl,340.1538626,339.14658613312,0.01232996,2,1,0.275889664543791
650,338.160919663385,1.9767,24.29,0.0197522450729305,2283,C19H27O3Cl,339.1682272,338.16095073312,0.2054988,1,-1,-0.0918785405731357
674,339.164272362495,0.649,7.61,0.00648515558877519,2283,C19H27O3Cl,340.1715821,339.16430563312,0.02000358,2,2,-0.0980958922519773
678,340.067422949482,3.8881,48.3,0.0388519775727532,2314,C16H17O6Cl,341.0747208,340.06744433312,0.1730517,1,-1,-0.0628805787557165
694,341.070780592622,0.7196,8.5,0.00719062860043547,2314,C16H17O6Cl,342.0780756,341.07079913312,0.0140376,2,2,-0.0543596749119702
731,343.086429058558,0.7295,8.62,0.00728955470263713,2317,C18H22O2Cl2,344.0937851,343.08650863312,0.102373,4,-1,-0.231937309748561
696,341.099060376947,4.8733,60.67,0.0486966236221543,2317,C18H22O2Cl2,342.106395,341.09911853312,0.01789794,2,2,-0.170496404647637
717,342.102405961085,0.7348,8.69,0.00734251514118953,2317,C18H22O2Cl2,343.1097498,342.10247333312,0.001032423,3,2,-0.196935247264324
733,343.093578846258,0.542,6.27,0.00541595428215123,2317,C18H22O2Cl2,344.1009816,343.09370513312,0.002630045,4,1,-0.368082714702055
662,339.100474928277,0.5041,5.79,0.00503723718382368,2318,C17H21O5Cl,340.1077515,339.10047503312,1,0,-1,-0.000309180661381462
681,340.103803064026,12.1849,152.5,0.121758046739086,2318,C17H21O5Cl,341.1111063,340.10382983312,0.1838674,1,-1,-0.0787085942564531
698,341.107162565995,2.0892,25.7,0.0208764053252221,2318,C17H21O5Cl,342.1144611,341.10718463312,0.01590928,2,2,-0.0646926429835858
699,341.112799730681,0.8072,9.6,0.00806597471688649,2320,C21H21O2Cl,342.1200575,341.11278103312,0.3199578,2,-1,0.0548134277868047
685,340.140183178569,4.673,58.15,0.0466951187462965,2321,C18H25O4Cl,341.1474918,340.14021533312,0.1946831,1,-1,-0.0945332236134153
705,341.143548072295,0.8441,10.06,0.00843469927963811,2321,C18H25O4Cl,342.1508466,341.14357013312,0.01789794,2,2,-0.0646672756958082
688,340.176573293144,0.5916,6.89,0.0059115840467171,2323,C19H29O3Cl,341.1838773,340.17660083312,0.2054988,1,-1,-0.0809578793318053
714,342.083065967722,5.3164,66.24,0.0531243161358465,2360,C16H19O6Cl,343.0903708,342.08309433312,0.1730517,1,-1,-0.0829196126260996
731,343.086429058558,0.7295,8.62,0.00728955470263713,2360,C16H19O6Cl,344.0937257,343.08644923312,0.0140376,2,2,-0.0588031438451298
716,342.098315962488,0.4978,5.71,0.00497428420969536,2363,C20H19O3Cl,343.105627,342.09835053312,0.2163146,1,-1,-0.101054657240464
732,343.092048891687,0.5846,6.8,0.00584163629768563,2363,C20H19O3Cl,344.0993221,343.09204563312,0.3199578,2,-1,0.00949764661418031
772,345.102069123055,0.5868,6.83,0.00586361987595266,2364,C18H24O2Cl2,346.1094352,345.10215873312,0.102373,4,-1,-0.259662429290873
737,343.114705704814,1.4418,17.57,0.0144072377933684,2364,C18H24O2Cl2,344.122045,343.11476853312,0.01789794,2,2,-0.183111633913311
773,345.109218910755,2.154,26.52,0.021523921630542,2364,C18H24O2Cl2,346.1166317,345.10935523312,0.002630045,4,1,-0.395012083674514
718,342.119455955233,5.2623,65.56,0.052583719961189,2365,C17H23O5Cl,343.1267564,342.11947993312,0.1838674,1,-1,-0.070086294922848
